"Time","Potential"
0.0,4.226
0.1,4.226
0.2,4.238
0.3,4.226
0.4,4.187
0.5,4.208
0.6,4.251
0.7,4.232
0.8,4.202
0.9,4.220
1.0,4.223
1.1,4.208
1.2,4.177
1.3,4.187
1.4,4.162
1.5,4.229
1.6,4.229
1.7,4.187
1.8,4.162
1.9,4.171
2.0,4.144
2.1,4.196
2.2,4.171
2.3,4.138
2.4,4.153
2.5,4.187
2.6,4.180
2.7,4.220
2.8,4.168
2.9,4.205
3.0,4.156
3.1,4.254
3.2,4.187
3.3,4.116
3.4,4.122
3.5,4.071
3.6,4.089
3.7,4.107
3.8,4.168
3.9,4.095
4.0,4.147
4.1,4.092
4.2,4.177
4.3,4.174
4.4,4.089
4.5,4.101
4.6,4.037
4.7,4.141
4.8,4.071
4.9,4.009
5.0,4.037
5.1,4.064
5.2,4.116
5.3,4.080
5.4,4.116
5.5,4.040
5.6,4.098
5.7,4.046
5.8,4.028
5.9,4.095
6.0,4.052
6.1,4.043
6.2,4.034
6.3,4.080
6.4,4.058
6.5,4.058
6.6,4.116
6.7,4.107
6.8,4.061
6.9,4.086
7.0,4.147
7.1,4.095
7.2,4.071
7.3,4.107
7.4,4.046
7.5,4.083
7.6,4.074
7.7,4.153
7.8,4.147
7.9,4.153
8.0,4.141
8.1,4.147
8.2,4.138
8.3,4.113
8.4,4.086
8.5,4.187
8.6,4.141
8.7,4.214
8.8,4.180
8.9,4.183
9.0,4.232
9.1,4.226
9.2,4.202
9.3,4.205
9.4,4.187
9.5,4.214
9.6,4.199
9.7,4.235
9.8,4.193
9.9,4.241
10.0,4.165
10.1,4.251
10.2,4.248
10.3,4.260
10.4,4.183
10.5,4.187
10.6,4.183
10.7,4.220
10.8,4.199
10.9,4.129
11.0,4.174
11.1,4.190
11.2,4.101
11.3,4.138
11.4,4.077
11.5,4.132
11.6,4.107
11.7,4.107
11.8,4.086
11.9,4.080
12.0,4.046
12.1,4.013
12.2,3.994
12.3,3.948
12.4,3.976
12.5,3.942
12.6,3.933
12.7,3.973
12.8,3.909
12.9,3.961
13.0,3.924
13.1,3.869
13.2,3.860
13.3,3.790
13.4,3.680
13.5,3.768
13.6,3.799
13.7,3.723
13.8,3.704
13.9,3.710
14.0,3.747
14.1,3.695
14.2,3.625
14.3,3.668
14.4,3.585
14.5,3.576
14.6,3.597
14.7,3.524
14.8,3.500
14.9,3.536
15.0,3.607
15.1,3.600
15.2,3.533
15.3,3.536
15.4,3.518
15.5,3.524
15.6,3.436
15.7,3.390
15.8,3.457
15.9,3.353
16.0,3.460
16.1,3.426
16.2,3.521
16.3,3.469
16.4,3.637
16.5,3.558
16.6,3.567
16.7,3.539
16.8,3.603
16.9,3.494
17.0,3.491
17.1,3.414
17.2,3.567
17.3,3.567
17.4,3.643
17.5,3.634
17.6,3.646
17.7,3.710
17.8,3.665
17.9,3.716
18.0,3.646
18.1,3.643
18.2,3.607
18.3,3.616
18.4,3.622
18.5,3.665
18.6,3.777
18.7,3.781
18.8,3.857
18.9,3.784
19.0,3.863
19.1,3.814
19.2,3.799
19.3,3.820
19.4,3.826
19.5,3.802
19.6,3.845
19.7,3.906
19.8,3.854
19.9,3.933
20.0,3.906
20.1,3.948
20.2,4.003
20.3,4.000
20.4,3.988
20.5,3.994
20.6,3.994
20.7,3.970
20.8,3.976
20.9,3.985
21.0,3.988
21.1,4.003
21.2,4.022
21.3,4.086
21.4,4.071
21.5,4.067
21.6,4.067
21.7,4.061
21.8,4.110
21.9,4.013
22.0,4.064
22.1,4.071
22.2,4.040
22.3,4.058
22.4,4.046
22.5,4.049
22.6,4.110
22.7,4.089
22.8,4.080
22.9,4.104
23.0,4.098
23.1,4.089
23.2,4.116
23.3,4.122
23.4,4.113
23.5,4.095
23.6,4.092
23.7,4.095
23.8,4.122
23.9,4.107
24.0,4.107
24.1,4.116
24.2,4.040
24.3,4.058
24.4,4.064
24.5,4.086
24.6,4.104
24.7,4.138
24.8,4.125
24.9,4.125
25.0,4.086
25.1,4.162
25.2,4.067
25.3,4.098
25.4,4.098
25.5,4.086
25.6,4.193
25.7,4.125
25.8,4.125
25.9,4.110
26.0,4.144
26.1,4.132
26.2,4.125
26.3,4.098
26.4,4.147
26.5,4.113
26.6,4.064
26.7,4.116
26.8,4.119
26.9,4.092
27.0,4.116
27.1,4.049
27.2,4.174
27.3,4.089
27.4,4.071
27.5,4.107
27.6,4.074
27.7,4.125
27.8,4.019
27.9,4.129
28.0,4.107
28.1,4.086
28.2,4.125
28.3,4.083
28.4,4.067
28.5,4.095
28.6,4.132
28.7,4.071
