"Time","Potential"
0.0,5.911
0.1,5.911
0.2,5.923
0.3,5.939
0.4,5.945
0.5,5.942
0.6,5.939
0.7,5.920
0.8,5.902
0.9,5.914
1.0,5.926
1.1,5.939
1.2,5.954
1.3,5.948
1.4,5.957
1.5,5.929
1.6,5.917
1.7,5.908
1.8,5.920
1.9,5.926
2.0,5.942
2.1,5.957
2.2,5.966
2.3,5.963
2.4,5.939
2.5,5.908
2.6,5.899
2.7,5.908
2.8,5.926
2.9,5.951
3.0,5.957
3.1,5.966
3.2,5.951
3.3,5.926
3.4,5.902
3.5,5.887
3.6,5.890
3.7,5.923
3.8,5.939
3.9,5.963
4.0,5.960
4.1,5.969
4.2,5.929
4.3,5.893
4.4,5.884
4.5,5.896
4.6,5.926
4.7,5.954
4.8,5.972
4.9,5.969
5.0,5.957
5.1,5.920
5.2,5.908
5.3,5.902
5.4,5.911
5.5,5.929
5.6,5.948
5.7,5.957
5.8,5.954
5.9,5.936
6.0,5.926
6.1,5.911
6.2,5.917
6.3,5.936
6.4,5.939
6.5,5.957
6.6,5.954
6.7,5.948
6.8,5.929
6.9,5.933
7.0,5.936
7.1,5.939
7.2,5.948
7.3,5.951
7.4,5.951
7.5,5.939
7.6,5.936
7.7,5.933
7.8,5.942
7.9,5.951
8.0,5.942
8.1,5.933
8.2,5.923
8.3,5.917
8.4,5.914
8.5,5.926
8.6,5.951
8.7,5.945
8.8,5.936
8.9,5.923
9.0,5.893
9.1,5.868
9.2,5.859
9.3,5.893
9.4,5.929
9.5,5.960
9.6,5.936
9.7,5.902
9.8,5.838
9.9,5.804
10.0,5.786
10.1,5.844
10.2,5.896
10.3,5.936
10.4,5.933
10.5,5.911
10.6,5.820
10.7,5.762
10.8,5.725
10.9,5.743
11.0,5.789
11.1,5.862
11.2,5.948
11.3,5.933
11.4,5.896
11.5,5.801
11.6,5.685
11.7,5.658
11.8,5.667
11.9,5.762
12.0,5.878
12.1,5.933
12.2,5.945
12.3,5.865
12.4,5.734
12.5,5.655
12.6,5.639
12.7,5.679
12.8,5.777
12.9,5.856
13.0,5.951
13.1,5.929
13.2,5.856
13.3,5.765
13.4,5.652
13.5,5.639
13.6,5.704
13.7,5.780
13.8,5.902
13.9,5.936
14.0,5.920
14.1,5.871
14.2,5.768
14.3,5.716
14.4,5.713
14.5,5.762
14.6,5.835
14.7,5.871
14.8,5.875
14.9,5.850
15.0,5.807
15.1,5.798
15.2,5.783
15.3,5.813
15.4,5.841
15.5,5.847
15.6,5.829
15.7,5.798
15.8,5.783
15.9,5.780
16.0,5.829
16.1,5.878
16.2,5.902
16.3,5.890
16.4,5.804
16.5,5.749
16.6,5.713
16.7,5.716
16.8,5.774
16.9,5.859
17.0,5.933
17.1,5.926
17.2,5.868
17.3,5.752
17.4,5.679
17.5,5.618
17.6,5.673
17.7,5.746
17.8,5.835
17.9,5.884
18.0,5.835
18.1,5.762
18.2,5.670
18.3,5.597
18.4,5.603
18.5,5.639
18.6,5.697
18.7,5.697
18.8,5.697
18.9,5.603
19.0,5.517
19.1,5.475
19.2,5.505
19.3,5.582
19.4,5.646
19.5,5.643
19.6,5.545
19.7,5.389
19.8,5.194
19.9,5.108
20.0,5.179
20.1,5.380
20.2,5.612
20.3,5.688
20.4,5.664
20.5,5.398
20.6,5.047
20.7,4.803
20.8,4.647
20.9,4.861
21.0,5.151
21.1,5.502
21.2,5.734
21.3,5.646
21.4,5.334
21.5,4.931
21.6,4.470
21.7,4.275
21.8,4.373
21.9,4.794
22.0,5.371
22.1,5.755
22.2,5.780
22.3,5.496
22.4,4.791
22.5,4.342
22.6,4.086
22.7,4.071
22.8,4.571
22.9,5.105
23.0,5.560
23.1,5.823
23.2,5.536
23.3,5.102
23.4,4.602
23.5,4.083
23.6,4.089
23.7,4.312
23.8,4.815
23.9,5.536
24.0,5.807
24.1,5.771
24.2,5.429
24.3,4.712
24.4,4.373
24.5,4.309
24.6,4.480
24.7,5.017
24.8,5.426
24.9,5.743
25.0,5.786
25.1,5.469
25.2,5.127
25.3,4.779
25.4,4.638
25.5,4.788
25.6,5.096
25.7,5.481
25.8,5.780
25.9,5.789
26.0,5.639
26.1,5.340
26.2,5.105
26.3,5.020
26.4,5.163
26.5,5.389
26.6,5.621
26.7,5.725
26.8,5.740
26.9,5.618
27.0,5.469
27.1,5.365
27.2,5.386
27.3,5.475
27.4,5.615
27.5,5.688
27.6,5.725
27.7,5.670
27.8,5.585
27.9,5.533
28.0,5.499
28.1,5.527
28.2,5.588
28.3,5.627
28.4,5.633
28.5,5.572
28.6,5.530
28.7,5.484
28.8,5.517
28.9,5.551
29.0,5.600
29.1,5.588
29.2,5.493
29.3,5.331
29.4,5.234
29.5,5.227
29.6,5.343
29.7,5.441
29.8,5.548
29.9,5.618
30.0,5.478
30.1,5.295
30.2,5.053
30.3,4.876
30.4,4.806
30.5,4.940
30.6,5.185
30.7,5.499
30.8,5.636
30.9,5.563
31.0,5.298
31.1,4.803
31.2,4.534
31.3,4.443
31.4,4.531
31.5,4.940
31.6,5.285
31.7,5.524
31.8,5.615
31.9,5.350
32.0,4.919
32.1,4.495
32.2,4.211
32.3,4.342
32.4,4.644
32.5,5.072
32.6,5.533
32.7,5.658
32.8,5.496
32.9,5.139
33.0,4.666
33.1,4.357
33.2,4.293
33.3,4.483
33.4,4.928
33.5,5.359
33.6,5.615
33.7,5.691
33.8,5.404
33.9,5.105
34.0,4.797
34.1,4.544
34.2,4.611
34.3,4.910
34.4,5.249
34.5,5.636
34.6,5.780
34.7,5.716
34.8,5.530
34.9,5.163
35.0,4.971
35.1,4.983
35.2,5.072
35.3,5.377
35.4,5.664
35.5,5.801
35.6,5.853
35.7,5.673
35.8,5.524
35.9,5.414
36.0,5.340
36.1,5.389
36.2,5.542
36.3,5.701
36.4,5.868
36.5,5.902
36.6,5.865
36.7,5.786
36.8,5.673
36.9,5.643
37.0,5.685
37.1,5.780
37.2,5.878
37.3,5.948
37.4,5.951
37.5,5.917
37.6,5.841
37.7,5.798
37.8,5.789
37.9,5.829
38.0,5.905
38.1,5.942
38.2,5.960
38.3,5.945
38.4,5.905
38.5,5.865
38.6,5.835
38.7,5.835
38.8,5.871
38.9,5.902
39.0,5.923
39.1,5.933
39.2,5.936
39.3,5.896
39.4,5.875
39.5,5.838
39.6,5.841
39.7,5.856
39.8,5.865
39.9,5.902
40.0,5.896
40.1,5.878
40.2,5.850
40.3,5.813
40.4,5.795
40.5,5.820
40.6,5.823
40.7,5.844
40.8,5.878
40.9,5.859
41.0,5.847
41.1,5.813
41.2,5.786
41.3,5.792
41.4,5.783
41.5,5.807
41.6,5.844
41.7,5.865
41.8,5.868
41.9,5.871
42.0,5.850
42.1,5.820
42.2,5.798
42.3,5.792
42.4,5.804
42.5,5.804
42.6,5.847
42.7,5.890
42.8,5.896
42.9,5.902
43.0,5.884
43.1,5.853
43.2,5.835
43.3,5.826
43.4,5.853
43.5,5.871
43.6,5.887
43.7,5.917
43.8,5.936
43.9,5.939
44.0,5.926
44.1,5.911
44.2,5.884
44.3,5.887
