0.000000000000000000e+00,5.343406593410000127e+00
1.000000000000000056e-01,5.337301587299999817e+00
2.000000000000000111e-01,5.364774114770000324e+00
2.999999999999999889e-01,5.343406593410000127e+00
4.000000000000000222e-01,5.361721611720000169e+00
5.000000000000000000e-01,5.364774114770000324e+00
5.999999999999999778e-01,5.358669108670000014e+00
6.999999999999999556e-01,5.361721611720000169e+00
8.000000000000000444e-01,5.373931623929999901e+00
9.000000000000000222e-01,5.340354090349999971e+00
1.000000000000000000e+00,5.340354090349999971e+00
1.100000000000000089e+00,5.349511599510000437e+00
1.199999999999999956e+00,5.343406593410000127e+00
1.300000000000000044e+00,5.358669108670000014e+00
1.399999999999999911e+00,5.352564102559999704e+00
1.500000000000000000e+00,5.340354090349999971e+00
1.600000000000000089e+00,5.364774114770000324e+00
1.699999999999999956e+00,5.331196581200000395e+00
1.800000000000000044e+00,5.370879120879999746e+00
1.899999999999999911e+00,5.343406593410000127e+00
2.000000000000000000e+00,5.352564102559999704e+00
2.100000000000000089e+00,5.352564102559999704e+00
2.200000000000000178e+00,5.367826617829999591e+00
2.299999999999999822e+00,5.364774114770000324e+00
2.399999999999999911e+00,5.370879120879999746e+00
2.500000000000000000e+00,5.349511599510000437e+00
2.600000000000000089e+00,5.343406593410000127e+00
2.700000000000000178e+00,5.328144078140000239e+00
2.799999999999999822e+00,5.358669108670000014e+00
2.899999999999999911e+00,5.340354090349999971e+00
3.000000000000000000e+00,5.334249084249999662e+00
3.100000000000000089e+00,5.358669108670000014e+00
3.200000000000000178e+00,5.358669108670000014e+00
3.299999999999999822e+00,5.337301587299999817e+00
3.399999999999999911e+00,5.322039072039999930e+00
3.500000000000000000e+00,5.343406593410000127e+00
3.600000000000000089e+00,5.340354090349999971e+00
3.700000000000000178e+00,5.325091575090000084e+00
3.799999999999999822e+00,5.325091575090000084e+00
3.899999999999999911e+00,5.337301587299999817e+00
4.000000000000000000e+00,5.340354090349999971e+00
4.099999999999999645e+00,5.334249084249999662e+00
4.200000000000000178e+00,5.334249084249999662e+00
4.299999999999999822e+00,5.340354090349999971e+00
4.400000000000000355e+00,5.346459096460000282e+00
4.500000000000000000e+00,5.318986568989999775e+00
4.599999999999999645e+00,5.322039072039999930e+00
4.700000000000000178e+00,5.337301587299999817e+00
4.799999999999999822e+00,5.337301587299999817e+00
4.900000000000000355e+00,5.352564102559999704e+00
5.000000000000000000e+00,5.340354090349999971e+00
5.099999999999999645e+00,5.322039072039999930e+00
5.200000000000000178e+00,5.328144078140000239e+00
5.299999999999999822e+00,5.331196581200000395e+00
5.400000000000000355e+00,5.322039072039999930e+00
5.500000000000000000e+00,5.355616605619999859e+00
5.599999999999999645e+00,5.312881562880000352e+00
5.700000000000000178e+00,5.322039072039999930e+00
5.799999999999999822e+00,5.306776556780000043e+00
5.900000000000000355e+00,5.325091575090000084e+00
6.000000000000000000e+00,5.331196581200000395e+00
6.099999999999999645e+00,5.309829059830000197e+00
6.200000000000000178e+00,5.331196581200000395e+00
6.299999999999999822e+00,5.318986568989999775e+00
6.400000000000000355e+00,5.322039072039999930e+00
6.500000000000000000e+00,5.322039072039999930e+00
6.599999999999999645e+00,5.352564102559999704e+00
6.700000000000000178e+00,5.346459096460000282e+00
6.799999999999999822e+00,5.322039072039999930e+00
6.900000000000000355e+00,5.334249084249999662e+00
7.000000000000000000e+00,5.328144078140000239e+00
7.099999999999999645e+00,5.334249084249999662e+00
7.200000000000000178e+00,5.309829059830000197e+00
7.299999999999999822e+00,5.340354090349999971e+00
7.400000000000000355e+00,5.318986568989999775e+00
7.500000000000000000e+00,5.309829059830000197e+00
7.599999999999999645e+00,5.306776556780000043e+00
7.700000000000000178e+00,5.325091575090000084e+00
7.799999999999999822e+00,5.325091575090000084e+00
7.900000000000000355e+00,5.337301587299999817e+00
8.000000000000000000e+00,5.325091575090000084e+00
8.099999999999999645e+00,5.334249084249999662e+00
8.199999999999999289e+00,5.306776556780000043e+00
8.300000000000000711e+00,5.312881562880000352e+00
8.400000000000000355e+00,5.306776556780000043e+00
8.500000000000000000e+00,5.312881562880000352e+00
8.599999999999999645e+00,5.315934065929999619e+00
8.699999999999999289e+00,5.294566544570000310e+00
8.800000000000000711e+00,5.312881562880000352e+00
8.900000000000000355e+00,5.303724053719999887e+00
9.000000000000000000e+00,5.331196581200000395e+00
9.099999999999999645e+00,5.300671550669999732e+00
9.199999999999999289e+00,5.312881562880000352e+00
9.300000000000000711e+00,5.300671550669999732e+00
9.400000000000000355e+00,5.300671550669999732e+00
9.500000000000000000e+00,5.322039072039999930e+00
9.599999999999999645e+00,5.309829059830000197e+00
9.699999999999999289e+00,5.328144078140000239e+00
9.800000000000000711e+00,5.306776556780000043e+00
9.900000000000000355e+00,5.306776556780000043e+00
1.000000000000000000e+01,5.325091575090000084e+00
1.009999999999999964e+01,5.312881562880000352e+00
1.019999999999999929e+01,5.303724053719999887e+00
1.030000000000000071e+01,5.291514041510000155e+00
1.040000000000000036e+01,5.300671550669999732e+00
1.050000000000000000e+01,5.294566544570000310e+00
1.059999999999999964e+01,5.294566544570000310e+00
1.069999999999999929e+01,5.303724053719999887e+00
1.080000000000000071e+01,5.279304029300000423e+00
1.090000000000000036e+01,5.300671550669999732e+00
1.100000000000000000e+01,5.300671550669999732e+00
1.109999999999999964e+01,5.288461538460000000e+00
1.119999999999999929e+01,5.251831501829999915e+00
1.130000000000000071e+01,5.282356532359999690e+00
1.140000000000000036e+01,5.270146520149999958e+00
1.150000000000000000e+01,5.236568986570000028e+00
1.159999999999999964e+01,5.221306471310000141e+00
1.169999999999999929e+01,5.254884004880000070e+00
1.180000000000000071e+01,5.218253968249999986e+00
1.190000000000000036e+01,5.190781440780000366e+00
1.200000000000000000e+01,5.193833943829999633e+00
1.209999999999999964e+01,5.148046398049999972e+00
1.219999999999999929e+01,5.123626373629999620e+00
1.230000000000000071e+01,5.090048840049999690e+00
1.240000000000000036e+01,5.093101343099999845e+00
1.250000000000000000e+01,5.059523809519999915e+00
1.259999999999999964e+01,5.047313797310000183e+00
1.269999999999999929e+01,5.004578754579999789e+00
1.280000000000000071e+01,4.931318681319999619e+00
1.290000000000000036e+01,4.855006105010000184e+00
1.300000000000000000e+01,4.824481074480000409e+00
1.309999999999999964e+01,4.726800976799999887e+00
1.319999999999999929e+01,4.629120879120000254e+00
1.330000000000000071e+01,4.565018315019999662e+00
1.340000000000000036e+01,4.476495726499999606e+00
1.350000000000000000e+01,4.348290598290000197e+00
1.359999999999999964e+01,4.296398046400000226e+00
1.369999999999999929e+01,4.186507936509999972e+00
1.380000000000000071e+01,4.101037851040000071e+00
1.390000000000000036e+01,4.097985347989999916e+00
1.400000000000000000e+01,4.064407814409999986e+00
1.409999999999999964e+01,4.070512820510000296e+00
1.419999999999999929e+01,4.110195360199999648e+00
1.430000000000000071e+01,4.134615384620000000e+00
1.440000000000000036e+01,4.232295482299999634e+00
1.450000000000000000e+01,4.336080586079999577e+00
1.459999999999999964e+01,4.406288156289999591e+00
1.469999999999999929e+01,4.500915750919999958e+00
1.480000000000000071e+01,4.601648351649999746e+00
1.490000000000000036e+01,4.647435897440000296e+00
1.500000000000000000e+01,4.687118437119999648e+00
1.509999999999999964e+01,4.787851037850000324e+00
1.519999999999999929e+01,4.845848595849999718e+00
1.530000000000000071e+01,4.858058608060000338e+00
1.540000000000000036e+01,4.928266178270000353e+00
1.550000000000000000e+01,4.934371184369999774e+00
1.559999999999999964e+01,4.967948717949999704e+00
1.569999999999999929e+01,5.001526251529999634e+00
1.580000000000000071e+01,5.028998779000000141e+00
1.590000000000000036e+01,5.019841269839999676e+00
1.600000000000000000e+01,5.071733821729999647e+00
1.610000000000000142e+01,5.050366300370000339e+00
1.619999999999999929e+01,5.083943833940000268e+00
1.630000000000000071e+01,5.096153846150000000e+00
1.639999999999999858e+01,5.096153846150000000e+00
1.650000000000000000e+01,5.132783882780000084e+00
1.660000000000000142e+01,5.108363858359999732e+00
1.669999999999999929e+01,5.154151404150000282e+00
1.680000000000000071e+01,5.166361416360000014e+00
1.689999999999999858e+01,5.163308913309999859e+00
1.700000000000000000e+01,5.169413919410000169e+00
1.710000000000000142e+01,5.187728937730000212e+00
1.719999999999999929e+01,5.193833943829999633e+00
1.730000000000000071e+01,5.184676434680000057e+00
1.739999999999999858e+01,5.175518925519999591e+00
1.750000000000000000e+01,5.215201465199999831e+00
1.760000000000000142e+01,5.193833943829999633e+00
1.769999999999999929e+01,5.184676434680000057e+00
1.780000000000000071e+01,5.199938949939999944e+00
1.789999999999999858e+01,5.202991452990000099e+00
1.800000000000000000e+01,5.242673992670000338e+00
