"Time","Potential"
23.5,3.832
23.6,4.080
23.7,4.180
23.8,4.101
23.9,3.860
24.0,3.781
24.1,3.674
24.2,3.848
24.3,4.071
24.4,4.251
24.5,4.193
24.6,4.040
24.7,3.924
24.8,3.872
24.9,3.924
25.0,4.095
25.1,4.180
25.2,4.275
25.3,4.150
25.4,4.113
25.5,4.116
25.6,4.104
25.7,4.159
25.8,4.269
25.9,4.309
26.0,4.235
26.1,4.211
26.2,4.089
26.3,4.183
26.4,4.208
26.5,4.299
26.6,4.296
26.7,4.296
26.8,4.257
26.9,4.238
27.0,4.205
27.1,4.306
27.2,4.278
27.3,4.312
27.4,4.278
27.5,4.278
27.6,4.315
27.7,4.296
27.8,4.324
27.9,4.330
28.0,4.373
28.1,4.333
28.2,4.318
28.3,4.306
28.4,4.336
28.5,4.299
28.6,4.348
28.7,4.348
28.8,4.354
28.9,4.336
29.0,4.318
29.1,4.284
29.2,4.275
29.3,4.293
29.4,4.376
29.5,4.330
29.6,4.299
29.7,4.205
29.8,4.263
29.9,4.306
30.0,4.306
30.1,4.312
30.2,4.284
30.3,4.312
30.4,4.266
30.5,4.278
30.6,4.275
30.7,4.272
30.8,4.248
30.9,4.220
31.0,4.205
31.1,4.318
31.2,4.260
31.3,4.303
31.4,4.132
31.5,4.135
31.6,4.266
31.7,4.309
31.8,4.275
31.9,4.245
32.0,4.147
32.1,4.125
32.2,4.138
32.3,4.238
32.4,4.248
32.5,4.150
32.6,4.119
32.7,4.034
32.8,4.205
32.9,4.165
33.0,4.141
33.1,4.138
33.2,4.098
33.3,4.000
33.4,4.113
33.5,4.162
33.6,4.089
33.7,4.055
33.8,3.915
33.9,3.973
34.0,4.159
34.1,4.190
34.2,4.003
34.3,3.912
34.4,3.866
34.5,3.912
34.6,3.951
34.7,4.104
34.8,4.177
