"Time","Potential"
0.0,6.000
0.1,6.000
0.2,5.994
0.3,5.978
0.4,5.994
0.5,5.991
0.6,5.994
0.7,6.000
0.8,5.994
0.9,5.987
1.0,5.984
1.1,5.987
1.2,5.991
1.3,5.987
1.4,5.991
1.5,5.991
1.6,5.984
1.7,5.984
1.8,5.987
1.9,5.987
2.0,5.978
2.1,5.987
2.2,5.987
2.3,5.969
2.4,5.978
2.5,5.975
2.6,5.972
2.7,5.978
2.8,5.969
2.9,5.978
3.0,5.981
3.1,5.981
3.2,5.975
3.3,5.975
3.4,5.966
3.5,5.963
3.6,5.981
3.7,5.991
3.8,5.978
3.9,5.978
4.0,5.984
4.1,5.978
4.2,5.984
4.3,5.972
4.4,5.975
4.5,5.963
4.6,5.969
4.7,5.975
4.8,5.987
4.9,5.994
5.0,5.975
5.1,5.972
5.2,5.969
5.3,5.975
5.4,5.978
5.5,5.972
5.6,5.966
5.7,5.978
5.8,5.975
5.9,5.981
6.0,5.987
6.1,5.978
6.2,5.978
6.3,5.972
6.4,5.972
6.5,5.978
6.6,5.978
6.7,5.981
6.8,5.966
6.9,5.960
7.0,5.966
7.1,5.978
7.2,5.975
7.3,5.963
7.4,5.945
7.5,5.933
7.6,5.963
7.7,5.963
7.8,5.945
7.9,5.902
8.0,5.893
8.1,5.939
8.2,5.960
8.3,5.963
8.4,5.899
8.5,5.878
8.6,5.887
8.7,5.933
8.8,5.933
8.9,5.890
9.0,5.878
9.1,5.878
9.2,5.939
9.3,5.972
9.4,5.926
9.5,5.914
9.6,5.905
9.7,5.939
9.8,5.951
9.9,5.936
10.0,5.929
10.1,5.969
10.2,5.981
10.3,5.963
10.4,5.957
10.5,5.948
10.6,5.978
10.7,5.942
10.8,5.890
10.9,5.905
11.0,5.948
11.1,5.942
11.2,5.810
11.3,5.697
11.4,5.804
11.5,5.853
11.6,5.780
11.7,5.487
11.8,5.288
11.9,5.563
12.0,5.755
12.1,5.591
12.2,5.087
12.3,4.779
12.4,5.246
12.5,5.575
12.6,5.337
12.7,4.608
12.8,4.196
12.9,4.940
13.0,5.438
13.1,5.136
13.2,4.165
13.3,3.668
13.4,4.565
13.5,5.298
13.6,5.029
13.7,3.967
13.8,3.323
13.9,4.168
14.0,5.124
14.1,5.041
14.2,3.674
14.3,2.914
14.4,3.774
14.5,4.910
14.6,5.035
14.7,3.777
14.8,2.932
14.9,3.622
15.0,4.779
15.1,4.953
15.2,3.839
15.3,2.959
15.4,3.478
15.5,4.626
15.6,4.858
15.7,3.933
15.8,3.262
15.9,3.726
16.0,4.626
16.1,4.730
16.2,4.107
16.3,3.603
16.4,3.967
16.5,4.724
16.6,4.779
16.7,4.373
16.8,4.220
16.9,4.440
17.0,4.974
17.1,4.953
17.2,4.736
17.3,4.647
17.4,4.882
17.5,5.194
17.6,5.124
17.7,5.090
17.8,5.163
17.9,5.292
18.0,5.469
18.1,5.389
18.2,5.401
18.3,5.453
18.4,5.548
18.5,5.609
18.6,5.569
18.7,5.615
18.8,5.664
18.9,5.658
19.0,5.688
19.1,5.731
19.2,5.759
19.3,5.707
19.4,5.646
19.5,5.646
19.6,5.786
19.7,5.829
19.8,5.682
19.9,5.511
20.0,5.536
20.1,5.749
20.2,5.801
20.3,5.624
20.4,5.423
20.5,5.408
20.6,5.688
20.7,5.762
20.8,5.582
20.9,5.383
21.0,5.350
21.1,5.575
21.2,5.676
21.3,5.582
21.4,5.398
21.5,5.401
21.6,5.582
21.7,5.697
21.8,5.664
21.9,5.527
22.0,5.520
22.1,5.633
22.2,5.707
22.3,5.716
22.4,5.691
22.5,5.688
22.6,5.752
22.7,5.820
22.8,5.844
22.9,5.841
23.0,5.838
23.1,5.847
23.2,5.875
23.3,5.899
23.4,5.896
23.5,5.884
23.6,5.899
23.7,5.920
23.8,5.929
23.9,5.920
24.0,5.911
24.1,5.926
24.2,5.933
24.3,5.926
24.4,5.911
24.5,5.914
24.6,5.929
24.7,5.933
24.8,5.926
24.9,5.911
25.0,5.890
25.1,5.902
25.2,5.914
25.3,5.908
25.4,5.890
25.5,5.878
25.6,5.884
25.7,5.905
25.8,5.911
25.9,5.911
26.0,5.878
26.1,5.871
26.2,5.902
26.3,5.908
26.4,5.905
26.5,5.908
26.6,5.905
26.7,5.905
26.8,5.905
26.9,5.893
