"Time","Potential"
0.0,5.673
0.1,5.655
0.2,5.707
0.3,5.789
0.4,5.890
0.5,5.905
0.6,5.881
0.7,5.807
0.8,5.759
0.9,5.737
1.0,5.768
1.1,5.792
1.2,5.823
1.3,5.844
1.4,5.820
1.5,5.810
1.6,5.804
1.7,5.826
1.8,5.850
1.9,5.859
2.0,5.835
2.1,5.777
2.2,5.725
2.3,5.701
2.4,5.728
2.5,5.835
2.6,5.899
2.7,5.933
2.8,5.881
2.9,5.759
3.0,5.658
3.1,5.569
3.2,5.588
3.3,5.673
3.4,5.826
3.5,5.893
3.6,5.871
3.7,5.725
3.8,5.585
3.9,5.493
4.0,5.447
4.1,5.536
4.2,5.588
4.3,5.704
4.4,5.673
4.5,5.594
4.6,5.469
4.7,5.411
4.8,5.426
4.9,5.475
5.0,5.548
5.1,5.545
5.2,5.411
5.3,5.234
5.4,5.108
5.5,5.111
5.6,5.212
5.7,5.395
5.8,5.582
5.9,5.585
6.0,5.398
6.1,5.044
6.2,4.620
6.3,4.547
6.4,4.638
6.5,5.096
6.6,5.432
6.7,5.682
6.8,5.575
6.9,5.298
7.0,4.684
7.1,4.211
7.2,4.107
7.3,4.382
7.4,4.940
7.5,5.438
7.6,5.774
7.7,5.627
7.8,5.246
7.9,4.623
8.0,4.052
8.1,3.918
8.2,4.223
8.3,4.947
8.4,5.450
8.5,5.792
8.6,5.713
8.7,5.386
8.8,4.837
8.9,4.351
9.0,4.190
9.1,4.342
9.2,4.950
9.3,5.484
9.4,5.798
9.5,5.859
9.6,5.557
9.7,5.212
9.8,4.705
9.9,4.632
10.0,4.730
10.1,5.124
10.2,5.588
10.3,5.853
10.4,5.917
10.5,5.691
10.6,5.441
10.7,5.127
10.8,5.066
10.9,5.154
11.0,5.408
11.1,5.737
11.2,5.856
11.3,5.859
11.4,5.673
11.5,5.496
11.6,5.359
11.7,5.322
11.8,5.420
11.9,5.591
12.0,5.722
12.1,5.719
12.2,5.459
12.3,5.462
12.4,5.359
12.5,5.356
12.6,5.475
12.7,5.591
12.8,5.627
12.9,5.557
13.0,5.350
13.1,5.160
13.2,5.032
13.3,5.053
13.4,5.249
13.5,5.524
13.6,5.649
13.7,5.582
13.8,5.255
13.9,4.876
14.0,4.580
14.1,4.528
14.2,4.754
14.3,5.078
14.4,5.539
14.5,5.731
14.6,5.603
14.7,5.127
14.8,4.580
14.9,4.263
15.0,4.098
15.1,4.434
15.2,4.892
15.3,5.514
15.4,5.795
15.5,5.704
15.6,5.270
15.7,4.596
15.8,4.217
15.9,4.101
16.0,4.455
16.1,4.919
16.2,5.438
16.3,5.820
16.4,5.817
16.5,5.520
16.6,4.965
16.7,4.596
16.8,4.470
16.9,4.626
17.0,5.008
17.1,5.395
17.2,5.813
17.3,5.871
17.4,5.743
17.5,5.408
17.6,5.111
17.7,5.017
17.8,5.047
17.9,5.359
18.0,5.591
18.1,5.813
18.2,5.890
18.3,5.841
18.4,5.685
18.5,5.545
18.6,5.502
18.7,5.539
18.8,5.685
18.9,5.813
19.0,5.899
19.1,5.926
19.2,5.875
19.3,5.807
19.4,5.743
19.5,5.725
19.6,5.780
19.7,5.890
19.8,5.945
19.9,5.969
20.0,5.945
20.1,5.881
20.2,5.826
20.3,5.774
20.4,5.823
20.5,5.856
20.6,5.917
20.7,5.954
20.8,5.945
20.9,5.908
21.0,5.832
21.1,5.807
21.2,5.801
21.3,5.810
21.4,5.832
21.5,5.871
21.6,5.878
21.7,5.865
21.8,5.850
21.9,5.792
22.0,5.777
22.1,5.777
22.2,5.798
22.3,5.835
22.4,5.868
22.5,5.862
22.6,5.853
22.7,5.838
22.8,5.786
22.9,5.746
23.0,5.759
23.1,5.786
23.2,5.844
23.3,5.878
23.4,5.902
23.5,5.881
23.6,5.865
23.7,5.835
23.8,5.823
23.9,5.832
24.0,5.841
24.1,5.878
24.2,5.899
24.3,5.926
24.4,5.933
24.5,5.933
24.6,5.933
24.7,5.911
24.8,5.899
24.9,5.890
25.0,5.884
25.1,5.890
25.2,5.908
25.3,5.933
25.4,5.975
25.5,5.984
25.6,5.997
25.7,5.972
25.8,5.936
25.9,5.893
26.0,5.850
26.1,5.844
26.2,5.884
26.3,5.942
26.4,5.991
26.5,6.003
26.6,5.987
26.7,5.948
26.8,5.893
26.9,5.835
27.0,5.817
27.1,5.835
27.2,5.893
27.3,5.951
27.4,5.978
27.5,5.975
27.6,5.911
27.7,5.859
