"Time","Potential"
0.0,3.069
0.1,3.420
0.2,3.481
0.3,3.426
0.4,3.436
0.5,3.420
0.6,3.194
0.7,3.170
0.8,3.115
0.9,3.149
1.0,3.271
1.1,3.338
1.2,3.356
1.3,3.527
1.4,3.426
1.5,3.439
1.6,3.317
1.7,3.246
1.8,3.167
1.9,3.085
2.0,3.085
2.1,3.127
2.2,3.164
2.3,3.289
2.4,3.295
2.5,3.295
2.6,3.295
2.7,3.216
2.8,3.161
2.9,2.984
3.0,2.996
3.1,2.953
3.2,3.127
3.3,3.057
3.4,3.170
3.5,3.182
3.6,3.231
3.7,3.188
3.8,3.127
3.9,3.155
4.0,3.130
4.1,3.201
4.2,3.234
4.3,3.255
4.4,3.381
4.5,3.347
4.6,3.433
4.7,3.387
4.8,3.405
4.9,3.426
5.0,3.378
5.1,3.329
5.2,3.451
5.3,3.487
5.4,3.542
5.5,3.497
5.6,3.564
5.7,3.515
5.8,3.625
5.9,3.631
6.0,3.603
6.1,3.677
6.2,3.668
6.3,3.701
6.4,3.692
6.5,3.689
6.6,3.762
6.7,3.799
6.8,3.887
6.9,3.811
7.0,3.845
7.1,3.842
7.2,3.866
7.3,3.839
7.4,3.933
7.5,4.003
7.6,3.942
7.7,3.970
7.8,4.009
7.9,3.942
8.0,3.936
8.1,3.939
8.2,4.009
8.3,4.000
8.4,4.043
8.5,4.034
8.6,4.064
8.7,3.955
8.8,4.016
8.9,4.043
9.0,3.973
9.1,4.031
9.2,3.979
9.3,4.022
9.4,4.046
9.5,4.049
9.6,4.013
9.7,4.009
9.8,4.034
9.9,4.058
10.0,4.000
10.1,3.985
10.2,4.016
10.3,4.058
10.4,3.991
10.5,4.077
10.6,4.049
10.7,4.080
10.8,4.031
10.9,4.043
11.0,4.046
11.1,4.092
11.2,4.016
11.3,4.016
11.4,4.046
11.5,4.077
11.6,4.037
11.7,4.095
11.8,4.113
11.9,4.089
12.0,4.116
12.1,4.089
12.2,4.046
12.3,4.046
12.4,4.058
12.5,4.067
12.6,4.043
12.7,4.031
12.8,4.043
12.9,4.098
13.0,4.125
13.1,4.046
13.2,4.107
13.3,4.095
13.4,4.071
13.5,4.095
13.6,4.064
13.7,4.110
13.8,4.092
13.9,4.168
14.0,4.162
14.1,4.144
14.2,4.177
14.3,4.144
14.4,4.122
14.5,4.083
14.6,4.150
14.7,4.177
14.8,4.129
14.9,4.122
15.0,4.095
15.1,4.101
15.2,4.168
15.3,4.080
15.4,4.113
15.5,4.116
15.6,4.205
15.7,4.165
15.8,4.110
15.9,4.150
16.0,4.183
16.1,4.138
16.2,4.159
16.3,4.177
16.4,4.180
16.5,4.113
16.6,4.174
16.7,4.107
16.8,4.168
16.9,4.135
17.0,4.144
17.1,4.122
17.2,4.138
17.3,4.162
17.4,4.119
17.5,4.138
17.6,4.180
17.7,4.113
17.8,4.132
17.9,4.153
18.0,4.052
18.1,4.125
18.2,4.110
18.3,4.116
18.4,4.138
18.5,4.147
18.6,4.119
18.7,4.089
18.8,4.119
18.9,4.107
19.0,4.089
19.1,4.171
19.2,4.162
19.3,4.116
19.4,4.071
19.5,4.122
19.6,4.080
19.7,4.064
19.8,4.122
19.9,4.122
20.0,4.083
20.1,4.122
