"Time","Potential"
0.0,5.954
0.1,5.954
0.2,5.917
0.3,5.887
0.4,5.859
0.5,5.865
0.6,5.884
0.7,5.923
0.8,5.942
0.9,5.936
1.0,5.893
1.1,5.844
1.2,5.789
1.3,5.774
1.4,5.798
1.5,5.871
1.6,5.911
1.7,5.926
1.8,5.887
1.9,5.765
2.0,5.655
2.1,5.609
2.2,5.554
2.3,5.670
2.4,5.795
2.5,5.853
2.6,5.878
2.7,5.780
2.8,5.591
2.9,5.420
3.0,5.310
3.1,5.319
3.2,5.472
3.3,5.575
3.4,5.762
3.5,5.823
3.6,5.670
3.7,5.490
3.8,5.172
3.9,4.956
4.0,4.947
4.1,5.072
4.2,5.301
4.3,5.627
4.4,5.749
4.5,5.652
4.6,5.456
4.7,5.005
4.8,4.745
4.9,4.589
5.0,4.666
5.1,5.014
5.2,5.386
5.3,5.572
5.4,5.652
5.5,5.404
5.6,4.907
5.7,4.663
5.8,4.492
5.9,4.519
6.0,4.889
6.1,5.157
6.2,5.441
6.3,5.603
6.4,5.203
6.5,4.940
6.6,4.666
6.7,4.382
6.8,4.559
6.9,4.800
7.0,5.099
7.1,5.511
7.2,5.533
7.3,5.392
7.4,5.111
7.5,4.718
7.6,4.525
7.7,4.644
7.8,4.846
7.9,5.221
8.0,5.548
8.1,5.585
8.2,5.475
8.3,5.163
8.4,4.843
8.5,4.794
8.6,4.913
8.7,5.093
8.8,5.420
8.9,5.545
9.0,5.572
9.1,5.447
9.2,5.288
9.3,5.203
9.4,5.209
9.5,5.279
9.6,5.441
9.7,5.548
9.8,5.569
9.9,5.539
10.0,5.466
10.1,5.456
10.2,5.453
10.3,5.487
10.4,5.536
10.5,5.600
10.6,5.609
10.7,5.594
10.8,5.502
10.9,5.508
11.0,5.514
11.1,5.572
11.2,5.649
11.3,5.673
11.4,5.661
11.5,5.591
11.6,5.520
11.7,5.508
11.8,5.517
11.9,5.557
12.0,5.636
12.1,5.630
12.2,5.554
12.3,5.466
12.4,5.404
12.5,5.398
12.6,5.484
12.7,5.545
12.8,5.655
12.9,5.597
13.0,5.514
13.1,5.346
13.2,5.133
13.3,5.118
13.4,5.154
13.5,5.401
13.6,5.615
13.7,5.710
13.8,5.566
13.9,5.322
14.0,4.940
14.1,4.684
14.2,4.641
14.3,4.852
14.4,5.328
14.5,5.725
14.6,5.804
14.7,5.655
14.8,5.111
14.9,4.510
15.0,4.342
15.1,4.339
15.2,4.785
15.3,5.447
15.4,5.682
15.5,5.813
15.6,5.545
15.7,4.882
15.8,4.510
15.9,4.241
16.0,4.202
16.1,4.736
16.2,5.114
16.3,5.481
16.4,5.810
16.5,5.484
16.6,5.130
16.7,4.727
16.8,4.251
16.9,4.223
17.0,4.449
17.1,4.803
17.2,5.420
17.3,5.804
17.4,5.676
17.5,5.371
17.6,4.867
17.7,4.406
17.8,4.400
17.9,4.586
18.0,4.956
18.1,5.572
18.2,5.752
18.3,5.716
18.4,5.475
18.5,4.907
18.6,4.721
18.7,4.699
18.8,4.858
18.9,5.246
19.0,5.560
19.1,5.661
19.2,5.685
19.3,5.441
19.4,5.206
19.5,5.169
19.6,5.099
19.7,5.185
19.8,5.365
19.9,5.548
20.0,5.652
20.1,5.585
20.2,5.484
20.3,5.453
20.4,5.414
20.5,5.426
20.6,5.527
20.7,5.643
20.8,5.682
20.9,5.679
21.0,5.582
21.1,5.527
21.2,5.496
21.3,5.539
21.4,5.685
21.5,5.798
21.6,5.844
21.7,5.823
21.8,5.673
21.9,5.612
22.0,5.536
22.1,5.542
22.2,5.716
22.3,5.829
22.4,5.914
22.5,5.948
22.6,5.823
22.7,5.713
22.8,5.658
22.9,5.588
23.0,5.615
23.1,5.762
23.2,5.844
23.3,5.917
23.4,5.926
23.5,5.844
23.6,5.774
23.7,5.697
23.8,5.701
23.9,5.737
24.0,5.801
24.1,5.853
24.2,5.868
24.3,5.835
24.4,5.826
24.5,5.795
24.6,5.789
24.7,5.801
24.8,5.847
24.9,5.859
25.0,5.853
25.1,5.801
25.2,5.783
25.3,5.768
25.4,5.801
25.5,5.868
25.6,5.914
25.7,5.920
25.8,5.887
25.9,5.789
26.0,5.713
26.1,5.697
26.2,5.701
26.3,5.820
26.4,5.905
26.5,5.942
26.6,5.951
26.7,5.865
26.8,5.759
26.9,5.697
27.0,5.649
27.1,5.704
27.2,5.798
27.3,5.887
27.4,5.957
27.5,5.942
27.6,5.850
27.7,5.749
27.8,5.676
27.9,5.621
28.0,5.704
28.1,5.777
28.2,5.859
28.3,5.957
28.4,5.936
28.5,5.878
28.6,5.810
28.7,5.697
28.8,5.676
