"Time","Potential"
0.0,4.156
0.1,4.135
0.2,4.144
0.3,4.110
0.4,4.104
0.5,4.135
0.6,4.135
0.7,4.171
0.8,4.129
0.9,4.110
1.0,4.113
1.1,4.074
1.2,4.150
1.3,4.080
1.4,4.129
1.5,4.119
1.6,4.098
1.7,4.138
1.8,4.113
1.9,4.132
2.0,4.122
2.1,4.147
2.2,4.119
2.3,4.080
2.4,4.119
2.5,4.113
2.6,4.067
2.7,4.092
2.8,4.077
2.9,4.116
3.0,4.058
3.1,4.086
3.2,4.074
3.3,4.064
3.4,4.034
3.5,4.061
3.6,4.040
3.7,4.046
3.8,4.037
3.9,3.970
4.0,3.985
4.1,4.049
4.2,4.016
4.3,3.964
4.4,3.973
4.5,3.930
4.6,3.982
4.7,3.939
4.8,3.945
4.9,3.948
5.0,3.942
5.1,3.875
5.2,3.805
5.3,3.857
5.4,3.878
5.5,3.802
5.6,3.787
5.7,3.845
5.8,3.872
5.9,3.832
6.0,3.826
6.1,3.762
6.2,3.759
6.3,3.741
6.4,3.756
6.5,3.704
6.6,3.625
6.7,3.674
6.8,3.701
6.9,3.600
7.0,3.652
7.1,3.671
7.2,3.668
7.3,3.677
7.4,3.637
7.5,3.646
7.6,3.533
7.7,3.524
7.8,3.451
7.9,3.387
8.0,3.484
8.1,3.426
8.2,3.512
8.3,3.436
8.4,3.555
8.5,3.576
8.6,3.506
8.7,3.518
8.8,3.536
8.9,3.457
9.0,3.494
9.1,3.439
9.2,3.399
9.3,3.439
9.4,3.503
9.5,3.442
9.6,3.491
9.7,3.521
9.8,3.472
9.9,3.527
10.0,3.594
10.1,3.521
10.2,3.573
10.3,3.542
10.4,3.478
10.5,3.545
10.6,3.536
10.7,3.573
10.8,3.631
10.9,3.686
11.0,3.698
11.1,3.680
11.2,3.729
11.3,3.695
11.4,3.716
11.5,3.723
11.6,3.710
11.7,3.677
11.8,3.707
11.9,3.756
12.0,3.747
12.1,3.842
12.2,3.820
12.3,3.857
12.4,3.863
12.5,3.875
12.6,3.942
12.7,3.872
12.8,3.961
12.9,3.976
13.0,3.955
13.1,3.997
13.2,3.976
13.3,4.003
13.4,4.009
13.5,4.064
13.6,4.046
13.7,4.013
13.8,4.083
13.9,4.095
14.0,4.129
14.1,4.138
14.2,4.135
14.3,4.122
14.4,4.147
14.5,4.159
14.6,4.162
14.7,4.205
14.8,4.199
14.9,4.205
15.0,4.180
15.1,4.235
15.2,4.220
15.3,4.248
15.4,4.202
15.5,4.211
15.6,4.193
15.7,4.241
15.8,4.220
15.9,4.245
16.0,4.238
16.1,4.232
16.2,4.235
16.3,4.208
16.4,4.211
16.5,4.251
16.6,4.214
16.7,4.199
16.8,4.183
16.9,4.214
17.0,4.150
17.1,4.153
17.2,4.135
17.3,4.174
17.4,4.162
17.5,4.162
17.6,4.138
17.7,4.147
17.8,4.138
17.9,4.153
18.0,4.159
18.1,4.144
18.2,4.156
18.3,4.153
18.4,4.150
18.5,4.138
18.6,4.125
18.7,4.125
18.8,4.129
18.9,4.098
19.0,4.107
19.1,4.052
19.2,4.092
19.3,4.141
19.4,4.147
19.5,4.156
19.6,4.061
19.7,4.095
19.8,4.071
19.9,4.046
20.0,4.101
20.1,4.083
20.2,4.049
20.3,4.071
20.4,4.055
20.5,4.031
20.6,4.107
20.7,4.104
20.8,4.144
20.9,4.061
21.0,4.107
21.1,4.071
21.2,4.077
21.3,4.031
21.4,4.037
21.5,4.086
21.6,4.067
21.7,4.104
21.8,4.098
21.9,4.049
22.0,4.104
22.1,4.135
22.2,4.074
22.3,4.156
22.4,4.095
