"Time","Potential"
0.0,3.396
0.1,3.518
0.2,3.512
0.3,3.549
0.4,3.649
0.5,3.643
0.6,3.698
0.7,3.637
0.8,3.643
0.9,3.625
1.0,3.695
1.1,3.671
1.2,3.747
1.3,3.799
1.4,3.811
1.5,3.829
1.6,3.829
1.7,3.793
1.8,3.726
1.9,3.781
2.0,3.839
2.1,3.839
2.2,3.897
2.3,3.988
2.4,4.019
2.5,4.003
2.6,3.964
2.7,4.022
2.8,4.052
2.9,3.979
3.0,3.903
3.1,4.025
3.2,4.034
3.3,4.092
3.4,4.067
3.5,4.064
3.6,4.067
3.7,4.080
3.8,3.994
3.9,4.031
4.0,4.013
4.1,4.016
4.2,4.022
4.3,4.089
4.4,4.055
4.5,4.049
4.6,4.080
4.7,4.064
4.8,4.110
4.9,4.083
5.0,4.061
5.1,4.067
5.2,4.174
5.3,4.107
5.4,4.101
5.5,4.113
5.6,4.132
5.7,4.055
5.8,4.095
5.9,4.058
6.0,4.092
6.1,4.086
6.2,4.055
6.3,4.080
6.4,4.125
6.5,4.083
6.6,4.104
6.7,4.086
6.8,4.129
6.9,4.098
7.0,4.135
7.1,4.129
7.2,4.174
7.3,4.113
7.4,4.147
7.5,4.141
7.6,4.144
7.7,4.077
7.8,4.095
7.9,4.116
8.0,4.153
8.1,4.135
8.2,4.190
8.3,4.147
8.4,4.183
8.5,4.153
8.6,4.211
8.7,4.208
8.8,4.180
8.9,4.141
9.0,4.199
9.1,4.159
9.2,4.141
9.3,4.138
9.4,4.141
9.5,4.183
9.6,4.116
9.7,4.122
9.8,4.196
9.9,4.165
10.0,4.113
10.1,4.138
10.2,4.125
10.3,4.122
10.4,4.171
10.5,4.208
10.6,4.217
10.7,4.168
10.8,4.205
10.9,4.187
11.0,4.214
11.1,4.159
11.2,4.174
11.3,4.162
11.4,4.165
11.5,4.187
11.6,4.177
11.7,4.150
11.8,4.238
11.9,4.214
12.0,4.214
12.1,4.168
12.2,4.260
12.3,4.193
12.4,4.144
12.5,4.180
12.6,4.196
12.7,4.217
12.8,4.187
12.9,4.217
13.0,4.196
13.1,4.183
13.2,4.190
13.3,4.174
13.4,4.217
13.5,4.156
13.6,4.193
13.7,4.220
13.8,4.217
13.9,4.187
14.0,4.220
14.1,4.168
14.2,4.199
14.3,4.214
14.4,4.183
14.5,4.223
14.6,4.241
14.7,4.177
14.8,4.187
14.9,4.217
15.0,4.211
15.1,4.165
15.2,4.180
15.3,4.168
15.4,4.187
15.5,4.205
15.6,4.208
15.7,4.156
15.8,4.187
15.9,4.171
16.0,4.129
16.1,4.220
16.2,4.187
16.3,4.217
16.4,4.183
16.5,4.199
16.6,4.211
16.7,4.168
16.8,4.202
16.9,4.226
17.0,4.177
17.1,4.180
17.2,4.196
17.3,4.174
17.4,4.122
17.5,4.107
17.6,4.129
17.7,4.129
17.8,4.129
17.9,4.113
18.0,4.147
18.1,4.067
18.2,4.031
18.3,4.086
18.4,4.071
18.5,4.055
18.6,4.006
18.7,3.988
18.8,3.945
18.9,3.903
19.0,3.915
19.1,3.915
19.2,3.921
19.3,3.906
19.4,3.924
19.5,3.826
19.6,3.799
19.7,3.689
19.8,3.649
19.9,3.625
20.0,3.570
20.1,3.668
20.2,3.713
20.3,3.704
20.4,3.631
20.5,3.527
20.6,3.466
20.7,3.411
20.8,3.420
20.9,3.497
21.0,3.576
21.1,3.658
21.2,3.545
21.3,3.573
21.4,3.439
21.5,3.381
21.6,3.338
21.7,3.439
21.8,3.381
21.9,3.616
22.0,3.564
22.1,3.585
22.2,3.631
22.3,3.552
22.4,3.509
22.5,3.454
22.6,3.558
22.7,3.610
22.8,3.677
22.9,3.768
23.0,3.832
23.1,3.759
23.2,3.814
23.3,3.765
23.4,3.839
23.5,3.848
23.6,3.826
23.7,3.936
23.8,3.955
23.9,3.997
24.0,4.034
24.1,4.074
24.2,4.040
24.3,4.022
24.4,4.022
24.5,4.052
24.6,4.095
24.7,4.174
24.8,4.138
24.9,4.171
25.0,4.129
25.1,4.132
25.2,4.132
25.3,4.110
25.4,4.125
25.5,4.138
25.6,4.174
25.7,4.187
25.8,4.193
25.9,4.199
26.0,4.187
26.1,4.162
26.2,4.113
26.3,4.104
26.4,4.092
26.5,4.232
26.6,4.162
26.7,4.211
26.8,4.245
26.9,4.202
27.0,4.153
27.1,4.132
27.2,4.119
27.3,4.089
27.4,4.104
27.5,4.211
27.6,4.165
27.7,4.171
27.8,4.196
27.9,4.199
28.0,4.153
28.1,4.159
28.2,4.125
28.3,4.156
28.4,4.159
28.5,4.223
28.6,4.196
28.7,4.214
28.8,4.147
28.9,4.205
29.0,4.217
29.1,4.208
29.2,4.171
29.3,4.159
29.4,4.226
29.5,4.275
29.6,4.214
29.7,4.168
29.8,4.226
29.9,4.187
30.0,4.153
30.1,4.180
30.2,4.196
30.3,4.180
30.4,4.214
30.5,4.156
30.6,4.177
30.7,4.248
30.8,4.220
30.9,4.235
