"Time","Potential"
0.0,4.373
0.1,4.357
0.2,4.455
0.3,4.480
0.4,4.403
0.5,4.348
0.6,4.324
0.7,4.373
0.8,4.510
0.9,4.513
1.0,4.467
1.1,4.458
1.2,4.415
1.3,4.388
1.4,4.516
1.5,4.565
1.6,4.599
1.7,4.553
1.8,4.473
1.9,4.437
2.0,4.480
2.1,4.501
2.2,4.568
2.3,4.596
2.4,4.583
2.5,4.513
2.6,4.544
2.7,4.513
2.8,4.495
2.9,4.556
3.0,4.556
3.1,4.550
3.2,4.452
3.3,4.345
3.4,4.336
3.5,4.367
3.6,4.312
3.7,4.400
3.8,4.229
3.9,4.098
4.0,3.936
4.1,3.787
4.2,3.695
4.3,3.982
4.4,4.067
4.5,3.863
4.6,3.497
4.7,3.207
4.8,3.167
4.9,3.570
5.0,3.619
5.1,3.457
5.2,2.828
5.3,2.270
5.4,2.111
5.5,2.889
5.6,3.225
5.7,3.283
5.8,2.434
5.9,1.906
6.0,1.723
6.1,2.657
6.2,3.185
6.3,3.210
6.4,2.230
6.5,1.610
6.6,1.482
6.7,2.495
6.8,3.097
6.9,3.240
7.0,2.392
7.1,1.903
7.2,1.906
7.3,2.782
7.4,3.320
7.5,3.283
7.6,2.550
7.7,2.273
7.8,2.373
7.9,3.063
8.0,3.497
8.1,3.365
8.2,2.865
8.3,2.850
8.4,3.033
8.5,3.527
8.6,3.469
8.7,3.243
8.8,2.917
8.9,2.953
9.0,3.259
9.1,3.426
9.2,3.295
9.3,2.959
9.4,3.002
9.5,3.210
9.6,3.204
9.7,2.871
9.8,2.532
9.9,2.315
10.0,2.749
10.1,2.969
10.2,2.630
10.3,2.096
10.4,1.641
10.5,2.279
10.6,2.935
10.7,2.901
10.8,1.876
10.9,0.752
11.0,0.481
11.1,1.729
11.2,2.798
11.3,2.495
11.4,0.777
11.5,-0.334
11.6,-0.099
11.7,1.946
11.8,3.078
11.9,2.602
12.0,-0.328
12.1,-1.595
12.2,-1.149
12.3,1.567
12.4,3.127
12.5,2.263
12.6,-0.844
12.7,-1.711
12.8,-0.957
12.9,2.108
13.0,3.515
13.1,2.376
13.2,-0.844
13.3,-1.781
13.4,-0.942
13.5,2.068
13.6,3.454
13.7,2.483
13.8,-0.557
13.9,-1.207
14.0,-0.517
14.1,2.184
14.2,3.747
14.3,3.118
14.4,0.456
14.5,-0.490
14.6,-0.151
14.7,2.239
14.8,3.704
14.9,3.390
15.0,1.482
15.1,0.875
15.2,1.192
15.3,2.801
15.4,3.976
15.5,4.022
15.6,2.764
15.7,1.992
15.8,1.854
15.9,2.779
16.0,4.043
16.1,4.342
16.2,3.744
16.3,3.237
16.4,3.146
16.5,3.829
16.6,4.464
16.7,4.586
16.8,4.214
16.9,4.000
17.0,3.958
17.1,4.376
17.2,4.690
17.3,4.791
17.4,4.623
17.5,4.596
17.6,4.632
17.7,4.800
17.8,4.913
17.9,4.843
18.0,4.745
18.1,4.751
18.2,4.870
18.3,4.895
18.4,4.919
18.5,4.837
18.6,4.760
18.7,4.818
18.8,4.876
18.9,4.818
19.0,4.763
19.1,4.693
19.2,4.672
19.3,4.736
19.4,4.840
19.5,4.751
19.6,4.687
19.7,4.602
19.8,4.620
19.9,4.705
20.0,4.791
20.1,4.785
20.2,4.696
20.3,4.531
20.4,4.556
20.5,4.687
20.6,4.840
20.7,4.800
20.8,4.797
20.9,4.650
21.0,4.629
21.1,4.705
21.2,4.803
21.3,4.882
21.4,4.818
21.5,4.745
21.6,4.705
21.7,4.812
21.8,4.843
21.9,4.892
22.0,4.876
22.1,4.837
22.2,4.858
22.3,4.815
22.4,4.879
22.5,4.953
22.6,4.968
22.7,4.922
22.8,4.895
22.9,4.886
23.0,4.901
23.1,4.947
23.2,4.922
23.3,4.947
23.4,4.947
23.5,4.904
23.6,4.962
23.7,4.944
23.8,4.928
23.9,4.992
24.0,4.944
24.1,4.928
24.2,4.940
24.3,4.950
24.4,4.940
24.5,4.889
24.6,4.956
24.7,4.956
24.8,4.965
24.9,4.968
25.0,4.962
25.1,4.953
25.2,4.977
25.3,4.962
25.4,4.977
25.5,4.977
25.6,4.934
25.7,4.944
25.8,4.937
25.9,4.953
26.0,4.971
26.1,4.980
26.2,4.980
26.3,4.925
26.4,4.956
26.5,4.959
26.6,4.998
26.7,4.983
26.8,4.992
26.9,4.965
27.0,4.959
27.1,4.916
27.2,4.968
27.3,4.956
27.4,4.965
27.5,4.995
