"Time","Potential"
0.0,4.617
0.1,4.571
0.2,4.492
0.3,4.303
0.4,4.339
0.5,4.538
0.6,4.708
0.7,4.629
0.8,4.574
0.9,4.415
1.0,4.586
1.1,4.641
1.2,4.623
1.3,4.623
1.4,4.638
1.5,4.766
1.6,4.809
1.7,4.684
1.8,4.641
1.9,4.724
2.0,4.821
2.1,4.696
2.2,4.483
2.3,4.467
2.4,4.608
2.5,4.678
2.6,4.232
2.7,3.777
2.8,3.994
2.9,4.174
3.0,4.245
3.1,3.329
3.2,2.257
3.3,2.895
3.4,3.451
3.5,3.811
3.6,2.282
3.7,0.527
3.8,0.865
3.9,2.105
4.0,3.350
4.1,1.216
4.2,-1.137
4.3,-1.552
4.4,0.710
4.5,2.669
4.6,0.487
4.7,-2.502
4.8,-3.396
4.9,-1.311
5.0,1.668
5.1,0.951
5.2,-2.843
5.3,-3.555
5.4,-3.136
5.5,0.011
5.6,1.479
5.7,-2.987
5.8,-3.661
5.9,-3.524
6.0,-1.741
6.1,2.013
6.2,-2.328
6.3,-3.616
6.4,-3.643
6.5,-2.932
6.6,1.326
6.7,-1.705
6.8,-3.542
6.9,-3.735
7.0,-3.384
7.1,0.404
7.2,-0.875
7.3,-3.390
7.4,-3.668
7.5,-3.393
7.6,-0.673
7.7,-1.332
7.8,-3.332
7.9,-3.576
8.0,-3.381
8.1,-0.994
8.2,0.020
8.3,-1.589
8.4,-2.785
8.5,-2.566
8.6,-0.411
8.7,0.273
8.8,-0.945
8.9,-1.754
9.0,-1.473
9.1,0.102
9.2,0.441
9.3,-0.511
9.4,-0.383
9.5,-0.121
9.6,0.905
9.7,1.152
9.8,0.499
9.9,0.725
10.0,1.207
10.1,2.074
10.2,2.312
10.3,1.903
10.4,2.233
10.5,2.492
10.6,2.953
10.7,3.213
10.8,3.075
10.9,3.127
11.0,2.901
11.1,3.051
11.2,3.332
11.3,3.652
11.4,3.750
11.5,3.332
11.6,2.938
11.7,3.030
11.8,3.893
11.9,4.031
12.0,3.573
12.1,2.627
12.2,2.550
12.3,3.515
12.4,3.958
12.5,3.698
12.6,2.376
12.7,2.184
12.8,2.792
12.9,3.582
13.0,3.521
13.1,2.758
13.2,2.434
13.3,2.767
13.4,3.524
13.5,3.729
13.6,3.271
13.7,2.999
13.8,3.002
13.9,3.475
14.0,3.784
14.1,3.652
14.2,3.658
14.3,3.640
14.4,3.881
14.5,4.129
14.6,4.150
14.7,4.107
14.8,4.104
14.9,4.086
15.0,4.254
15.1,4.330
15.2,4.336
15.3,4.345
15.4,4.437
15.5,4.498
15.6,4.586
15.7,4.611
15.8,4.559
15.9,4.501
16.0,4.263
16.1,4.318
16.2,4.504
16.3,4.480
16.4,4.504
16.5,4.568
16.6,4.592
16.7,4.531
16.8,4.431
16.9,4.455
17.0,4.422
17.1,4.467
17.2,4.418
17.3,4.327
17.4,4.315
17.5,4.348
17.6,4.498
17.7,4.412
17.8,4.397
17.9,4.260
18.0,4.370
18.1,4.428
18.2,4.339
18.3,4.409
18.4,4.342
18.5,4.357
18.6,4.458
18.7,4.476
18.8,4.519
18.9,4.510
19.0,4.498
19.1,4.470
19.2,4.516
19.3,4.516
19.4,4.446
19.5,4.382
19.6,4.483
19.7,4.501
19.8,4.516
19.9,4.480
20.0,4.470
20.1,4.458
20.2,4.507
20.3,4.510
20.4,4.495
20.5,4.486
20.6,4.418
20.7,4.440
20.8,4.461
20.9,4.516
21.0,4.470
21.1,4.324
21.2,4.476
21.3,4.522
21.4,4.470
21.5,4.501
21.6,4.492
21.7,4.434
21.8,4.492
21.9,4.449
22.0,4.461
22.1,4.434
22.2,4.425
22.3,4.422
22.4,4.415
22.5,4.464
22.6,4.415
22.7,4.464
22.8,4.418
22.9,4.403
23.0,4.403
23.1,4.446
23.2,4.406
23.3,4.446
23.4,4.415
23.5,4.422
23.6,4.348
23.7,4.345
23.8,4.342
23.9,4.382
24.0,4.376
24.1,4.412
24.2,4.364
24.3,4.333
24.4,4.309
24.5,4.391
24.6,4.318
24.7,4.281
24.8,4.303
24.9,4.321
25.0,4.272
25.1,4.345
25.2,4.272
25.3,4.306
25.4,4.309
25.5,4.269
25.6,4.336
25.7,4.309
25.8,4.336
