"Time","Potential"
0.0,5.914
0.1,5.933
0.2,5.920
0.3,5.917
0.4,5.917
0.5,5.920
0.6,5.917
0.7,5.911
0.8,5.914
0.9,5.923
1.0,5.933
1.1,5.923
1.2,5.917
1.3,5.926
1.4,5.920
1.5,5.917
1.6,5.920
1.7,5.908
1.8,5.908
1.9,5.911
2.0,5.929
2.1,5.914
2.2,5.911
2.3,5.905
2.4,5.917
2.5,5.908
2.6,5.896
2.7,5.881
2.8,5.881
2.9,5.887
3.0,5.887
3.1,5.884
3.2,5.868
3.3,5.875
3.4,5.878
3.5,5.890
3.6,5.875
3.7,5.865
3.8,5.868
3.9,5.893
4.0,5.902
4.1,5.893
4.2,5.884
4.3,5.902
4.4,5.917
4.5,5.926
4.6,5.914
4.7,5.908
4.8,5.917
4.9,5.926
5.0,5.929
5.1,5.926
5.2,5.917
5.3,5.923
5.4,5.926
5.5,5.914
5.6,5.896
5.7,5.896
5.8,5.896
5.9,5.893
6.0,5.859
6.1,5.841
6.2,5.835
6.3,5.856
6.4,5.844
6.5,5.768
6.6,5.707
6.7,5.649
6.8,5.771
6.9,5.749
7.0,5.630
7.1,5.569
7.2,5.606
7.3,5.743
7.4,5.701
7.5,5.481
7.6,5.368
7.7,5.502
7.8,5.694
7.9,5.643
8.0,5.371
8.1,5.319
8.2,5.557
8.3,5.780
8.4,5.661
8.5,5.374
8.6,5.383
8.7,5.652
8.8,5.804
8.9,5.661
9.0,5.456
9.1,5.514
9.2,5.740
9.3,5.813
9.4,5.682
9.5,5.582
9.6,5.633
9.7,5.749
9.8,5.755
9.9,5.688
10.0,5.667
10.1,5.676
10.2,5.658
10.3,5.615
10.4,5.643
10.5,5.603
10.6,5.505
10.7,5.423
10.8,5.499
10.9,5.514
11.0,5.383
11.1,5.209
11.2,5.163
11.3,5.334
11.4,5.206
11.5,4.864
11.6,4.745
11.7,4.983
11.8,5.163
11.9,4.715
12.0,4.351
12.1,4.467
12.2,5.011
12.3,4.858
12.4,4.049
12.5,3.817
12.6,4.428
12.7,5.093
12.8,4.449
12.9,3.494
13.0,3.689
13.1,4.748
13.2,5.038
13.3,3.829
13.4,3.017
13.5,3.710
13.6,5.075
13.7,4.867
13.8,3.503
13.9,3.042
14.0,4.074
14.1,5.316
14.2,4.718
14.3,3.365
14.4,3.231
14.5,4.446
14.6,5.426
14.7,4.721
14.8,3.570
14.9,3.689
15.0,4.876
15.1,5.484
15.2,4.687
15.3,3.887
15.4,4.348
15.5,5.395
15.6,5.545
15.7,4.773
15.8,4.437
15.9,4.925
16.0,5.643
16.1,5.588
16.2,5.056
16.3,4.965
16.4,5.343
16.5,5.801
16.6,5.771
16.7,5.478
16.8,5.453
16.9,5.731
17.0,5.905
17.1,5.853
17.2,5.768
17.3,5.838
17.4,5.942
17.5,5.984
17.6,5.929
17.7,5.917
17.8,5.966
17.9,5.984
18.0,5.972
18.1,5.957
18.2,5.966
18.3,5.972
18.4,5.951
18.5,5.933
18.6,5.926
18.7,5.936
18.8,5.905
18.9,5.890
19.0,5.926
19.1,5.954
19.2,5.951
19.3,5.893
19.4,5.841
19.5,5.890
19.6,5.939
19.7,5.936
19.8,5.896
19.9,5.884
20.0,5.929
20.1,5.978
20.2,5.960
20.3,5.926
