"Time","Potential"
0.0,3.826
0.1,3.811
0.2,3.808
0.3,3.686
0.4,3.729
0.5,3.689
0.6,3.692
0.7,3.732
0.8,3.784
0.9,3.848
1.0,3.857
1.1,3.771
1.2,3.777
1.3,3.723
1.4,3.759
1.5,3.704
1.6,3.854
1.7,3.747
1.8,3.802
1.9,3.906
2.0,3.900
2.1,3.845
2.2,3.817
2.3,3.777
2.4,3.719
2.5,3.805
2.6,3.826
2.7,3.832
2.8,3.817
2.9,3.851
3.0,3.845
3.1,3.890
3.2,3.857
3.3,3.866
3.4,3.781
3.5,3.753
3.6,3.787
3.7,3.848
3.8,3.832
3.9,3.878
4.0,3.909
4.1,3.924
4.2,3.915
4.3,3.887
4.4,3.875
4.5,3.835
4.6,3.854
4.7,3.872
4.8,3.832
4.9,3.881
5.0,3.945
5.1,3.875
5.2,3.912
5.3,3.936
5.4,3.900
5.5,3.924
5.6,3.817
5.7,3.839
5.8,3.851
5.9,3.832
6.0,3.900
6.1,3.887
6.2,3.906
6.3,3.930
6.4,3.951
6.5,3.921
6.6,3.924
6.7,3.945
6.8,3.842
6.9,3.872
7.0,3.918
7.1,3.921
7.2,3.955
7.3,3.854
7.4,3.897
7.5,3.820
7.6,3.845
7.7,3.881
7.8,3.805
7.9,3.814
8.0,3.820
8.1,3.924
8.2,3.887
8.3,3.912
8.4,3.915
8.5,3.903
8.6,3.869
8.7,3.863
8.8,3.936
8.9,3.814
9.0,3.790
9.1,3.839
9.2,3.796
9.3,3.829
9.4,3.857
9.5,3.878
9.6,3.820
9.7,3.948
9.8,3.884
9.9,3.857
10.0,3.829
10.1,3.875
10.2,3.866
10.3,3.826
10.4,3.759
10.5,3.796
10.6,3.735
10.7,3.811
10.8,3.848
10.9,3.890
11.0,3.890
11.1,3.790
11.2,3.887
11.3,3.835
11.4,3.890
11.5,3.768
11.6,3.832
11.7,3.829
11.8,3.814
11.9,3.869
12.0,3.912
12.1,3.851
12.2,3.781
12.3,3.842
12.4,3.839
12.5,3.927
12.6,3.851
12.7,3.890
12.8,3.912
12.9,3.857
13.0,3.890
13.1,3.872
13.2,3.839
13.3,3.799
13.4,3.906
13.5,3.878
13.6,3.851
13.7,3.857
13.8,3.808
13.9,3.811
14.0,3.826
14.1,3.784
14.2,3.942
14.3,3.860
14.4,3.860
14.5,3.845
14.6,3.887
14.7,3.839
14.8,3.842
14.9,3.817
15.0,3.857
15.1,3.793
15.2,3.878
15.3,3.811
15.4,3.802
15.5,3.884
15.6,3.893
15.7,3.927
15.8,3.854
15.9,3.845
16.0,3.884
16.1,3.881
16.2,3.869
16.3,3.842
16.4,3.845
16.5,3.826
16.6,3.741
16.7,3.732
16.8,3.787
16.9,3.759
17.0,3.765
17.1,3.790
17.2,3.820
17.3,3.860
17.4,3.777
17.5,3.784
17.6,3.811
17.7,3.765
17.8,3.735
17.9,3.613
18.0,3.597
18.1,3.573
18.2,3.600
18.3,3.524
18.4,3.607
18.5,3.613
18.6,3.692
18.7,3.802
18.8,3.805
18.9,3.829
19.0,3.768
19.1,3.643
19.2,3.625
19.3,3.466
19.4,3.378
19.5,3.396
19.6,3.411
19.7,3.475
19.8,3.619
19.9,3.643
20.0,3.777
20.1,3.747
20.2,3.704
20.3,3.634
20.4,3.552
20.5,3.344
20.6,3.219
20.7,3.100
20.8,3.118
20.9,3.106
21.0,3.197
21.1,3.344
21.2,3.549
21.3,3.603
21.4,3.637
21.5,3.704
21.6,3.506
21.7,3.442
21.8,3.344
21.9,3.155
22.0,2.987
22.1,3.082
22.2,2.975
22.3,3.158
22.4,3.292
22.5,3.429
22.6,3.683
22.7,3.655
22.8,3.661
22.9,3.527
23.0,3.359
23.1,3.255
23.2,3.103
23.3,3.060
23.4,3.002
23.5,3.051
23.6,3.167
23.7,3.292
23.8,3.463
23.9,3.597
24.0,3.674
24.1,3.634
24.2,3.472
24.3,3.313
24.4,3.152
24.5,2.984
24.6,2.908
24.7,2.883
24.8,3.039
24.9,3.091
25.0,3.396
25.1,3.506
25.2,3.649
25.3,3.680
25.4,3.704
25.5,3.549
25.6,3.417
25.7,3.277
25.8,3.188
25.9,3.222
26.0,3.225
26.1,3.185
26.2,3.323
26.3,3.512
26.4,3.695
26.5,3.716
26.6,3.665
26.7,3.643
26.8,3.481
26.9,3.356
27.0,3.301
27.1,3.164
27.2,3.182
27.3,3.167
27.4,3.197
27.5,3.313
27.6,3.497
27.7,3.573
27.8,3.661
27.9,3.582
28.0,3.512
28.1,3.405
28.2,3.347
28.3,3.240
28.4,3.234
28.5,3.164
28.6,3.280
28.7,3.286
28.8,3.378
28.9,3.549
29.0,3.411
29.1,3.466
29.2,3.503
29.3,3.371
29.4,3.268
29.5,3.231
29.6,3.271
29.7,3.170
29.8,3.185
29.9,3.252
30.0,3.222
30.1,3.347
30.2,3.423
30.3,3.375
30.4,3.304
30.5,3.347
30.6,3.310
30.7,3.191
30.8,3.194
30.9,3.201
31.0,3.133
31.1,3.106
31.2,3.185
31.3,3.188
31.4,3.231
31.5,3.255
31.6,3.243
31.7,3.249
31.8,3.307
31.9,3.326
32.0,3.301
32.1,3.295
32.2,3.323
32.3,3.399
32.4,3.240
32.5,3.313
32.6,3.326
32.7,3.313
32.8,3.338
32.9,3.265
33.0,3.295
33.1,3.384
33.2,3.384
33.3,3.393
33.4,3.381
33.5,3.417
33.6,3.390
33.7,3.411
33.8,3.451
33.9,3.420
34.0,3.375
34.1,3.509
34.2,3.533
34.3,3.582
34.4,3.594
34.5,3.579
34.6,3.616
34.7,3.610
34.8,3.591
34.9,3.652
35.0,3.631
35.1,3.594
35.2,3.610
35.3,3.671
35.4,3.741
35.5,3.686
35.6,3.707
35.7,3.695
35.8,3.698
35.9,3.735
36.0,3.723
36.1,3.704
36.2,3.765
36.3,3.719
36.4,3.765
36.5,3.787
36.6,3.781
36.7,3.799
36.8,3.872
36.9,3.790
37.0,3.787
37.1,3.808
37.2,3.808
37.3,3.732
37.4,3.777
37.5,3.863
37.6,3.839
37.7,3.805
37.8,3.845
37.9,3.854
38.0,3.839
38.1,3.784
38.2,3.869
38.3,3.787
38.4,3.790
38.5,3.765
38.6,3.784
38.7,3.753
38.8,3.765
38.9,3.784
39.0,3.796
39.1,3.784
39.2,3.716
39.3,3.814
39.4,3.832
39.5,3.744
39.6,3.802
