"Time","Potential"
0.0,4.303
0.1,4.309
0.2,4.269
0.3,4.269
0.4,4.266
0.5,4.254
0.6,4.260
0.7,4.217
0.8,4.238
0.9,4.281
1.0,4.290
1.1,4.238
1.2,4.272
1.3,4.281
1.4,4.229
1.5,4.257
1.6,4.223
1.7,4.214
1.8,4.226
1.9,4.245
2.0,4.263
2.1,4.229
2.2,4.275
2.3,4.290
2.4,4.312
2.5,4.296
2.6,4.303
2.7,4.251
2.8,4.183
2.9,4.269
3.0,4.251
3.1,4.241
3.2,4.220
3.3,4.254
3.4,4.272
3.5,4.269
3.6,4.290
3.7,4.324
3.8,4.260
3.9,4.245
4.0,4.229
4.1,4.238
4.2,4.226
4.3,4.245
4.4,4.235
4.5,4.275
4.6,4.214
4.7,4.211
4.8,4.217
4.9,4.248
5.0,4.241
5.1,4.190
5.2,4.202
5.3,4.260
5.4,4.275
5.5,4.217
5.6,4.251
5.7,4.232
5.8,4.238
5.9,4.251
6.0,4.183
6.1,4.254
6.2,4.202
6.3,4.269
6.4,4.235
6.5,4.220
6.6,4.248
6.7,4.220
6.8,4.235
6.9,4.187
7.0,4.208
7.1,4.199
7.2,4.208
7.3,4.199
7.4,4.202
7.5,4.205
7.6,4.196
7.7,4.205
7.8,4.223
7.9,4.177
8.0,4.187
8.1,4.223
8.2,4.174
8.3,4.248
8.4,4.199
8.5,4.238
8.6,4.278
8.7,4.248
8.8,4.211
8.9,4.183
9.0,4.144
9.1,4.138
9.2,4.217
9.3,4.193
9.4,4.171
9.5,4.229
9.6,4.187
9.7,4.208
9.8,4.190
9.9,4.190
10.0,4.199
10.1,4.168
10.2,4.122
10.3,4.125
10.4,4.147
10.5,4.153
10.6,4.159
10.7,4.095
10.8,4.171
10.9,4.113
11.0,4.125
11.1,4.064
11.2,4.019
11.3,4.116
11.4,4.104
11.5,4.086
11.6,4.022
11.7,4.083
11.8,4.009
11.9,4.016
12.0,3.979
12.1,3.900
12.2,3.930
12.3,3.903
12.4,3.912
12.5,3.887
12.6,3.832
12.7,3.829
12.8,3.753
12.9,3.750
13.0,3.716
13.1,3.768
13.2,3.765
13.3,3.732
13.4,3.738
13.5,3.771
13.6,3.735
13.7,3.671
13.8,3.607
13.9,3.567
14.0,3.564
14.1,3.585
14.2,3.634
14.3,3.561
14.4,3.588
14.5,3.628
14.6,3.491
14.7,3.475
14.8,3.451
14.9,3.484
15.0,3.545
15.1,3.558
15.2,3.603
15.3,3.579
15.4,3.652
15.5,3.600
15.6,3.588
15.7,3.521
15.8,3.503
15.9,3.466
16.0,3.552
16.1,3.646
16.2,3.646
16.3,3.646
16.4,3.719
16.5,3.622
16.6,3.671
16.7,3.719
16.8,3.658
16.9,3.649
17.0,3.774
17.1,3.781
17.2,3.854
17.3,3.832
17.4,3.832
17.5,3.857
17.6,3.820
17.7,3.781
17.8,3.854
17.9,3.829
18.0,3.900
18.1,3.927
18.2,3.961
18.3,3.991
18.4,3.976
18.5,4.019
18.6,3.942
18.7,3.970
18.8,3.982
18.9,4.040
19.0,4.031
19.1,4.083
19.2,4.089
19.3,4.101
19.4,4.071
19.5,4.016
19.6,4.132
19.7,4.101
19.8,4.107
19.9,4.080
20.0,4.132
20.1,4.064
20.2,4.129
20.3,4.141
20.4,4.113
20.5,4.177
20.6,4.125
20.7,4.144
20.8,4.147
20.9,4.150
21.0,4.159
21.1,4.141
21.2,4.174
21.3,4.150
21.4,4.174
21.5,4.129
21.6,4.168
21.7,4.147
21.8,4.147
21.9,4.174
22.0,4.177
22.1,4.165
22.2,4.159
22.3,4.174
22.4,4.153
22.5,4.159
22.6,4.132
22.7,4.180
22.8,4.138
22.9,4.092
23.0,4.107
23.1,4.141
23.2,4.135
23.3,4.159
23.4,4.156
23.5,4.095
23.6,4.095
23.7,4.141
23.8,4.187
23.9,4.156
24.0,4.129
24.1,4.144
24.2,4.095
24.3,4.110
24.4,4.086
24.5,4.116
24.6,4.110
24.7,4.077
24.8,4.052
24.9,4.080
25.0,4.025
25.1,4.110
25.2,4.052
25.3,4.049
25.4,4.086
25.5,4.113
25.6,4.119
25.7,4.052
25.8,4.025
25.9,4.006
26.0,4.061
26.1,4.083
26.2,4.119
26.3,4.064
26.4,4.150
26.5,4.040
26.6,4.009
26.7,4.046
26.8,4.025
26.9,4.049
27.0,4.031
27.1,4.083
27.2,4.058
27.3,4.101
27.4,4.150
27.5,4.153
27.6,4.113
27.7,4.141
27.8,4.083
