"Time","Potential"
28.1,3.884
28.2,3.823
28.3,3.784
28.4,3.765
28.5,3.857
28.6,3.890
28.7,3.915
28.8,3.884
28.9,3.890
29.0,3.887
29.1,3.839
29.2,3.839
29.3,3.842
29.4,3.848
29.5,3.887
29.6,3.820
29.7,3.863
29.8,3.839
29.9,3.860
30.0,3.805
30.1,3.832
30.2,3.878
30.3,3.854
30.4,3.851
30.5,3.893
30.6,3.802
30.7,3.826
30.8,3.793
30.9,3.890
31.0,3.799
31.1,3.829
31.2,3.909
31.3,3.881
31.4,3.823
31.5,3.921
31.6,3.799
31.7,3.820
31.8,3.863
31.9,3.820
32.0,3.851
32.1,3.777
32.2,3.811
32.3,3.790
32.4,3.835
32.5,3.851
32.6,3.851
32.7,3.900
32.8,3.832
32.9,3.845
33.0,3.805
33.1,3.857
33.2,3.848
33.3,3.820
33.4,3.826
33.5,3.878
33.6,3.848
33.7,3.848
33.8,3.845
33.9,3.897
34.0,3.869
34.1,3.906
34.2,3.918
34.3,3.866
34.4,3.881
34.5,3.903
34.6,3.900
34.7,3.915
34.8,3.906
34.9,3.832
35.0,3.817
35.1,3.845
35.2,3.884
35.3,3.848
35.4,3.848
35.5,3.881
35.6,3.872
35.7,3.854
35.8,3.866
35.9,3.900
36.0,3.814
36.1,3.823
36.2,3.863
36.3,3.893
36.4,3.890
36.5,3.912
36.6,3.832
36.7,3.811
36.8,3.793
36.9,3.909
37.0,3.848
37.1,3.839
37.2,3.893
