"Time","Potential"
0.0,4.165
0.1,4.238
0.2,4.138
0.3,4.138
0.4,4.162
0.5,4.138
0.6,4.083
0.7,4.162
0.8,4.107
0.9,4.165
1.0,4.180
1.1,4.183
1.2,4.153
1.3,4.171
1.4,4.147
1.5,4.101
1.6,4.086
1.7,4.071
1.8,4.043
1.9,3.961
2.0,3.948
2.1,3.979
2.2,4.074
2.3,4.125
2.4,4.104
2.5,4.153
2.6,4.187
2.7,4.187
2.8,4.180
2.9,4.150
3.0,4.107
3.1,4.071
3.2,4.138
3.3,4.046
3.4,4.116
3.5,4.104
3.6,4.095
3.7,4.104
3.8,4.104
3.9,4.171
4.0,4.217
4.1,4.217
4.2,4.245
4.3,4.196
4.4,4.156
4.5,4.208
4.6,4.153
4.7,4.183
4.8,4.141
4.9,4.153
5.0,4.183
5.1,4.153
5.2,4.208
5.3,4.162
5.4,4.220
5.5,4.251
5.6,4.205
5.7,4.144
5.8,4.180
5.9,4.187
6.0,4.223
6.1,4.223
6.2,4.187
6.3,4.144
6.4,4.168
6.5,4.214
6.6,4.165
6.7,4.171
6.8,4.177
6.9,4.174
7.0,4.180
7.1,4.141
7.2,4.122
7.3,4.119
7.4,4.089
7.5,4.025
7.6,4.058
7.7,4.031
7.8,4.064
7.9,4.089
8.0,4.052
8.1,4.016
8.2,4.031
8.3,4.058
8.4,3.955
8.5,3.939
8.6,3.933
8.7,3.927
8.8,3.875
8.9,3.881
9.0,3.793
9.1,3.796
9.2,3.790
9.3,3.811
9.4,3.814
9.5,3.817
9.6,3.796
9.7,3.787
9.8,3.735
9.9,3.716
10.0,3.576
10.1,3.616
10.2,3.545
10.3,3.600
10.4,3.610
10.5,3.680
10.6,3.713
10.7,3.692
10.8,3.652
10.9,3.631
11.0,3.530
11.1,3.561
11.2,3.582
11.3,3.411
11.4,3.491
11.5,3.500
11.6,3.491
11.7,3.542
11.8,3.665
11.9,3.637
12.0,3.707
12.1,3.668
12.2,3.625
12.3,3.622
12.4,3.539
12.5,3.509
12.6,3.469
12.7,3.521
12.8,3.497
12.9,3.570
13.0,3.658
13.1,3.668
13.2,3.729
13.3,3.814
13.4,3.826
13.5,3.741
13.6,3.741
13.7,3.707
13.8,3.716
13.9,3.781
14.0,3.768
14.1,3.771
14.2,3.826
14.3,3.900
14.4,3.900
14.5,3.973
14.6,3.955
14.7,3.924
14.8,3.948
14.9,3.979
15.0,3.970
15.1,3.979
15.2,4.016
15.3,3.991
15.4,4.019
15.5,4.052
15.6,4.083
15.7,4.074
15.8,4.138
15.9,4.058
16.0,4.113
16.1,4.058
16.2,4.101
16.3,4.067
16.4,4.113
16.5,4.153
16.6,4.190
16.7,4.190
16.8,4.196
16.9,4.113
17.0,4.092
17.1,4.129
17.2,4.174
17.3,4.147
17.4,4.223
17.5,4.122
17.6,4.177
17.7,4.168
17.8,4.159
17.9,4.180
18.0,4.135
18.1,4.202
18.2,4.168
18.3,4.147
18.4,4.135
18.5,4.177
18.6,4.162
18.7,4.138
18.8,4.205
18.9,4.187
19.0,4.144
19.1,4.177
19.2,4.083
19.3,4.141
19.4,4.165
19.5,4.083
19.6,4.147
19.7,4.226
19.8,4.171
19.9,4.171
20.0,4.180
20.1,4.226
20.2,4.193
20.3,4.153
20.4,4.177
20.5,4.135
20.6,4.196
20.7,4.208
20.8,4.156
20.9,4.132
21.0,4.165
21.1,4.135
21.2,4.147
21.3,4.162
21.4,4.187
21.5,4.159
21.6,4.165
21.7,4.144
21.8,4.205
21.9,4.180
22.0,4.180
22.1,4.199
22.2,4.187
22.3,4.187
22.4,4.211
22.5,4.144
22.6,4.223
22.7,4.217
22.8,4.217
22.9,4.199
23.0,4.229
23.1,4.223
23.2,4.174
23.3,4.183
23.4,4.205
23.5,4.132
23.6,4.174
23.7,4.150
23.8,4.150
23.9,4.193
24.0,4.199
24.1,4.141
24.2,4.205
24.3,4.180
24.4,4.248
24.5,4.156
24.6,4.138
24.7,4.199
24.8,4.174
24.9,4.150
25.0,4.193
25.1,4.177
25.2,4.168
25.3,4.174
25.4,4.217
25.5,4.174
25.6,4.217
25.7,4.168
25.8,4.113
25.9,4.205
26.0,4.162
26.1,4.141
26.2,4.202
26.3,4.168
26.4,4.217
26.5,4.150
26.6,4.174
26.7,4.205
26.8,4.180
26.9,4.193
27.0,4.095
27.1,4.174
27.2,4.187
27.3,4.180
27.4,4.168
27.5,4.187
27.6,4.165
27.7,4.168
27.8,4.159
27.9,4.101
28.0,4.162
28.1,4.162
28.2,4.125
28.3,4.177
28.4,4.141
28.5,4.119
28.6,4.165
28.7,4.156
28.8,4.156
28.9,4.116
29.0,4.141
29.1,4.122
29.2,4.104
29.3,4.125
29.4,4.138
29.5,4.086
29.6,4.132
29.7,4.129
29.8,4.141
29.9,4.165
30.0,4.125
30.1,4.116
30.2,4.141
30.3,4.159
30.4,4.205
30.5,4.135
30.6,4.119
30.7,4.083
30.8,4.110
30.9,4.122
31.0,4.101
31.1,4.122
31.2,4.135
31.3,4.067
31.4,4.049
31.5,4.095
31.6,4.125
31.7,4.055
31.8,4.025
31.9,4.067
32.0,4.067
32.1,4.104
