"Time","Potential"
0.0,5.856
0.1,5.719
0.2,5.655
0.3,5.612
0.4,5.627
0.5,5.682
0.6,5.771
0.7,5.865
0.8,5.902
0.9,5.896
1.0,5.823
1.1,5.725
1.2,5.673
1.3,5.646
1.4,5.676
1.5,5.728
1.6,5.817
1.7,5.862
1.8,5.871
1.9,5.853
2.0,5.817
2.1,5.780
2.2,5.759
2.3,5.783
2.4,5.795
2.5,5.795
2.6,5.798
2.7,5.777
2.8,5.792
2.9,5.792
3.0,5.817
3.1,5.850
3.2,5.871
3.3,5.871
3.4,5.810
3.5,5.746
3.6,5.652
3.7,5.612
3.8,5.655
3.9,5.728
4.0,5.823
4.1,5.887
4.2,5.905
4.3,5.820
4.4,5.697
4.5,5.582
4.6,5.450
4.7,5.462
4.8,5.502
4.9,5.627
5.0,5.743
5.1,5.783
5.2,5.725
5.3,5.615
5.4,5.453
5.5,5.356
5.6,5.304
5.7,5.353
5.8,5.444
5.9,5.508
6.0,5.505
6.1,5.435
6.2,5.328
6.3,5.203
6.4,5.188
6.5,5.273
6.6,5.350
6.7,5.459
6.8,5.441
6.9,5.322
7.0,5.121
7.1,4.849
7.2,4.687
7.3,4.727
7.4,4.934
7.5,5.234
7.6,5.392
7.7,5.633
7.8,5.530
7.9,5.237
8.0,4.797
8.1,4.364
8.2,4.129
8.3,4.171
8.4,4.370
8.5,4.940
8.6,5.353
8.7,5.670
8.8,5.612
8.9,5.279
9.0,4.754
9.1,4.330
9.2,3.988
9.3,4.003
9.4,4.315
9.5,4.870
9.6,5.408
9.7,5.737
9.8,5.798
9.9,5.490
10.0,5.096
10.1,4.531
10.2,4.196
10.3,4.208
10.4,4.412
10.5,4.879
10.6,5.346
10.7,5.743
10.8,5.850
10.9,5.737
11.0,5.401
11.1,5.014
11.2,4.785
11.3,4.727
11.4,4.821
11.5,5.047
11.6,5.362
11.7,5.731
11.8,5.881
11.9,5.890
12.0,5.643
12.1,5.456
12.2,5.255
12.3,5.090
12.4,5.163
12.5,5.285
12.6,5.533
12.7,5.697
12.8,5.798
12.9,5.783
13.0,5.643
13.1,5.475
13.2,5.316
13.3,5.307
13.4,5.362
13.5,5.469
13.6,5.591
13.7,5.609
13.8,5.575
13.9,5.429
14.0,5.279
14.1,5.090
14.2,5.176
14.3,5.313
14.4,5.447
14.5,5.566
14.6,5.563
14.7,5.417
14.8,5.154
14.9,4.916
15.0,4.669
15.1,4.681
15.2,4.852
15.3,5.142
15.4,5.542
15.5,5.685
15.6,5.649
15.7,5.334
15.8,4.925
15.9,4.501
16.0,4.245
16.1,4.254
16.2,4.495
16.3,4.980
16.4,5.469
16.5,5.746
16.6,5.765
16.7,5.438
16.8,5.056
16.9,4.507
17.0,4.113
17.1,4.125
17.2,4.296
17.3,4.867
17.4,5.319
17.5,5.755
17.6,5.878
17.7,5.731
17.8,5.301
17.9,4.846
18.0,4.541
18.1,4.449
18.2,4.623
18.3,4.986
18.4,5.350
18.5,5.774
18.6,5.914
18.7,5.865
18.8,5.633
18.9,5.359
19.0,5.142
19.1,5.084
19.2,5.169
19.3,5.328
19.4,5.569
19.5,5.807
19.6,5.911
19.7,5.917
19.8,5.835
19.9,5.749
20.0,5.633
20.1,5.612
20.2,5.621
20.3,5.716
20.4,5.823
20.5,5.896
20.6,5.942
20.7,5.933
20.8,5.902
20.9,5.859
21.0,5.835
21.1,5.835
21.2,5.875
21.3,5.926
21.4,5.957
21.5,5.966
21.6,5.948
21.7,5.917
21.8,5.875
21.9,5.847
22.0,5.847
22.1,5.865
22.2,5.908
22.3,5.933
22.4,5.933
22.5,5.926
22.6,5.890
22.7,5.856
22.8,5.823
22.9,5.813
23.0,5.826
23.1,5.847
23.2,5.902
23.3,5.920
23.4,5.902
23.5,5.884
23.6,5.841
23.7,5.807
23.8,5.755
23.9,5.762
24.0,5.804
24.1,5.850
24.2,5.896
24.3,5.933
24.4,5.939
24.5,5.926
24.6,5.887
24.7,5.850
24.8,5.807
24.9,5.813
25.0,5.829
25.1,5.847
25.2,5.878
25.3,5.908
25.4,5.942
25.5,5.951
25.6,5.957
25.7,5.936
25.8,5.920
25.9,5.890
26.0,5.853
26.1,5.850
26.2,5.856
26.3,5.905
26.4,5.923
26.5,5.969
26.6,6.003
26.7,6.009
26.8,5.981
26.9,5.923
27.0,5.875
27.1,5.835
27.2,5.832
27.3,5.865
27.4,5.914
27.5,5.969
27.6,6.000
27.7,5.987
27.8,5.951
27.9,5.884
28.0,5.823
28.1,5.795
