"Time","Potential"
0.0,3.964
0.1,4.058
0.2,4.028
0.3,4.083
0.4,4.022
0.5,4.016
0.6,4.086
0.7,4.083
0.8,4.019
0.9,4.049
1.0,4.040
1.1,3.991
1.2,4.013
1.3,4.077
1.4,4.052
1.5,4.049
1.6,4.077
1.7,4.095
1.8,4.083
1.9,4.098
2.0,4.071
2.1,4.104
2.2,4.083
2.3,4.074
2.4,4.074
2.5,4.104
2.6,4.077
2.7,4.083
2.8,4.074
2.9,4.071
3.0,4.101
3.1,4.074
3.2,4.055
3.3,4.083
3.4,4.022
3.5,4.113
3.6,4.052
3.7,4.077
3.8,4.101
3.9,4.129
4.0,4.083
4.1,4.083
4.2,4.132
4.3,4.113
4.4,4.107
4.5,4.107
4.6,4.107
4.7,4.098
4.8,4.086
4.9,4.141
5.0,4.095
5.1,4.119
5.2,4.107
5.3,4.046
5.4,4.098
5.5,4.110
5.6,4.098
5.7,4.086
5.8,4.080
5.9,4.043
6.0,4.135
6.1,4.159
6.2,4.122
6.3,4.156
6.4,4.086
6.5,4.138
6.6,4.095
6.7,4.095
6.8,4.080
6.9,4.058
7.0,4.119
7.1,4.098
7.2,4.074
7.3,4.125
7.4,4.028
7.5,4.098
7.6,4.049
7.7,4.116
7.8,4.113
7.9,4.089
8.0,4.064
8.1,4.104
8.2,4.104
8.3,4.113
8.4,4.077
8.5,4.071
8.6,4.104
8.7,4.101
8.8,4.129
8.9,4.171
9.0,4.055
9.1,4.110
9.2,4.101
9.3,4.119
9.4,4.040
9.5,4.080
9.6,4.122
9.7,4.092
9.8,4.104
9.9,4.034
10.0,4.144
10.1,4.119
10.2,4.125
10.3,4.101
10.4,4.086
10.5,4.009
10.6,4.061
10.7,4.104
10.8,4.110
10.9,4.138
11.0,4.132
11.1,4.141
11.2,4.153
11.3,4.067
11.4,4.098
11.5,4.132
11.6,4.132
11.7,4.064
11.8,4.083
11.9,4.089
12.0,4.156
12.1,4.095
12.2,4.107
12.3,4.061
12.4,4.147
12.5,4.052
12.6,4.071
12.7,4.153
12.8,4.067
12.9,4.058
13.0,4.098
13.1,4.092
13.2,4.052
13.3,4.080
13.4,4.074
13.5,4.071
13.6,4.089
13.7,4.028
13.8,4.025
13.9,3.994
14.0,4.016
14.1,3.961
14.2,3.979
14.3,3.985
14.4,4.028
14.5,3.979
14.6,3.964
14.7,3.906
14.8,3.860
14.9,3.774
15.0,3.848
15.1,3.796
15.2,3.826
15.3,3.860
15.4,3.787
15.5,3.750
15.6,3.744
15.7,3.741
15.8,3.716
15.9,3.665
16.0,3.643
16.1,3.573
16.2,3.640
16.3,3.616
16.4,3.567
16.5,3.607
16.6,3.646
16.7,3.576
16.8,3.536
16.9,3.497
17.0,3.509
17.1,3.454
17.2,3.408
17.3,3.466
17.4,3.433
17.5,3.469
17.6,3.487
17.7,3.475
17.8,3.472
17.9,3.518
18.0,3.497
18.1,3.439
18.2,3.442
18.3,3.411
18.4,3.457
18.5,3.399
18.6,3.466
18.7,3.506
18.8,3.542
18.9,3.463
19.0,3.530
19.1,3.582
19.2,3.503
19.3,3.567
19.4,3.524
19.5,3.625
19.6,3.607
19.7,3.646
19.8,3.677
19.9,3.625
20.0,3.616
20.1,3.719
20.2,3.674
20.3,3.747
20.4,3.713
20.5,3.777
20.6,3.820
20.7,3.771
20.8,3.857
20.9,3.826
21.0,3.808
21.1,3.863
21.2,3.942
21.3,3.863
21.4,3.875
21.5,3.982
21.6,3.955
21.7,3.991
21.8,3.994
21.9,4.025
22.0,4.061
22.1,4.025
22.2,4.052
22.3,4.074
22.4,4.052
22.5,4.086
22.6,4.071
22.7,4.104
22.8,4.113
22.9,4.138
23.0,4.135
23.1,4.113
23.2,4.110
23.3,4.129
23.4,4.122
23.5,4.150
23.6,4.165
23.7,4.110
23.8,4.174
23.9,4.147
24.0,4.119
24.1,4.153
24.2,4.156
24.3,4.116
24.4,4.162
24.5,4.113
24.6,4.168
24.7,4.183
24.8,4.205
24.9,4.125
25.0,4.122
25.1,4.116
25.2,4.110
25.3,4.150
25.4,4.162
25.5,4.153
25.6,4.165
25.7,4.092
25.8,4.113
25.9,4.147
26.0,4.132
26.1,4.177
26.2,4.074
26.3,4.129
26.4,4.083
26.5,4.147
26.6,4.104
26.7,4.113
26.8,4.107
26.9,4.116
27.0,4.098
27.1,4.095
27.2,4.107
27.3,4.171
27.4,4.083
27.5,4.129
27.6,4.125
27.7,4.098
27.8,4.138
27.9,4.141
28.0,4.110
28.1,4.071
28.2,4.122
28.3,4.098
