"Time","Potential"
0.0,5.951
0.1,5.987
0.2,5.991
0.3,5.991
0.4,5.987
0.5,5.991
0.6,5.991
0.7,5.994
0.8,5.994
0.9,5.984
1.0,5.981
1.1,6.000
1.2,6.003
1.3,5.994
1.4,5.981
1.5,5.987
1.6,5.997
1.7,5.994
1.8,5.984
1.9,5.984
2.0,5.991
2.1,5.972
2.2,5.951
2.3,5.960
2.4,5.975
2.5,5.966
2.6,5.929
2.7,5.902
2.8,5.929
2.9,5.954
3.0,5.917
3.1,5.832
3.2,5.826
3.3,5.893
3.4,5.933
3.5,5.850
3.6,5.762
3.7,5.774
3.8,5.881
3.9,5.881
4.0,5.725
4.1,5.636
4.2,5.701
4.3,5.838
4.4,5.786
4.5,5.615
4.6,5.575
4.7,5.731
4.8,5.841
4.9,5.734
5.0,5.575
5.1,5.578
5.2,5.743
5.3,5.798
5.4,5.670
5.5,5.563
5.6,5.649
5.7,5.795
5.8,5.771
5.9,5.633
6.0,5.588
6.1,5.749
6.2,5.813
6.3,5.701
6.4,5.524
6.5,5.572
6.6,5.774
6.7,5.746
6.8,5.527
6.9,5.368
7.0,5.545
7.1,5.780
7.2,5.585
7.3,5.246
7.4,5.139
7.5,5.496
7.6,5.658
7.7,5.313
7.8,4.879
7.9,5.020
8.0,5.511
8.1,5.502
8.2,4.907
8.3,4.629
8.4,4.998
8.5,5.380
8.6,4.992
8.7,4.415
8.8,4.562
8.9,5.078
9.0,5.005
9.1,4.458
9.2,4.364
9.3,4.757
9.4,4.852
9.5,4.373
9.6,4.138
9.7,4.580
9.8,4.657
9.9,4.110
10.0,3.930
10.1,4.455
10.2,4.864
10.3,3.976
10.4,3.347
10.5,4.006
10.6,4.852
10.7,4.153
10.8,2.999
10.9,3.136
11.0,4.577
11.1,4.650
11.2,2.880
11.3,2.315
11.4,3.692
11.5,4.727
11.6,3.457
11.7,2.154
11.8,2.529
11.9,4.132
12.0,4.217
12.1,2.508
12.2,1.961
12.3,3.152
12.4,4.266
12.5,3.439
12.6,2.428
12.7,2.639
12.8,3.777
12.9,4.202
13.0,3.271
13.1,2.816
13.2,3.497
13.3,4.220
13.4,4.177
13.5,3.802
13.6,3.713
13.7,4.156
13.8,4.580
13.9,4.519
14.0,4.409
14.1,4.370
14.2,4.687
14.3,4.913
14.4,5.035
14.5,4.956
14.6,4.934
14.7,5.072
14.8,5.304
14.9,5.414
15.0,5.298
15.1,5.301
15.2,5.447
15.3,5.615
15.4,5.636
15.5,5.569
15.6,5.575
15.7,5.691
15.8,5.765
15.9,5.713
16.0,5.704
16.1,5.765
16.2,5.798
16.3,5.774
16.4,5.762
16.5,5.820
16.6,5.887
16.7,5.868
16.8,5.804
16.9,5.829
17.0,5.905
17.1,5.911
17.2,5.853
17.3,5.813
17.4,5.871
17.5,5.942
17.6,5.948
17.7,5.884
17.8,5.890
17.9,5.929
18.0,5.951
18.1,5.936
18.2,5.884
18.3,5.908
18.4,5.954
18.5,5.963
18.6,5.951
18.7,5.936
18.8,5.929
18.9,5.957
19.0,5.972
19.1,5.963
19.2,5.945
19.3,5.929
19.4,5.951
19.5,5.978
19.6,5.972
19.7,5.945
19.8,5.942
19.9,5.963
20.0,5.987
20.1,5.969
20.2,5.942
20.3,5.933
20.4,5.963
20.5,5.987
20.6,5.981
20.7,5.972
20.8,5.963
20.9,5.981
21.0,5.997
21.1,5.981
21.2,5.963
21.3,5.960
21.4,5.981
21.5,6.003
21.6,6.000
21.7,5.991
21.8,5.994
21.9,6.006
22.0,6.000
22.1,5.991
22.2,5.994
22.3,6.003
22.4,6.009
22.5,6.000
22.6,6.003
22.7,6.012
22.8,6.015
22.9,6.003
23.0,6.003
23.1,6.009
23.2,6.012
23.3,6.009
23.4,6.000
23.5,5.997
23.6,6.000
23.7,6.015
