"Time","Potential"
0.0,3.793
0.1,3.640
0.2,3.771
0.3,3.649
0.4,3.707
0.5,3.723
0.6,3.707
0.7,3.674
0.8,3.735
0.9,3.777
1.0,3.704
1.1,3.753
1.2,3.765
1.3,3.680
1.4,3.732
1.5,3.683
1.6,3.631
1.7,3.716
1.8,3.692
1.9,3.744
2.0,3.756
2.1,3.777
2.2,3.787
2.3,3.802
2.4,3.729
2.5,3.805
2.6,3.753
2.7,3.735
2.8,3.704
2.9,3.799
3.0,3.738
3.1,3.802
3.2,3.774
3.3,3.771
3.4,3.802
3.5,3.747
3.6,3.713
3.7,3.762
3.8,3.710
3.9,3.811
4.0,3.689
4.1,3.719
4.2,3.704
4.3,3.759
4.4,3.741
4.5,3.781
4.6,3.781
4.7,3.811
4.8,3.765
4.9,3.729
5.0,3.759
5.1,3.817
5.2,3.753
5.3,3.701
5.4,3.808
5.5,3.762
5.6,3.762
5.7,3.814
5.8,3.710
5.9,3.808
6.0,3.774
6.1,3.765
6.2,3.802
6.3,3.796
6.4,3.777
6.5,3.735
6.6,3.802
6.7,3.814
6.8,3.814
6.9,3.790
7.0,3.900
7.1,3.765
7.2,3.848
7.3,3.814
7.4,3.756
7.5,3.741
7.6,3.765
7.7,3.774
7.8,3.784
7.9,3.802
8.0,3.781
8.1,3.823
8.2,3.784
8.3,3.777
8.4,3.802
8.5,3.829
8.6,3.771
8.7,3.832
8.8,3.845
8.9,3.863
9.0,3.845
9.1,3.860
9.2,3.851
9.3,3.823
9.4,3.826
9.5,3.826
9.6,3.848
9.7,3.719
9.8,3.732
9.9,3.747
10.0,3.710
10.1,3.808
10.2,3.765
10.3,3.860
10.4,3.823
10.5,3.802
10.6,3.793
10.7,3.738
10.8,3.713
10.9,3.744
11.0,3.713
11.1,3.781
11.2,3.777
11.3,3.805
11.4,3.808
11.5,3.796
11.6,3.777
11.7,3.762
11.8,3.790
11.9,3.768
12.0,3.704
12.1,3.723
12.2,3.765
12.3,3.747
12.4,3.710
12.5,3.741
12.6,3.765
12.7,3.719
12.8,3.762
12.9,3.768
13.0,3.735
13.1,3.771
13.2,3.765
13.3,3.741
13.4,3.790
13.5,3.787
13.6,3.796
13.7,3.784
13.8,3.723
13.9,3.719
14.0,3.741
14.1,3.732
14.2,3.686
14.3,3.774
14.4,3.723
14.5,3.777
14.6,3.771
14.7,3.692
14.8,3.753
14.9,3.719
15.0,3.753
15.1,3.741
15.2,3.723
15.3,3.774
15.4,3.784
15.5,3.735
15.6,3.698
15.7,3.741
15.8,3.710
15.9,3.759
16.0,3.784
16.1,3.771
16.2,3.698
16.3,3.698
16.4,3.704
16.5,3.738
16.6,3.710
16.7,3.726
16.8,3.695
16.9,3.750
17.0,3.762
17.1,3.692
17.2,3.729
17.3,3.747
17.4,3.710
17.5,3.710
17.6,3.729
17.7,3.692
17.8,3.649
17.9,3.573
18.0,3.680
18.1,3.582
18.2,3.600
18.3,3.661
18.4,3.625
18.5,3.600
18.6,3.677
18.7,3.613
18.8,3.665
18.9,3.597
19.0,3.570
19.1,3.503
19.2,3.436
19.3,3.478
19.4,3.536
19.5,3.448
19.6,3.402
19.7,3.549
19.8,3.469
19.9,3.487
20.0,3.301
20.1,3.371
20.2,3.228
20.3,3.213
20.4,3.225
20.5,3.161
20.6,3.240
20.7,3.097
20.8,3.185
20.9,3.219
21.0,3.045
21.1,3.161
21.2,3.014
21.3,2.917
21.4,2.929
21.5,2.935
21.6,2.892
21.7,2.959
21.8,2.938
21.9,2.984
22.0,2.935
22.1,2.911
22.2,2.819
22.3,2.654
22.4,2.657
22.5,2.679
22.6,2.685
22.7,2.727
22.8,2.788
22.9,2.767
23.0,2.712
23.1,2.700
23.2,2.657
23.3,2.541
23.4,2.517
23.5,2.544
23.6,2.642
23.7,2.648
23.8,2.761
23.9,2.804
24.0,2.865
24.1,2.898
24.2,2.843
24.3,2.682
24.4,2.657
24.5,2.703
24.6,2.755
24.7,2.767
24.8,2.904
24.9,2.956
25.0,3.091
25.1,3.039
25.2,3.100
25.3,3.082
25.4,3.036
25.5,3.057
25.6,3.002
25.7,3.030
25.8,3.082
25.9,3.234
26.0,3.295
26.1,3.262
26.2,3.295
26.3,3.411
26.4,3.262
26.5,3.277
26.6,3.402
26.7,3.362
26.8,3.405
26.9,3.497
27.0,3.503
27.1,3.527
27.2,3.533
27.3,3.579
27.4,3.588
27.5,3.613
27.6,3.579
27.7,3.658
27.8,3.594
27.9,3.707
28.0,3.674
28.1,3.707
28.2,3.756
28.3,3.710
28.4,3.689
28.5,3.661
28.6,3.668
28.7,3.744
28.8,3.671
28.9,3.713
29.0,3.759
29.1,3.719
29.2,3.680
29.3,3.726
29.4,3.695
29.5,3.689
29.6,3.668
29.7,3.668
29.8,3.637
29.9,3.646
30.0,3.643
30.1,3.710
30.2,3.710
30.3,3.704
30.4,3.784
30.5,3.781
30.6,3.768
30.7,3.729
30.8,3.671
30.9,3.610
31.0,3.613
31.1,3.640
31.2,3.607
31.3,3.713
31.4,3.692
31.5,3.689
31.6,3.762
31.7,3.762
31.8,3.674
31.9,3.643
32.0,3.668
32.1,3.613
32.2,3.637
32.3,3.686
32.4,3.686
32.5,3.735
32.6,3.750
32.7,3.774
32.8,3.796
32.9,3.784
33.0,3.756
33.1,3.781
33.2,3.732
33.3,3.723
33.4,3.729
33.5,3.716
33.6,3.732
33.7,3.820
33.8,3.777
33.9,3.826
34.0,3.823
34.1,3.781
34.2,3.793
34.3,3.881
34.4,3.842
34.5,3.808
34.6,3.826
34.7,3.811
34.8,3.839
34.9,3.845
35.0,3.869
35.1,3.823
35.2,3.848
35.3,3.887
35.4,3.872
35.5,3.866
35.6,3.884
35.7,3.866
35.8,3.854
35.9,3.927
36.0,3.835
36.1,3.820
36.2,3.829
36.3,3.820
36.4,3.845
36.5,3.897
36.6,3.839
36.7,3.832
36.8,3.918
36.9,3.893
