"Time","Potential"
0.0,4.132
0.1,4.098
0.2,4.095
0.3,4.125
0.4,4.141
0.5,4.113
0.6,4.156
0.7,4.135
0.8,4.205
0.9,4.147
1.0,4.193
1.1,4.156
1.2,4.177
1.3,4.150
1.4,4.156
1.5,4.174
1.6,4.226
1.7,4.193
1.8,4.232
1.9,4.177
2.0,4.119
2.1,4.193
2.2,4.135
2.3,4.092
2.4,4.110
2.5,4.125
2.6,4.098
2.7,4.098
2.8,4.116
2.9,4.125
3.0,4.092
3.1,4.138
3.2,4.003
3.3,4.052
3.4,3.997
3.5,3.985
3.6,3.942
3.7,3.936
3.8,3.955
3.9,3.991
4.0,3.955
4.1,3.924
4.2,3.890
4.3,3.823
4.4,3.768
4.5,3.716
4.6,3.640
4.7,3.640
4.8,3.741
4.9,3.747
5.0,3.732
5.1,3.753
5.2,3.674
5.3,3.668
5.4,3.469
5.5,3.417
5.6,3.344
5.7,3.356
5.8,3.506
5.9,3.567
6.0,3.561
6.1,3.549
6.2,3.399
6.3,3.277
6.4,3.271
6.5,3.197
6.6,3.170
6.7,3.384
6.8,3.509
6.9,3.478
7.0,3.475
7.1,3.402
7.2,3.371
7.3,3.295
7.4,3.197
7.5,3.210
7.6,3.356
7.7,3.457
7.8,3.567
7.9,3.625
8.0,3.600
8.1,3.500
8.2,3.451
8.3,3.509
8.4,3.463
8.5,3.579
8.6,3.643
8.7,3.683
8.8,3.726
8.9,3.808
9.0,3.790
9.1,3.729
9.2,3.738
9.3,3.735
9.4,3.771
9.5,3.857
9.6,3.924
9.7,3.979
9.8,3.976
9.9,4.003
10.0,3.948
10.1,3.939
10.2,4.003
10.3,4.000
10.4,4.052
10.5,4.061
10.6,4.071
10.7,4.095
10.8,4.101
10.9,4.153
11.0,4.086
11.1,4.113
11.2,4.144
11.3,4.122
11.4,4.208
11.5,4.150
11.6,4.168
11.7,4.205
11.8,4.153
11.9,4.159
12.0,4.150
12.1,4.150
12.2,4.168
12.3,4.180
12.4,4.217
12.5,4.193
12.6,4.168
12.7,4.177
12.8,4.165
12.9,4.190
13.0,4.174
13.1,4.162
13.2,4.177
13.3,4.180
13.4,4.254
13.5,4.217
13.6,4.245
13.7,4.174
13.8,4.144
13.9,4.165
14.0,4.119
14.1,4.193
14.2,4.144
14.3,4.144
14.4,4.190
14.5,4.177
14.6,4.159
14.7,4.159
14.8,4.147
14.9,4.122
15.0,4.147
15.1,4.171
15.2,4.132
15.3,4.162
15.4,4.180
15.5,4.196
15.6,4.202
15.7,4.180
15.8,4.144
15.9,4.168
16.0,4.199
16.1,4.211
16.2,4.177
16.3,4.187
16.4,4.217
16.5,4.199
16.6,4.245
16.7,4.208
16.8,4.241
16.9,4.241
17.0,4.202
17.1,4.211
17.2,4.171
17.3,4.153
17.4,4.214
17.5,4.132
17.6,4.180
17.7,4.180
17.8,4.214
17.9,4.245
18.0,4.199
18.1,4.217
18.2,4.214
18.3,4.202
18.4,4.171
18.5,4.135
18.6,4.183
18.7,4.199
18.8,4.235
18.9,4.303
19.0,4.260
19.1,4.266
19.2,4.211
19.3,4.211
19.4,4.226
19.5,4.199
19.6,4.223
19.7,4.165
19.8,4.141
