"Time","Potential"
0.0,5.865
0.1,5.862
0.2,5.905
0.3,5.966
0.4,5.991
0.5,5.972
0.6,5.923
0.7,5.868
0.8,5.820
0.9,5.783
1.0,5.832
1.1,5.902
1.2,5.966
1.3,5.972
1.4,5.911
1.5,5.792
1.6,5.682
1.7,5.585
1.8,5.600
1.9,5.676
2.0,5.841
2.1,5.923
2.2,5.926
2.3,5.810
2.4,5.575
2.5,5.404
2.6,5.243
2.7,5.246
2.8,5.386
2.9,5.527
3.0,5.792
3.1,5.868
3.2,5.765
3.3,5.533
3.4,5.102
3.5,4.782
3.6,4.641
3.7,4.809
3.8,5.163
3.9,5.496
4.0,5.740
4.1,5.719
4.2,5.398
4.3,5.017
4.4,4.513
4.5,4.309
4.6,4.324
4.7,4.647
4.8,5.264
4.9,5.649
5.0,5.749
5.1,5.551
5.2,4.934
5.3,4.583
5.4,4.125
5.5,4.113
5.6,4.452
5.7,4.791
5.8,5.380
5.9,5.728
6.0,5.658
6.1,5.340
6.2,4.785
6.3,4.367
6.4,4.284
6.5,4.364
6.6,4.855
6.7,5.234
6.8,5.551
6.9,5.694
7.0,5.438
7.1,5.206
7.2,4.873
7.3,4.592
7.4,4.684
7.5,4.910
7.6,5.234
7.7,5.539
7.8,5.627
7.9,5.585
8.0,5.350
8.1,5.194
8.2,5.151
8.3,5.172
8.4,5.359
8.5,5.487
8.6,5.585
8.7,5.569
8.8,5.487
8.9,5.392
9.0,5.365
9.1,5.441
9.2,5.539
9.3,5.649
9.4,5.713
9.5,5.615
9.6,5.530
9.7,5.368
9.8,5.295
9.9,5.319
10.0,5.487
10.1,5.737
10.2,5.835
10.3,5.810
10.4,5.609
10.5,5.298
10.6,5.087
10.7,5.023
10.8,5.197
10.9,5.475
11.0,5.722
11.1,5.890
11.2,5.783
11.3,5.502
11.4,5.151
11.5,4.745
11.6,4.672
11.7,4.818
11.8,5.099
11.9,5.667
12.0,5.890
12.1,5.844
12.2,5.453
12.3,4.919
12.4,4.483
12.5,4.272
12.6,4.443
12.7,4.803
12.8,5.188
12.9,5.707
13.0,5.835
13.1,5.597
13.2,5.130
13.3,4.440
13.4,4.016
13.5,3.991
13.6,4.287
13.7,4.916
13.8,5.371
13.9,5.728
14.0,5.749
14.1,5.307
14.2,4.794
14.3,4.229
14.4,3.955
14.5,4.092
14.6,4.440
14.7,5.105
14.8,5.639
14.9,5.780
15.0,5.652
15.1,5.038
15.2,4.623
15.3,4.391
15.4,4.174
15.5,4.534
15.6,4.861
15.7,5.322
15.8,5.701
15.9,5.673
16.0,5.469
16.1,5.099
16.2,4.666
16.3,4.626
16.4,4.721
16.5,5.038
16.6,5.395
16.7,5.551
16.8,5.639
16.9,5.493
17.0,5.325
17.1,5.166
17.2,5.124
17.3,5.169
17.4,5.313
17.5,5.469
17.6,5.548
17.7,5.520
17.8,5.426
17.9,5.389
18.0,5.395
18.1,5.469
18.2,5.575
18.3,5.682
18.4,5.685
18.5,5.639
18.6,5.469
18.7,5.398
18.8,5.408
18.9,5.487
19.0,5.688
19.1,5.817
19.2,5.878
19.3,5.829
19.4,5.670
19.5,5.554
19.6,5.453
19.7,5.487
19.8,5.606
19.9,5.731
20.0,5.881
20.1,5.926
20.2,5.887
20.3,5.783
20.4,5.652
20.5,5.594
20.6,5.603
20.7,5.697
20.8,5.835
20.9,5.878
21.0,5.890
21.1,5.832
21.2,5.765
21.3,5.746
21.4,5.740
21.5,5.777
21.6,5.832
21.7,5.847
21.8,5.853
21.9,5.792
22.0,5.765
22.1,5.713
22.2,5.762
22.3,5.804
22.4,5.865
22.5,5.914
22.6,5.890
22.7,5.820
22.8,5.716
22.9,5.658
23.0,5.649
23.1,5.694
23.2,5.817
23.3,5.920
23.4,5.939
23.5,5.890
23.6,5.762
23.7,5.624
23.8,5.578
23.9,5.566
24.0,5.673
24.1,5.786
24.2,5.878
24.3,5.951
24.4,5.890
24.5,5.786
24.6,5.673
24.7,5.578
24.8,5.585
24.9,5.652
25.0,5.798
25.1,5.902
25.2,5.948
25.3,5.933
25.4,5.817
25.5,5.734
25.6,5.673
25.7,5.639
25.8,5.701
25.9,5.786
26.0,5.890
26.1,5.945
26.2,5.945
26.3,5.899
26.4,5.798
26.5,5.737
26.6,5.722
26.7,5.749
26.8,5.844
26.9,5.914
