"Time","Potential"
0.0,5.957
0.1,5.936
0.2,5.936
0.3,5.902
0.4,5.884
0.5,5.881
0.6,5.841
0.7,5.838
0.8,5.844
0.9,5.862
1.0,5.887
1.1,5.911
1.2,5.942
1.3,5.951
1.4,5.963
1.5,5.978
1.6,5.963
1.7,5.948
1.8,5.923
1.9,5.887
2.0,5.878
2.1,5.871
2.2,5.865
2.3,5.868
2.4,5.896
2.5,5.911
2.6,5.939
2.7,5.954
2.8,5.954
2.9,5.945
3.0,5.926
3.1,5.890
3.2,5.850
3.3,5.832
3.4,5.795
3.5,5.771
3.6,5.786
3.7,5.817
3.8,5.844
3.9,5.881
4.0,5.917
4.1,5.936
4.2,5.936
4.3,5.914
4.4,5.838
4.5,5.786
4.6,5.722
4.7,5.600
4.8,5.569
4.9,5.533
5.0,5.524
5.1,5.557
5.2,5.615
5.3,5.719
5.4,5.792
5.5,5.853
5.6,5.896
5.7,5.881
5.8,5.829
5.9,5.725
6.0,5.563
6.1,5.493
6.2,5.319
6.3,5.194
6.4,5.160
6.5,5.133
6.6,5.209
6.7,5.316
6.8,5.456
6.9,5.609
7.0,5.704
7.1,5.792
7.2,5.810
7.3,5.734
7.4,5.627
7.5,5.374
7.6,5.172
7.7,5.072
7.8,4.858
7.9,4.712
8.0,4.718
8.1,4.748
8.2,4.901
8.3,5.066
8.4,5.276
8.5,5.511
8.6,5.636
8.7,5.725
8.8,5.664
8.9,5.557
9.0,5.359
9.1,5.014
9.2,4.785
9.3,4.592
9.4,4.327
9.5,4.339
9.6,4.412
9.7,4.553
9.8,4.794
9.9,5.008
10.0,5.334
10.1,5.527
10.2,5.630
10.3,5.664
10.4,5.539
10.5,5.337
10.6,5.050
10.7,4.721
10.8,4.531
10.9,4.287
11.0,4.196
11.1,4.235
11.2,4.336
11.3,4.605
11.4,4.770
11.5,5.029
11.6,5.356
11.7,5.542
11.8,5.627
11.9,5.609
12.0,5.487
12.1,5.334
12.2,4.986
12.3,4.748
12.4,4.565
12.5,4.428
12.6,4.333
12.7,4.306
12.8,4.443
12.9,4.748
13.0,5.029
13.1,5.255
13.2,5.462
13.3,5.582
13.4,5.621
13.5,5.520
13.6,5.404
13.7,5.185
13.8,4.953
13.9,4.812
14.0,4.687
14.1,4.644
14.2,4.660
14.3,4.724
14.4,4.892
14.5,5.041
14.6,5.200
14.7,5.484
14.8,5.588
14.9,5.606
15.0,5.633
15.1,5.539
15.2,5.429
15.3,5.298
15.4,5.182
15.5,5.093
15.6,4.992
15.7,5.063
15.8,5.160
15.9,5.203
16.0,5.395
16.1,5.505
16.2,5.572
16.3,5.627
16.4,5.585
16.5,5.560
16.6,5.487
16.7,5.420
16.8,5.380
16.9,5.350
17.0,5.414
17.1,5.441
17.2,5.496
17.3,5.569
17.4,5.603
17.5,5.649
17.6,5.661
17.7,5.646
17.8,5.594
17.9,5.542
18.0,5.530
18.1,5.478
18.2,5.469
18.3,5.487
18.4,5.548
18.5,5.636
18.6,5.652
18.7,5.737
18.8,5.740
18.9,5.716
19.0,5.655
19.1,5.563
19.2,5.484
19.3,5.414
19.4,5.365
19.5,5.371
19.6,5.386
19.7,5.472
19.8,5.539
19.9,5.621
20.0,5.713
20.1,5.752
20.2,5.771
20.3,5.710
20.4,5.621
20.5,5.511
20.6,5.328
20.7,5.227
20.8,5.157
20.9,5.090
21.0,5.163
21.1,5.221
21.2,5.343
21.3,5.578
21.4,5.697
21.5,5.795
21.6,5.804
21.7,5.749
21.8,5.569
21.9,5.310
22.0,5.176
22.1,4.986
22.2,4.834
22.3,4.687
22.4,4.589
22.5,4.760
22.6,4.989
22.7,5.215
22.8,5.475
22.9,5.737
23.0,5.838
23.1,5.786
23.2,5.606
23.3,5.408
23.4,5.114
23.5,4.766
23.6,4.541
23.7,4.415
23.8,4.394
23.9,4.367
24.0,4.538
24.1,4.855
24.2,5.050
24.3,5.337
24.4,5.661
24.5,5.841
24.6,5.813
24.7,5.649
24.8,5.295
24.9,5.035
25.0,4.632
25.1,4.394
25.2,4.199
25.3,4.037
25.4,4.205
25.5,4.382
25.6,4.690
25.7,5.084
25.8,5.368
25.9,5.649
26.0,5.813
26.1,5.777
26.2,5.578
26.3,5.215
26.4,4.910
26.5,4.568
26.6,4.193
26.7,4.061
26.8,3.979
26.9,4.028
27.0,4.263
