"Time","Potential"
0.0,4.110
0.1,4.049
0.2,4.122
0.3,4.122
0.4,4.095
0.5,4.061
0.6,4.095
0.7,4.086
0.8,4.129
0.9,4.135
1.0,4.153
1.1,4.110
1.2,4.064
1.3,4.083
1.4,4.138
1.5,4.162
1.6,4.135
1.7,4.055
1.8,4.138
1.9,4.092
2.0,4.101
2.1,4.122
2.2,4.132
2.3,4.086
2.4,4.162
2.5,4.153
2.6,4.098
2.7,4.110
2.8,4.086
2.9,4.064
3.0,4.132
3.1,4.095
3.2,4.168
3.3,4.092
3.4,4.098
3.5,4.009
3.6,4.092
3.7,4.119
3.8,4.067
3.9,4.080
4.0,4.034
4.1,4.110
4.2,4.083
4.3,4.040
4.4,4.003
4.5,4.095
4.6,4.064
4.7,3.991
4.8,4.049
4.9,4.003
5.0,4.006
5.1,3.994
5.2,3.976
5.3,3.988
5.4,3.890
5.5,3.942
5.6,3.967
5.7,3.964
5.8,4.028
5.9,3.930
6.0,3.951
6.1,3.930
6.2,3.939
6.3,3.851
6.4,3.906
6.5,3.826
6.6,3.805
6.7,3.823
6.8,3.796
6.9,3.832
7.0,3.839
7.1,3.744
7.2,3.735
7.3,3.790
7.4,3.710
7.5,3.707
7.6,3.658
7.7,3.628
7.8,3.570
7.9,3.613
8.0,3.649
8.1,3.671
8.2,3.637
8.3,3.686
8.4,3.588
8.5,3.497
8.6,3.497
8.7,3.420
8.8,3.527
8.9,3.509
9.0,3.460
9.1,3.512
9.2,3.585
9.3,3.564
9.4,3.533
9.5,3.497
9.6,3.524
9.7,3.402
9.8,3.487
9.9,3.484
10.0,3.500
10.1,3.472
10.2,3.524
10.3,3.576
10.4,3.539
10.5,3.619
10.6,3.545
10.7,3.500
10.8,3.487
10.9,3.558
11.0,3.555
11.1,3.558
11.2,3.610
11.3,3.683
11.4,3.668
11.5,3.719
11.6,3.716
11.7,3.704
11.8,3.723
11.9,3.823
12.0,3.707
12.1,3.719
12.2,3.774
12.3,3.796
12.4,3.881
12.5,3.958
12.6,3.988
12.7,3.970
12.8,4.025
12.9,3.887
13.0,3.988
13.1,4.000
13.2,4.046
13.3,4.009
13.4,4.016
13.5,4.037
13.6,4.122
13.7,4.092
13.8,4.150
13.9,4.083
14.0,4.147
14.1,4.183
14.2,4.122
14.3,4.196
14.4,4.150
14.5,4.147
14.6,4.141
14.7,4.199
14.8,4.223
14.9,4.248
15.0,4.187
15.1,4.278
15.2,4.226
15.3,4.293
15.4,4.208
15.5,4.229
15.6,4.217
15.7,4.214
15.8,4.226
15.9,4.190
16.0,4.223
16.1,4.196
16.2,4.248
16.3,4.196
16.4,4.193
16.5,4.113
16.6,4.177
16.7,4.187
16.8,4.177
16.9,4.162
17.0,4.202
17.1,4.183
17.2,4.180
17.3,4.168
17.4,4.125
17.5,4.132
17.6,4.156
17.7,4.092
17.8,4.064
17.9,4.129
18.0,4.116
18.1,4.141
18.2,4.074
18.3,4.095
18.4,4.104
18.5,4.040
18.6,4.052
18.7,4.101
18.8,4.113
18.9,4.101
19.0,4.058
19.1,4.116
19.2,4.101
19.3,4.080
19.4,4.107
19.5,4.113
19.6,4.132
19.7,4.107
19.8,4.095
19.9,4.086
20.0,4.092
20.1,4.132
20.2,4.132
20.3,4.077
20.4,4.147
20.5,4.147
20.6,4.046
20.7,4.043
20.8,4.077
20.9,4.119
21.0,4.104
21.1,4.125
21.2,4.092
21.3,4.095
21.4,4.177
21.5,4.132
21.6,4.168
21.7,4.132
21.8,4.159
21.9,4.165
22.0,4.125
22.1,4.174
22.2,4.165
22.3,4.199
22.4,4.180
22.5,4.205
22.6,4.223
22.7,4.202
22.8,4.190
22.9,4.190
23.0,4.187
23.1,4.190
23.2,4.208
23.3,4.217
23.4,4.180
23.5,4.199
23.6,4.220
23.7,4.214
23.8,4.190
