"Time","Potential"
16.4,3.784
16.5,3.970
16.6,4.083
16.7,3.942
16.8,3.805
16.9,3.704
17.0,3.884
17.1,4.043
17.2,4.202
17.3,4.214
17.4,4.034
17.5,3.964
17.6,4.034
17.7,4.138
17.8,4.205
17.9,4.296
18.0,4.269
18.1,4.193
18.2,4.119
18.3,4.202
18.4,4.214
18.5,4.333
18.6,4.339
18.7,4.330
18.8,4.245
18.9,4.290
19.0,4.296
19.1,4.287
19.2,4.269
19.3,4.309
19.4,4.318
19.5,4.303
19.6,4.272
19.7,4.293
19.8,4.290
19.9,4.321
20.0,4.272
20.1,4.299
20.2,4.303
20.3,4.312
20.4,4.290
20.5,4.315
20.6,4.339
20.7,4.260
20.8,4.367
20.9,4.260
21.0,4.330
21.1,4.293
21.2,4.306
21.3,4.351
21.4,4.303
21.5,4.324
21.6,4.272
21.7,4.260
21.8,4.296
21.9,4.306
22.0,4.312
22.1,4.290
22.2,4.309
22.3,4.260
22.4,4.275
22.5,4.290
22.6,4.293
22.7,4.315
22.8,4.315
22.9,4.272
23.0,4.245
23.1,4.241
23.2,4.241
23.3,4.290
23.4,4.293
23.5,4.296
23.6,4.257
23.7,4.260
23.8,4.223
23.9,4.272
24.0,4.251
24.1,4.281
24.2,4.299
24.3,4.269
24.4,4.226
24.5,4.257
24.6,4.229
24.7,4.306
24.8,4.312
24.9,4.290
25.0,4.235
25.1,4.266
25.2,4.269
25.3,4.266
25.4,4.284
25.5,4.318
25.6,4.251
25.7,4.293
25.8,4.245
25.9,4.245
26.0,4.275
26.1,4.254
26.2,4.245
26.3,4.205
26.4,4.235
26.5,4.211
26.6,4.254
26.7,4.190
26.8,4.266
26.9,4.269
27.0,4.180
27.1,4.156
27.2,4.089
27.3,4.101
27.4,4.196
27.5,4.086
27.6,4.190
27.7,4.147
27.8,4.077
27.9,4.052
28.0,4.058
28.1,4.095
28.2,4.095
28.3,4.174
28.4,4.150
28.5,4.061
28.6,3.961
28.7,3.988
28.8,3.985
28.9,4.086
29.0,4.071
29.1,4.101
29.2,4.025
29.3,3.930
29.4,3.848
29.5,3.851
29.6,4.013
29.7,4.141
29.8,4.049
29.9,3.915
30.0,3.906
30.1,3.924
30.2,3.936
30.3,3.985
30.4,4.095
30.5,4.040
30.6,4.031
30.7,3.912
30.8,3.875
30.9,3.964
31.0,4.006
31.1,4.135
31.2,4.089
31.3,4.043
31.4,3.924
31.5,3.921
31.6,3.967
31.7,4.095
31.8,4.144
31.9,4.095
32.0,4.003
32.1,3.863
32.2,3.918
32.3,3.970
32.4,4.180
32.5,4.208
32.6,4.180
32.7,3.970
32.8,3.942
32.9,3.866
33.0,4.077
33.1,4.125
33.2,4.147
33.3,4.089
33.4,3.979
33.5,3.939
33.6,3.878
33.7,3.964
33.8,4.125
33.9,4.125
34.0,4.074
34.1,4.089
34.2,3.869
34.3,3.976
34.4,3.964
34.5,4.083
34.6,4.132
34.7,4.113
34.8,4.095
34.9,4.000
35.0,3.912
35.1,3.915
35.2,3.961
35.3,4.089
35.4,4.107
35.5,4.031
35.6,3.994
35.7,3.955
35.8,3.842
35.9,3.881
36.0,4.022
36.1,4.116
36.2,4.147
36.3,3.955
36.4,3.890
36.5,3.744
36.6,3.924
36.7,3.979
36.8,4.162
36.9,4.095
37.0,3.915
37.1,3.796
37.2,3.793
37.3,4.037
37.4,4.046
37.5,4.113
37.6,4.077
37.7,4.006
37.8,3.765
37.9,3.845
38.0,3.970
38.1,4.229
38.2,4.138
38.3,4.013
38.4,3.918
38.5,3.863
38.6,3.918
38.7,3.991
38.8,4.165
38.9,4.226
39.0,4.110
39.1,3.967
39.2,3.945
39.3,3.832
39.4,3.893
39.5,3.961
39.6,3.979
39.7,4.025
39.8,4.107
