"Time","Potential"
17.1,3.881
17.2,3.771
17.3,3.927
17.4,3.875
17.5,3.866
17.6,3.842
17.7,3.845
17.8,3.848
17.9,3.762
18.0,3.842
18.1,3.802
18.2,3.796
18.3,3.753
18.4,3.814
18.5,3.835
18.6,3.832
18.7,3.857
18.8,3.893
18.9,3.777
19.0,3.777
19.1,3.738
19.2,3.671
19.3,3.701
19.4,3.674
19.5,3.723
19.6,3.750
19.7,3.729
19.8,3.747
19.9,3.689
20.0,3.719
20.1,3.781
20.2,3.747
20.3,3.777
20.4,3.735
20.5,3.661
20.6,3.594
20.7,3.640
20.8,3.607
20.9,3.497
21.0,3.533
21.1,3.549
21.2,3.576
21.3,3.643
21.4,3.530
21.5,3.610
21.6,3.591
21.7,3.588
21.8,3.585
21.9,3.524
22.0,3.512
22.1,3.518
22.2,3.393
22.3,3.506
22.4,3.539
22.5,3.539
22.6,3.591
22.7,3.570
22.8,3.652
22.9,3.582
23.0,3.658
23.1,3.692
23.2,3.603
23.3,3.576
23.4,3.503
23.5,3.469
23.6,3.463
23.7,3.472
23.8,3.564
23.9,3.533
24.0,3.661
24.1,3.674
24.2,3.646
24.3,3.701
24.4,3.579
24.5,3.652
24.6,3.600
24.7,3.640
24.8,3.588
24.9,3.588
25.0,3.607
25.1,3.610
25.2,3.671
25.3,3.713
25.4,3.747
25.5,3.774
25.6,3.796
25.7,3.820
25.8,3.790
25.9,3.808
26.0,3.762
26.1,3.756
26.2,3.735
26.3,3.726
26.4,3.677
26.5,3.777
26.6,3.781
26.7,3.872
26.8,3.759
26.9,3.726
27.0,3.741
27.1,3.732
27.2,3.707
27.3,3.625
27.4,3.646
27.5,3.570
27.6,3.628
27.7,3.710
27.8,3.658
27.9,3.646
28.0,3.616
28.1,3.588
28.2,3.622
28.3,3.530
28.4,3.469
28.5,3.451
28.6,3.393
28.7,3.497
28.8,3.414
28.9,3.469
29.0,3.475
29.1,3.317
29.2,3.310
29.3,3.313
29.4,3.280
29.5,3.170
29.6,3.231
29.7,3.158
29.8,3.207
29.9,3.207
30.0,3.185
30.1,3.078
30.2,3.033
30.3,3.017
30.4,3.030
30.5,2.975
30.6,2.984
30.7,2.904
30.8,3.008
30.9,2.975
31.0,3.008
31.1,2.996
31.2,2.996
31.3,2.856
31.4,2.788
31.5,2.807
31.6,2.767
31.7,2.801
31.8,2.822
31.9,2.938
32.0,2.999
32.1,3.063
32.2,3.100
32.3,3.112
32.4,3.072
32.5,2.926
32.6,2.950
32.7,2.904
32.8,2.843
32.9,2.947
33.0,2.938
33.1,3.005
33.2,3.170
33.3,3.115
33.4,3.207
33.5,3.194
33.6,3.201
33.7,3.103
33.8,3.097
33.9,3.094
34.0,3.167
34.1,3.210
34.2,3.255
34.3,3.295
34.4,3.387
34.5,3.475
34.6,3.426
34.7,3.457
34.8,3.375
34.9,3.481
35.0,3.448
35.1,3.503
35.2,3.503
35.3,3.579
35.4,3.668
35.5,3.643
35.6,3.637
35.7,3.658
35.8,3.628
35.9,3.677
36.0,3.680
36.1,3.631
36.2,3.686
36.3,3.729
36.4,3.768
36.5,3.729
36.6,3.765
36.7,3.768
36.8,3.729
36.9,3.768
37.0,3.753
37.1,3.747
37.2,3.796
37.3,3.768
37.4,3.744
37.5,3.811
37.6,3.781
37.7,3.835
37.8,3.805
37.9,3.777
38.0,3.817
38.1,3.869
38.2,3.765
38.3,3.854
38.4,3.802
38.5,3.814
38.6,3.781
38.7,3.762
38.8,3.683
38.9,3.848
39.0,3.842
39.1,3.756
39.2,3.787
39.3,3.768
39.4,3.774
39.5,3.759
39.6,3.762
39.7,3.781
39.8,3.784
39.9,3.790
40.0,3.771
40.1,3.790
40.2,3.839
40.3,3.781
40.4,3.741
40.5,3.839
40.6,3.771
40.7,3.805
40.8,3.799
40.9,3.765
41.0,3.753
41.1,3.832
41.2,3.811
41.3,3.753
41.4,3.845
41.5,3.756
41.6,3.842
41.7,3.802
41.8,3.835
41.9,3.854
42.0,3.774
42.1,3.805
42.2,3.759
42.3,3.793
42.4,3.842
42.5,3.808
42.6,3.814
42.7,3.777
42.8,3.741
42.9,3.890
43.0,3.814
43.1,3.738
43.2,3.829
43.3,3.811
43.4,3.857
43.5,3.756
43.6,3.762
43.7,3.811
43.8,3.750
43.9,3.777
44.0,3.875
44.1,3.839
44.2,3.857
44.3,3.820
44.4,3.857
44.5,3.839
44.6,3.814
44.7,3.799
44.8,3.787
44.9,3.857
45.0,3.802
45.1,3.839
45.2,3.790
45.3,3.842
45.4,3.851
45.5,3.893
45.6,3.820
45.7,3.817
45.8,3.842
45.9,3.796
46.0,3.845
46.1,3.814
46.2,3.845
46.3,3.835
46.4,3.820
46.5,3.784
46.6,3.875
46.7,3.823
46.8,3.881
46.9,3.851
47.0,3.817
47.1,3.750
47.2,3.759
47.3,3.774
47.4,3.771
47.5,3.765
47.6,3.796
47.7,3.765
47.8,3.832
47.9,3.839
48.0,3.762
48.1,3.802
48.2,3.765
48.3,3.820
48.4,3.817
48.5,3.793
48.6,3.719
48.7,3.759
48.8,3.759
48.9,3.811
49.0,3.750
49.1,3.781
49.2,3.823
49.3,3.753
49.4,3.692
49.5,3.814
49.6,3.744
49.7,3.781
49.8,3.790
49.9,3.759
50.0,3.793
50.1,3.723
50.2,3.784
50.3,3.759
50.4,3.777
50.5,3.756
50.6,3.814
50.7,3.799
50.8,3.732
50.9,3.726
51.0,3.750
51.1,3.741
51.2,3.759
51.3,3.732
51.4,3.762
51.5,3.799
51.6,3.774
51.7,3.732
51.8,3.771
51.9,3.692
52.0,3.741
52.1,3.768
52.2,3.777
52.3,3.747
52.4,3.835
52.5,3.823
