"Time","Potential"
0.0,5.963
0.1,5.954
0.2,5.905
0.3,5.789
0.4,5.670
0.5,5.676
0.6,5.710
0.7,5.792
0.8,5.933
0.9,5.951
1.0,5.905
1.1,5.835
1.2,5.731
1.3,5.697
1.4,5.725
1.5,5.804
1.6,5.896
1.7,5.908
1.8,5.899
1.9,5.844
2.0,5.777
2.1,5.783
2.2,5.804
2.3,5.850
2.4,5.865
2.5,5.859
2.6,5.817
2.7,5.789
2.8,5.804
2.9,5.835
3.0,5.884
3.1,5.896
3.2,5.868
3.3,5.813
3.4,5.719
3.5,5.716
3.6,5.786
3.7,5.853
3.8,5.936
3.9,5.905
4.0,5.847
4.1,5.771
4.2,5.630
4.3,5.636
4.4,5.716
4.5,5.829
4.6,5.929
4.7,5.899
4.8,5.813
4.9,5.661
5.0,5.557
5.1,5.597
5.2,5.691
5.3,5.783
5.4,5.801
5.5,5.752
5.6,5.643
5.7,5.530
5.8,5.536
5.9,5.566
6.0,5.664
6.1,5.682
6.2,5.621
6.3,5.469
6.4,5.353
6.5,5.383
6.6,5.453
6.7,5.578
6.8,5.673
6.9,5.560
7.0,5.401
7.1,5.182
7.2,5.014
7.3,5.035
7.4,5.151
7.5,5.481
7.6,5.710
7.7,5.615
7.8,5.438
7.9,4.950
8.0,4.599
8.1,4.596
8.2,4.849
8.3,5.386
8.4,5.725
8.5,5.768
8.6,5.557
8.7,4.904
8.8,4.480
8.9,4.232
9.0,4.428
9.1,5.063
9.2,5.475
9.3,5.789
9.4,5.600
9.5,5.072
9.6,4.672
9.7,4.159
9.8,4.217
9.9,4.675
10.0,5.182
10.1,5.783
10.2,5.621
10.3,5.264
10.4,4.721
10.5,4.211
10.6,4.232
10.7,4.553
10.8,5.121
10.9,5.713
11.0,5.749
11.1,5.453
11.2,5.066
11.3,4.464
11.4,4.367
11.5,4.541
11.6,4.931
11.7,5.569
11.8,5.783
11.9,5.685
12.0,5.298
12.1,4.791
12.2,4.721
12.3,4.800
12.4,5.066
12.5,5.456
12.6,5.673
12.7,5.704
12.8,5.493
12.9,5.246
13.0,5.108
13.1,5.105
13.2,5.276
13.3,5.438
13.4,5.575
13.5,5.664
13.6,5.609
13.7,5.524
13.8,5.438
13.9,5.432
14.0,5.551
14.1,5.594
14.2,5.639
14.3,5.624
14.4,5.594
14.5,5.554
14.6,5.572
14.7,5.603
14.8,5.655
14.9,5.658
15.0,5.636
15.1,5.572
15.2,5.536
15.3,5.502
15.4,5.566
15.5,5.624
15.6,5.624
15.7,5.575
15.8,5.481
15.9,5.398
16.0,5.411
16.1,5.459
16.2,5.603
16.3,5.597
16.4,5.502
16.5,5.346
16.6,5.130
16.7,5.160
16.8,5.197
16.9,5.377
17.0,5.600
17.1,5.621
17.2,5.530
17.3,5.200
17.4,4.870
17.5,4.739
17.6,4.785
17.7,5.139
17.8,5.469
17.9,5.624
18.0,5.530
18.1,5.096
18.2,4.705
18.3,4.519
18.4,4.473
18.5,4.852
18.6,5.093
18.7,5.462
18.8,5.569
18.9,5.343
19.0,5.005
19.1,4.589
19.2,4.303
19.3,4.452
19.4,4.779
19.5,5.224
19.6,5.597
19.7,5.557
19.8,5.398
19.9,4.855
20.0,4.391
20.1,4.400
20.2,4.568
20.3,5.014
20.4,5.496
20.5,5.643
20.6,5.566
20.7,5.102
20.8,4.742
20.9,4.663
21.0,4.644
21.1,5.035
21.2,5.386
21.3,5.639
21.4,5.710
21.5,5.426
21.6,5.221
21.7,5.072
21.8,4.950
21.9,5.093
22.0,5.337
22.1,5.673
22.2,5.813
22.3,5.743
22.4,5.621
22.5,5.423
22.6,5.267
22.7,5.368
22.8,5.456
22.9,5.682
23.0,5.859
23.1,5.875
23.2,5.813
23.3,5.697
23.4,5.639
23.5,5.682
23.6,5.765
23.7,5.878
23.8,5.911
23.9,5.902
24.0,5.853
24.1,5.798
24.2,5.813
24.3,5.850
24.4,5.896
24.5,5.923
24.6,5.929
24.7,5.914
24.8,5.881
24.9,5.887
25.0,5.890
25.1,5.945
25.2,5.966
25.3,5.957
25.4,5.945
25.5,5.905
25.6,5.856
25.7,5.847
25.8,5.875
25.9,5.939
26.0,5.960
26.1,5.957
26.2,5.914
26.3,5.856
26.4,5.826
26.5,5.813
26.6,5.823
26.7,5.856
26.8,5.896
26.9,5.905
27.0,5.896
27.1,5.823
27.2,5.777
27.3,5.752
27.4,5.777
27.5,5.841
27.6,5.853
27.7,5.896
27.8,5.868
27.9,5.823
28.0,5.795
28.1,5.731
28.2,5.731
28.3,5.746
28.4,5.804
28.5,5.865
28.6,5.875
28.7,5.887
28.8,5.841
28.9,5.774
29.0,5.743
29.1,5.725
29.2,5.774
29.3,5.826
29.4,5.862
29.5,5.899
29.6,5.878
29.7,5.847
29.8,5.801
29.9,5.768
30.0,5.771
30.1,5.804
30.2,5.853
30.3,5.896
30.4,5.911
30.5,5.908
30.6,5.871
30.7,5.813
30.8,5.810
30.9,5.810
31.0,5.850
31.1,5.890
31.2,5.920
31.3,5.923
31.4,5.911
31.5,5.884
