"Time","Potential"
13.2,5.994
13.3,6.000
13.4,5.969
13.5,5.917
13.6,5.893
13.7,5.847
13.8,5.923
13.9,5.914
14.0,5.914
14.1,5.850
14.2,5.786
14.3,5.707
14.4,5.652
14.5,5.661
14.6,5.765
14.7,5.728
14.8,5.719
14.9,5.582
15.0,5.484
15.1,5.420
15.2,5.392
15.3,5.466
15.4,5.524
15.5,5.475
15.6,5.350
15.7,5.182
15.8,5.102
15.9,5.160
16.0,5.154
16.1,5.319
16.2,5.298
16.3,5.194
16.4,4.953
16.5,4.824
16.6,4.867
16.7,5.087
16.8,5.176
16.9,5.237
17.0,5.108
17.1,4.824
17.2,4.592
17.3,4.538
17.4,4.882
17.5,5.215
17.6,5.380
17.7,5.124
17.8,5.020
17.9,4.556
18.0,4.467
18.1,4.562
18.2,5.279
18.3,5.505
18.4,5.600
18.5,5.127
18.6,4.992
18.7,4.589
18.8,4.675
18.9,5.096
19.0,5.716
19.1,5.795
19.2,5.499
19.3,5.075
19.4,4.971
19.5,4.937
19.6,5.145
19.7,5.636
19.8,5.905
19.9,5.890
20.0,5.417
20.1,5.307
20.2,5.227
20.3,5.450
20.4,5.585
20.5,5.902
20.6,5.865
20.7,5.789
20.8,5.517
20.9,5.560
21.0,5.612
21.1,5.749
21.2,5.792
21.3,5.823
21.4,5.792
21.5,5.777
21.6,5.789
21.7,5.838
21.8,5.835
21.9,5.813
22.0,5.755
22.1,5.771
22.2,5.780
22.3,5.902
22.4,5.942
22.5,5.936
22.6,5.801
22.7,5.768
22.8,5.777
22.9,5.871
23.0,5.929
23.1,5.978
23.2,5.957
23.3,5.859
23.4,5.795
23.5,5.820
23.6,5.908
23.7,5.957
23.8,5.984
23.9,5.942
24.0,5.923
24.1,5.887
24.2,5.902
24.3,5.939
24.4,5.975
24.5,5.966
24.6,5.926
24.7,5.902
24.8,5.920
24.9,5.963
25.0,5.984
25.1,5.966
25.2,5.939
25.3,5.914
25.4,5.902
25.5,5.905
25.6,5.957
25.7,5.969
25.8,5.957
25.9,5.905
26.0,5.881
26.1,5.868
26.2,5.890
26.3,5.920
26.4,5.939
26.5,5.911
26.6,5.884
26.7,5.847
26.8,5.853
26.9,5.878
27.0,5.878
27.1,5.887
27.2,5.884
27.3,5.881
27.4,5.865
27.5,5.856
27.6,5.862
27.7,5.844
27.8,5.835
27.9,5.832
28.0,5.850
28.1,5.871
28.2,5.899
28.3,5.914
28.4,5.899
28.5,5.838
28.6,5.829
28.7,5.826
28.8,5.859
28.9,5.902
29.0,5.945
29.1,5.945
29.2,5.908
29.3,5.832
29.4,5.856
29.5,5.871
29.6,5.908
29.7,5.951
29.8,5.969
29.9,5.960
30.0,5.929
30.1,5.917
30.2,5.920
30.3,5.948
30.4,5.972
30.5,5.975
30.6,5.954
30.7,5.926
30.8,5.933
30.9,5.926
31.0,5.939
31.1,5.963
31.2,5.929
31.3,5.881
31.4,5.841
31.5,5.832
31.6,5.850
31.7,5.817
31.8,5.884
31.9,5.829
32.0,5.725
32.1,5.682
32.2,5.594
32.3,5.679
32.4,5.682
32.5,5.725
32.6,5.691
32.7,5.542
32.8,5.450
32.9,5.395
33.0,5.408
33.1,5.652
33.2,5.670
33.3,5.603
33.4,5.374
33.5,5.111
33.6,5.182
33.7,5.124
33.8,5.578
33.9,5.704
34.0,5.694
34.1,5.200
34.2,5.093
34.3,4.879
34.4,4.995
34.5,5.328
34.6,5.804
34.7,5.820
34.8,5.371
34.9,4.977
35.0,4.782
35.1,4.956
35.2,5.105
35.3,5.743
35.4,5.844
35.5,5.746
35.6,5.090
35.7,4.950
35.8,4.889
35.9,5.252
36.0,5.520
36.1,5.780
36.2,5.691
36.3,5.319
36.4,5.072
36.5,5.096
36.6,5.374
36.7,5.533
36.8,5.630
36.9,5.456
37.0,5.307
37.1,5.130
37.2,5.221
37.3,5.398
37.4,5.621
37.5,5.609
37.6,5.365
37.7,5.142
37.8,4.980
37.9,5.176
38.0,5.371
38.1,5.633
38.2,5.585
38.3,5.325
38.4,5.002
38.5,4.910
38.6,5.026
38.7,5.313
38.8,5.545
38.9,5.566
39.0,5.395
39.1,5.032
39.2,4.776
39.3,4.757
39.4,5.298
39.5,5.536
39.6,5.618
39.7,5.496
39.8,5.114
39.9,4.751
40.0,4.760
40.1,5.130
40.2,5.560
40.3,5.646
40.4,5.292
40.5,5.005
40.6,4.739
40.7,4.806
40.8,4.950
40.9,5.462
41.0,5.701
41.1,5.694
41.2,5.163
41.3,5.011
41.4,4.693
41.5,4.867
41.6,5.298
41.7,5.725
41.8,5.737
41.9,5.371
42.0,5.151
42.1,4.849
42.2,5.020
42.3,5.145
42.4,5.646
42.5,5.688
42.6,5.600
42.7,5.188
42.8,5.145
42.9,5.038
43.0,5.014
43.1,5.081
43.2,5.200
43.3,5.270
43.4,5.371
43.5,5.377
43.6,5.469
43.7,5.490
43.8,5.527
