"Time","Potential"
0.0,3.900
0.1,3.893
0.2,3.857
0.3,3.857
0.4,3.832
0.5,3.878
0.6,3.927
0.7,3.878
0.8,3.835
0.9,3.903
1.0,3.835
1.1,3.927
1.2,3.930
1.3,3.897
1.4,3.845
1.5,3.951
1.6,3.839
1.7,3.918
1.8,3.829
1.9,3.842
2.0,3.869
2.1,3.869
2.2,3.903
2.3,3.903
2.4,3.854
2.5,3.964
2.6,3.897
2.7,3.912
2.8,3.857
2.9,3.903
3.0,3.860
3.1,3.897
3.2,3.964
3.3,3.854
3.4,3.930
3.5,3.829
3.6,3.903
3.7,3.851
3.8,3.878
3.9,3.906
4.0,3.918
4.1,3.863
4.2,3.848
4.3,3.796
4.4,3.832
4.5,3.845
4.6,3.918
4.7,3.878
4.8,3.921
4.9,3.924
5.0,3.875
5.1,3.903
5.2,3.900
5.3,3.945
5.4,3.903
5.5,3.887
5.6,3.781
5.7,3.869
5.8,3.851
5.9,3.878
6.0,3.842
6.1,3.893
6.2,3.808
6.3,3.866
6.4,3.845
6.5,3.835
6.6,3.829
6.7,3.854
6.8,3.887
6.9,3.857
7.0,3.826
7.1,3.854
7.2,3.808
7.3,3.793
7.4,3.790
7.5,3.875
7.6,3.887
7.7,3.893
7.8,3.903
7.9,3.906
8.0,3.860
8.1,3.808
8.2,3.875
8.3,3.851
8.4,3.884
8.5,3.924
8.6,3.863
8.7,3.851
8.8,3.817
8.9,3.805
9.0,3.842
9.1,3.762
9.2,3.835
9.3,3.875
9.4,3.893
9.5,3.768
9.6,3.762
9.7,3.784
9.8,3.784
9.9,3.820
10.0,3.707
10.1,3.796
10.2,3.741
10.3,3.692
10.4,3.735
10.5,3.771
10.6,3.698
10.7,3.674
10.8,3.713
10.9,3.674
11.0,3.646
11.1,3.652
11.2,3.616
11.3,3.640
11.4,3.652
11.5,3.668
11.6,3.576
11.7,3.674
11.8,3.732
11.9,3.692
12.0,3.723
12.1,3.719
12.2,3.643
12.3,3.689
12.4,3.689
12.5,3.698
12.6,3.723
12.7,3.756
12.8,3.677
12.9,3.671
13.0,3.665
13.1,3.668
13.2,3.707
13.3,3.732
13.4,3.698
13.5,3.729
13.6,3.628
13.7,3.643
13.8,3.594
13.9,3.665
14.0,3.616
14.1,3.640
14.2,3.582
14.3,3.552
14.4,3.487
14.5,3.469
14.6,3.396
14.7,3.384
14.8,3.365
14.9,3.378
15.0,3.289
15.1,3.228
15.2,3.118
15.3,3.082
15.4,3.005
15.5,2.950
15.6,3.082
15.7,3.036
15.8,2.898
15.9,2.908
16.0,2.819
16.1,2.788
16.2,2.947
16.3,2.865
16.4,2.850
16.5,2.773
16.6,2.764
16.7,2.651
16.8,2.740
16.9,2.877
17.0,2.999
17.1,2.923
17.2,2.746
17.3,2.688
17.4,2.767
17.5,2.889
17.6,2.941
17.7,3.057
17.8,3.030
17.9,3.020
18.0,2.908
18.1,2.990
18.2,3.097
18.3,3.173
18.4,3.329
18.5,3.252
18.6,3.259
18.7,3.225
18.8,3.234
18.9,3.350
19.0,3.405
19.1,3.469
19.2,3.436
19.3,3.469
19.4,3.484
19.5,3.460
19.6,3.597
19.7,3.646
19.8,3.607
19.9,3.646
20.0,3.658
20.1,3.649
20.2,3.631
20.3,3.680
20.4,3.646
20.5,3.674
20.6,3.665
20.7,3.631
20.8,3.652
20.9,3.661
21.0,3.723
21.1,3.689
21.2,3.738
21.3,3.674
21.4,3.707
21.5,3.747
21.6,3.777
21.7,3.814
21.8,3.710
21.9,3.787
22.0,3.689
22.1,3.756
22.2,3.695
22.3,3.713
22.4,3.811
22.5,3.811
22.6,3.689
22.7,3.765
22.8,3.750
22.9,3.753
23.0,3.732
23.1,3.771
23.2,3.747
23.3,3.753
23.4,3.777
23.5,3.723
23.6,3.781
23.7,3.787
23.8,3.741
23.9,3.814
24.0,3.726
24.1,3.756
24.2,3.774
24.3,3.735
24.4,3.823
24.5,3.741
24.6,3.759
24.7,3.820
24.8,3.771
24.9,3.723
25.0,3.799
25.1,3.793
25.2,3.781
25.3,3.817
25.4,3.762
25.5,3.787
25.6,3.817
25.7,3.713
25.8,3.750
25.9,3.808
26.0,3.811
26.1,3.781
26.2,3.747
26.3,3.817
26.4,3.768
26.5,3.845
26.6,3.759
26.7,3.854
26.8,3.811
26.9,3.701
27.0,3.839
27.1,3.796
27.2,3.790
27.3,3.832
27.4,3.857
27.5,3.826
27.6,3.820
27.7,3.768
27.8,3.738
27.9,3.771
28.0,3.744
28.1,3.799
28.2,3.814
28.3,3.759
28.4,3.756
28.5,3.781
28.6,3.765
28.7,3.753
28.8,3.790
28.9,3.854
29.0,3.759
29.1,3.747
29.2,3.686
29.3,3.732
29.4,3.808
