"Time","Potential"
0.0,4.125
0.1,4.104
0.2,4.058
0.3,4.095
0.4,4.055
0.5,4.153
0.6,4.077
0.7,4.113
0.8,4.107
0.9,4.104
1.0,4.110
1.1,4.122
1.2,4.159
1.3,4.214
1.4,4.193
1.5,4.187
1.6,4.214
1.7,4.150
1.8,4.211
1.9,4.156
2.0,4.171
2.1,4.226
2.2,4.208
2.3,4.223
2.4,4.119
2.5,4.153
2.6,4.113
2.7,4.125
2.8,4.156
2.9,4.171
3.0,4.129
3.1,4.190
3.2,4.217
3.3,4.156
3.4,4.147
3.5,4.132
3.6,4.129
3.7,4.107
3.8,4.122
3.9,4.092
4.0,4.046
4.1,4.095
4.2,4.067
4.3,4.089
4.4,4.028
4.5,3.985
4.6,3.948
4.7,3.967
4.8,4.000
4.9,3.948
5.0,4.006
5.1,3.979
5.2,3.955
5.3,3.979
5.4,3.802
5.5,3.768
5.6,3.823
5.7,3.793
5.8,3.790
5.9,3.826
6.0,3.808
6.1,3.723
6.2,3.771
6.3,3.658
6.4,3.539
6.5,3.603
6.6,3.692
6.7,3.582
6.8,3.619
6.9,3.631
7.0,3.634
7.1,3.573
7.2,3.478
7.3,3.478
7.4,3.527
7.5,3.491
7.6,3.567
7.7,3.521
7.8,3.518
7.9,3.539
8.0,3.436
8.1,3.484
8.2,3.472
8.3,3.552
8.4,3.588
8.5,3.619
8.6,3.585
8.7,3.643
8.8,3.661
8.9,3.527
9.0,3.613
9.1,3.634
9.2,3.704
9.3,3.729
9.4,3.732
9.5,3.738
9.6,3.777
9.7,3.735
9.8,3.753
9.9,3.814
10.0,3.915
10.1,3.918
10.2,3.872
10.3,3.936
10.4,3.909
10.5,3.951
10.6,3.939
10.7,3.961
10.8,3.958
10.9,4.009
11.0,4.049
11.1,4.049
11.2,3.982
11.3,4.101
11.4,4.101
11.5,4.058
11.6,4.067
11.7,4.040
11.8,4.113
11.9,4.104
12.0,4.187
12.1,4.125
12.2,4.138
12.3,4.132
12.4,4.141
12.5,4.110
12.6,4.144
12.7,4.156
12.8,4.119
12.9,4.144
13.0,4.180
13.1,4.144
13.2,4.177
13.3,4.156
13.4,4.147
13.5,4.132
13.6,4.135
13.7,4.144
13.8,4.153
13.9,4.153
14.0,4.193
14.1,4.150
14.2,4.138
14.3,4.168
14.4,4.153
14.5,4.180
14.6,4.162
14.7,4.147
14.8,4.196
14.9,4.171
15.0,4.183
15.1,4.174
15.2,4.171
15.3,4.165
15.4,4.232
15.5,4.165
15.6,4.177
15.7,4.202
15.8,4.223
15.9,4.263
16.0,4.229
16.1,4.260
16.2,4.226
16.3,4.211
16.4,4.254
16.5,4.183
16.6,4.232
16.7,4.199
16.8,4.245
16.9,4.223
17.0,4.229
17.1,4.245
17.2,4.217
17.3,4.245
17.4,4.217
17.5,4.183
17.6,4.248
17.7,4.272
17.8,4.284
17.9,4.275
18.0,4.241
18.1,4.251
18.2,4.315
18.3,4.275
