"Time","Potential"
0.0,3.735
0.1,3.695
0.2,3.777
0.3,3.692
0.4,3.735
0.5,3.756
0.6,3.704
0.7,3.729
0.8,3.710
0.9,3.674
1.0,3.781
1.1,3.732
1.2,3.683
1.3,3.759
1.4,3.777
1.5,3.729
1.6,3.713
1.7,3.732
1.8,3.652
1.9,3.671
2.0,3.716
2.1,3.729
2.2,3.707
2.3,3.704
2.4,3.768
2.5,3.729
2.6,3.784
2.7,3.756
2.8,3.741
2.9,3.625
3.0,3.747
3.1,3.713
3.2,3.729
3.3,3.744
3.4,3.762
3.5,3.756
3.6,3.692
3.7,3.689
3.8,3.759
3.9,3.701
4.0,3.677
4.1,3.726
4.2,3.716
4.3,3.686
4.4,3.747
4.5,3.735
4.6,3.765
4.7,3.704
4.8,3.689
4.9,3.655
5.0,3.738
5.1,3.716
5.2,3.576
5.3,3.677
5.4,3.750
5.5,3.704
5.6,3.677
5.7,3.683
5.8,3.729
5.9,3.719
6.0,3.732
6.1,3.692
6.2,3.738
6.3,3.698
6.4,3.710
6.5,3.689
6.6,3.735
6.7,3.729
6.8,3.756
6.9,3.707
7.0,3.781
7.1,3.732
7.2,3.668
7.3,3.628
7.4,3.658
7.5,3.738
7.6,3.735
7.7,3.707
7.8,3.698
7.9,3.723
8.0,3.759
8.1,3.646
8.2,3.729
8.3,3.698
8.4,3.704
8.5,3.732
8.6,3.750
8.7,3.759
8.8,3.750
8.9,3.796
9.0,3.707
9.1,3.704
9.2,3.750
9.3,3.625
9.4,3.665
9.5,3.661
9.6,3.713
9.7,3.781
9.8,3.637
9.9,3.628
10.0,3.716
10.1,3.710
10.2,3.643
10.3,3.652
10.4,3.603
10.5,3.585
10.6,3.658
10.7,3.665
10.8,3.555
10.9,3.622
11.0,3.594
11.1,3.591
11.2,3.585
11.3,3.564
11.4,3.524
11.5,3.539
11.6,3.448
11.7,3.509
11.8,3.500
11.9,3.436
12.0,3.454
12.1,3.384
12.2,3.292
12.3,3.304
12.4,3.259
12.5,3.197
12.6,3.246
12.7,3.155
12.8,3.228
12.9,3.194
13.0,3.136
13.1,3.216
13.2,3.152
13.3,3.097
13.4,3.027
13.5,2.981
13.6,3.118
13.7,3.036
13.8,3.014
13.9,3.057
14.0,2.926
14.1,2.929
14.2,2.819
14.3,2.804
14.4,2.901
14.5,2.886
14.6,2.828
14.7,2.908
14.8,2.825
14.9,2.853
15.0,2.850
15.1,2.856
15.2,2.804
15.3,2.801
15.4,2.865
15.5,2.798
15.6,2.898
15.7,2.749
15.8,2.850
15.9,2.883
16.0,2.883
16.1,2.853
16.2,2.941
16.3,2.935
16.4,2.944
16.5,2.990
16.6,2.993
16.7,3.033
16.8,3.057
16.9,3.100
17.0,3.112
17.1,3.057
17.2,3.143
17.3,3.149
17.4,3.210
17.5,3.344
17.6,3.310
17.7,3.277
17.8,3.371
17.9,3.350
18.0,3.359
18.1,3.454
18.2,3.463
18.3,3.494
18.4,3.457
18.5,3.436
18.6,3.527
18.7,3.524
18.8,3.497
18.9,3.588
19.0,3.634
19.1,3.613
19.2,3.634
19.3,3.628
19.4,3.768
19.5,3.735
19.6,3.640
19.7,3.680
19.8,3.698
19.9,3.713
20.0,3.753
20.1,3.784
20.2,3.784
20.3,3.787
20.4,3.716
20.5,3.768
20.6,3.750
20.7,3.692
20.8,3.723
20.9,3.686
21.0,3.677
21.1,3.735
21.2,3.784
21.3,3.805
21.4,3.768
21.5,3.759
21.6,3.732
21.7,3.634
21.8,3.683
21.9,3.622
22.0,3.744
22.1,3.710
22.2,3.741
22.3,3.750
22.4,3.768
22.5,3.713
22.6,3.600
22.7,3.640
22.8,3.591
22.9,3.655
23.0,3.619
23.1,3.622
23.2,3.637
23.3,3.695
23.4,3.616
23.5,3.591
23.6,3.521
23.7,3.518
23.8,3.530
23.9,3.524
24.0,3.536
24.1,3.665
24.2,3.610
24.3,3.616
24.4,3.616
24.5,3.558
24.6,3.503
24.7,3.463
24.8,3.536
24.9,3.594
25.0,3.579
25.1,3.637
25.2,3.634
25.3,3.591
25.4,3.625
25.5,3.500
25.6,3.497
25.7,3.558
25.8,3.536
25.9,3.564
26.0,3.607
26.1,3.701
26.2,3.713
26.3,3.674
26.4,3.637
26.5,3.594
26.6,3.613
26.7,3.576
26.8,3.625
26.9,3.637
27.0,3.692
27.1,3.723
27.2,3.744
27.3,3.790
27.4,3.750
27.5,3.683
27.6,3.732
27.7,3.729
27.8,3.732
27.9,3.695
28.0,3.759
28.1,3.774
28.2,3.796
28.3,3.790
28.4,3.796
28.5,3.826
28.6,3.774
28.7,3.716
28.8,3.814
28.9,3.784
29.0,3.771
29.1,3.829
29.2,3.814
29.3,3.829
29.4,3.851
29.5,3.869
29.6,3.890
29.7,3.726
29.8,3.738
29.9,3.768
30.0,3.796
30.1,3.759
30.2,3.793
30.3,3.787
30.4,3.793
30.5,3.784
30.6,3.777
30.7,3.842
30.8,3.701
30.9,3.753
31.0,3.729
31.1,3.848
31.2,3.890
31.3,3.854
31.4,3.829
31.5,3.781
31.6,3.860
31.7,3.808
31.8,3.781
