"Time","Potential"
0.0,4.077
0.1,4.144
0.2,4.156
0.3,4.129
0.4,4.107
0.5,4.049
0.6,4.098
0.7,4.086
0.8,4.095
0.9,4.095
1.0,4.119
1.1,4.061
1.2,4.095
1.3,4.077
1.4,4.077
1.5,4.049
1.6,4.049
1.7,4.000
1.8,4.074
1.9,4.052
2.0,4.028
2.1,4.071
2.2,4.083
2.3,4.067
2.4,4.089
2.5,4.098
2.6,4.104
2.7,4.107
2.8,4.098
2.9,4.083
3.0,4.153
3.1,4.156
3.2,4.159
3.3,4.153
3.4,4.122
3.5,4.162
3.6,4.156
3.7,4.205
3.8,4.156
3.9,4.171
4.0,4.132
4.1,4.208
4.2,4.171
4.3,4.248
4.4,4.226
4.5,4.171
4.6,4.193
4.7,4.180
4.8,4.257
4.9,4.257
5.0,4.208
5.1,4.202
5.2,4.171
5.3,4.254
5.4,4.183
5.5,4.174
5.6,4.220
5.7,4.183
5.8,4.208
5.9,4.162
6.0,4.196
6.1,4.183
6.2,4.168
6.3,4.180
6.4,4.177
6.5,4.101
6.6,4.187
6.7,4.156
6.8,4.129
6.9,4.101
7.0,4.110
7.1,4.061
7.2,4.083
7.3,4.064
7.4,4.016
7.5,4.013
7.6,3.973
7.7,3.930
7.8,3.912
7.9,3.958
8.0,3.951
8.1,3.900
8.2,3.875
8.3,3.906
8.4,3.869
8.5,3.820
8.6,3.774
8.7,3.781
8.8,3.765
8.9,3.707
9.0,3.698
9.1,3.646
9.2,3.616
9.3,3.579
9.4,3.619
9.5,3.607
9.6,3.631
9.7,3.652
9.8,3.643
9.9,3.594
10.0,3.567
10.1,3.518
10.2,3.429
10.3,3.466
10.4,3.460
10.5,3.399
10.6,3.463
10.7,3.460
10.8,3.466
10.9,3.521
11.0,3.539
11.1,3.387
11.2,3.429
11.3,3.347
11.4,3.378
11.5,3.341
11.6,3.341
11.7,3.390
11.8,3.460
11.9,3.487
12.0,3.527
12.1,3.472
12.2,3.469
12.3,3.487
12.4,3.472
12.5,3.469
12.6,3.454
12.7,3.451
12.8,3.512
12.9,3.491
13.0,3.524
13.1,3.552
13.2,3.640
13.3,3.619
13.4,3.649
13.5,3.680
13.6,3.661
13.7,3.573
13.8,3.558
13.9,3.692
14.0,3.668
14.1,3.741
14.2,3.741
14.3,3.747
14.4,3.753
14.5,3.820
14.6,3.848
14.7,3.820
14.8,3.884
14.9,3.881
15.0,3.854
15.1,3.835
15.2,3.863
15.3,3.884
15.4,3.936
15.5,3.906
15.6,3.909
15.7,3.961
15.8,3.948
15.9,3.955
16.0,3.955
16.1,3.982
16.2,3.936
16.3,3.994
16.4,3.991
16.5,4.028
16.6,3.997
16.7,3.988
16.8,4.055
16.9,4.049
17.0,4.058
17.1,4.064
17.2,4.077
17.3,4.077
17.4,4.083
17.5,4.077
17.6,4.132
17.7,4.110
17.8,4.101
17.9,4.080
18.0,4.095
18.1,4.132
18.2,4.174
18.3,4.150
18.4,4.159
18.5,4.055
18.6,4.141
18.7,4.119
18.8,4.107
18.9,4.193
19.0,4.122
19.1,4.132
19.2,4.089
19.3,4.095
19.4,4.116
19.5,4.135
19.6,4.147
19.7,4.156
19.8,4.083
19.9,4.132
20.0,4.119
20.1,4.098
20.2,4.138
20.3,4.092
20.4,4.110
20.5,4.138
20.6,4.086
20.7,4.129
20.8,4.110
20.9,4.141
21.0,4.138
21.1,4.113
21.2,4.119
21.3,4.037
21.4,4.092
21.5,4.092
21.6,4.107
21.7,4.116
21.8,4.119
21.9,4.138
22.0,4.125
22.1,4.116
22.2,4.135
22.3,4.089
22.4,4.080
22.5,4.162
22.6,4.125
22.7,4.122
22.8,4.122
22.9,4.153
23.0,4.110
23.1,4.101
23.2,4.138
23.3,4.098
23.4,4.107
23.5,4.101
23.6,4.144
