"Time","Potential"
0.0,5.923
0.1,5.951
0.2,5.881
0.3,5.780
0.4,5.655
0.5,5.551
0.6,5.554
0.7,5.582
0.8,5.731
0.9,5.865
1.0,5.926
1.1,5.942
1.2,5.887
1.3,5.762
1.4,5.636
1.5,5.560
1.6,5.563
1.7,5.655
1.8,5.759
1.9,5.875
2.0,5.942
2.1,5.929
2.2,5.856
2.3,5.734
2.4,5.630
2.5,5.621
2.6,5.664
2.7,5.765
2.8,5.841
2.9,5.896
3.0,5.911
3.1,5.856
3.2,5.807
3.3,5.725
3.4,5.725
3.5,5.743
3.6,5.801
3.7,5.835
3.8,5.853
3.9,5.835
4.0,5.780
4.1,5.755
4.2,5.749
4.3,5.786
4.4,5.832
4.5,5.878
4.6,5.868
4.7,5.823
4.8,5.762
4.9,5.624
5.0,5.624
5.1,5.630
5.2,5.704
5.3,5.817
5.4,5.899
5.5,5.926
5.6,5.859
5.7,5.737
5.8,5.603
5.9,5.514
6.0,5.514
6.1,5.588
6.2,5.707
6.3,5.786
6.4,5.859
6.5,5.807
6.6,5.685
6.7,5.566
6.8,5.459
6.9,5.429
7.0,5.478
7.1,5.563
7.2,5.636
7.3,5.658
7.4,5.639
7.5,5.530
7.6,5.414
7.7,5.392
7.8,5.435
7.9,5.502
8.0,5.572
8.1,5.566
8.2,5.508
8.3,5.377
8.4,5.221
8.5,5.139
8.6,5.069
8.7,5.206
8.8,5.377
8.9,5.505
9.0,5.639
9.1,5.505
9.2,5.307
9.3,5.041
9.4,4.736
9.5,4.574
9.6,4.614
9.7,4.739
9.8,5.215
9.9,5.630
10.0,5.731
10.1,5.658
10.2,5.276
10.3,4.882
10.4,4.501
10.5,4.165
10.6,4.168
10.7,4.470
10.8,4.886
10.9,5.414
11.0,5.765
11.1,5.716
11.2,5.447
11.3,4.788
11.4,4.174
11.5,3.997
11.6,3.964
11.7,4.318
11.8,4.834
11.9,5.295
12.0,5.701
12.1,5.810
12.2,5.548
12.3,5.154
12.4,4.708
12.5,4.083
12.6,4.074
12.7,4.150
12.8,4.605
12.9,5.230
13.0,5.646
13.1,5.841
13.2,5.746
13.3,5.350
13.4,4.944
13.5,4.605
13.6,4.330
13.7,4.425
13.8,4.779
13.9,5.194
14.0,5.716
14.1,5.902
14.2,5.844
14.3,5.603
14.4,5.142
14.5,4.913
14.6,4.797
14.7,4.843
14.8,5.108
14.9,5.435
15.0,5.710
15.1,5.881
15.2,5.826
15.3,5.655
15.4,5.411
15.5,5.191
15.6,5.124
15.7,5.237
15.8,5.420
15.9,5.670
16.0,5.786
16.1,5.810
16.2,5.704
16.3,5.536
16.4,5.432
16.5,5.392
16.6,5.411
16.7,5.511
16.8,5.630
16.9,5.667
17.0,5.664
17.1,5.557
17.2,5.459
17.3,5.404
17.4,5.392
17.5,5.475
17.6,5.542
17.7,5.606
17.8,5.575
17.9,5.490
18.0,5.310
18.1,5.203
18.2,5.118
18.3,5.108
18.4,5.319
18.5,5.536
18.6,5.633
18.7,5.646
18.8,5.517
18.9,5.124
19.0,4.791
19.1,4.702
19.2,4.672
19.3,4.953
19.4,5.087
19.5,5.453
19.6,5.707
19.7,5.578
19.8,5.316
19.9,4.846
20.0,4.394
20.1,4.183
20.2,4.309
20.3,4.510
20.4,5.102
20.5,5.585
20.6,5.713
20.7,5.682
20.8,5.157
20.9,4.840
21.0,4.422
21.1,4.098
21.2,4.205
21.3,4.486
21.4,4.913
21.5,5.429
21.6,5.731
21.7,5.755
21.8,5.533
21.9,5.038
22.0,4.568
22.1,4.382
22.2,4.327
22.3,4.654
22.4,4.950
22.5,5.340
22.6,5.746
22.7,5.762
22.8,5.633
22.9,5.340
23.0,4.944
23.1,4.718
23.2,4.782
23.3,4.910
23.4,5.215
23.5,5.563
23.6,5.759
23.7,5.865
23.8,5.792
23.9,5.600
24.0,5.490
24.1,5.288
24.2,5.221
24.3,5.337
24.4,5.502
24.5,5.704
24.6,5.871
24.7,5.939
24.8,5.923
24.9,5.841
25.0,5.697
25.1,5.667
25.2,5.646
25.3,5.694
25.4,5.792
25.5,5.875
25.6,5.942
25.7,5.975
25.8,5.948
25.9,5.908
26.0,5.859
26.1,5.850
26.2,5.868
26.3,5.908
26.4,5.957
26.5,5.987
26.6,5.987
26.7,5.972
26.8,5.926
26.9,5.890
27.0,5.878
27.1,5.875
27.2,5.911
27.3,5.933
27.4,5.936
27.5,5.963
27.6,5.933
27.7,5.902
27.8,5.865
27.9,5.838
28.0,5.841
28.1,5.856
28.2,5.868
28.3,5.878
28.4,5.899
28.5,5.871
28.6,5.856
28.7,5.826
28.8,5.795
28.9,5.786
29.0,5.789
29.1,5.804
29.2,5.838
29.3,5.835
29.4,5.841
29.5,5.829
29.6,5.817
29.7,5.780
29.8,5.752
29.9,5.743
30.0,5.777
30.1,5.771
30.2,5.810
30.3,5.838
30.4,5.847
30.5,5.859
30.6,5.826
30.7,5.786
30.8,5.774
30.9,5.746
31.0,5.783
