"Time","Potential"
0.0,4.171
0.1,4.168
0.2,4.162
0.3,4.119
0.4,4.116
0.5,4.129
0.6,4.077
0.7,4.138
0.8,4.150
0.9,4.113
1.0,4.208
1.1,4.196
1.2,4.226
1.3,4.110
1.4,4.107
1.5,4.162
1.6,4.156
1.7,4.129
1.8,4.211
1.9,4.232
2.0,4.168
2.1,4.196
2.2,4.180
2.3,4.193
2.4,4.183
2.5,4.113
2.6,4.180
2.7,4.110
2.8,4.150
2.9,4.199
3.0,4.174
3.1,4.193
3.2,4.147
3.3,4.156
3.4,4.122
3.5,4.101
3.6,4.074
3.7,4.092
3.8,4.028
3.9,4.074
4.0,4.016
4.1,3.988
4.2,3.912
4.3,3.921
4.4,3.930
4.5,3.829
4.6,3.832
4.7,3.857
4.8,3.845
4.9,3.777
5.0,3.842
5.1,3.756
5.2,3.637
5.3,3.628
5.4,3.570
5.5,3.591
5.6,3.671
5.7,3.634
5.8,3.652
5.9,3.600
6.0,3.555
6.1,3.414
6.2,3.362
6.3,3.442
6.4,3.527
6.5,3.576
6.6,3.631
6.7,3.646
6.8,3.591
6.9,3.558
7.0,3.494
7.1,3.494
7.2,3.539
7.3,3.564
7.4,3.719
7.5,3.738
7.6,3.744
7.7,3.723
7.8,3.655
7.9,3.719
8.0,3.649
8.1,3.698
8.2,3.872
8.3,3.893
8.4,3.967
8.5,3.958
8.6,3.997
8.7,3.921
8.8,3.936
8.9,4.016
9.0,4.016
9.1,4.095
9.2,4.095
9.3,4.119
9.4,4.034
9.5,4.107
9.6,4.135
9.7,4.080
9.8,4.095
9.9,4.150
10.0,4.129
10.1,4.159
10.2,4.144
10.3,4.110
10.4,4.150
10.5,4.162
10.6,4.165
10.7,4.180
10.8,4.150
10.9,4.205
11.0,4.217
11.1,4.193
11.2,4.229
11.3,4.129
11.4,4.187
11.5,4.144
11.6,4.174
11.7,4.199
11.8,4.193
11.9,4.211
12.0,4.180
12.1,4.196
12.2,4.168
12.3,4.162
12.4,4.153
12.5,4.177
12.6,4.159
12.7,4.196
12.8,4.135
12.9,4.159
13.0,4.193
13.1,4.177
13.2,4.153
13.3,4.202
13.4,4.187
13.5,4.156
13.6,4.132
13.7,4.190
13.8,4.125
13.9,4.220
14.0,4.162
14.1,4.196
14.2,4.156
14.3,4.156
14.4,4.113
14.5,4.187
14.6,4.211
14.7,4.171
14.8,4.205
14.9,4.165
15.0,4.199
15.1,4.202
15.2,4.214
15.3,4.177
15.4,4.168
15.5,4.174
15.6,4.165
15.7,4.156
15.8,4.144
15.9,4.202
16.0,4.144
16.1,4.180
16.2,4.125
16.3,4.156
16.4,4.171
16.5,4.217
16.6,4.153
16.7,4.177
16.8,4.119
16.9,4.168
17.0,4.165
17.1,4.177
17.2,4.171
17.3,4.214
17.4,4.174
17.5,4.180
17.6,4.153
17.7,4.196
17.8,4.135
17.9,4.193
18.0,4.211
18.1,4.220
18.2,4.187
18.3,4.196
18.4,4.162
18.5,4.110
18.6,4.119
18.7,4.150
18.8,4.171
18.9,4.199
19.0,4.113
19.1,4.135
19.2,4.147
19.3,4.113
19.4,4.125
19.5,4.162
19.6,4.092
19.7,4.193
19.8,4.177
19.9,4.171
20.0,4.144
20.1,4.092
20.2,4.144
20.3,4.116
20.4,4.116
20.5,4.119
20.6,4.101
20.7,4.122
20.8,4.144
20.9,4.077
21.0,4.089
21.1,4.083
21.2,4.064
21.3,4.034
21.4,4.067
21.5,4.067
21.6,4.049
21.7,4.150
21.8,4.135
21.9,4.052
22.0,4.055
22.1,4.037
22.2,4.009
22.3,4.089
22.4,4.095
22.5,4.061
22.6,4.141
22.7,4.125
22.8,4.064
22.9,4.037
