"Time","Potential"
0.0,5.826
0.1,5.853
0.2,5.859
0.3,5.829
0.4,5.813
0.5,5.777
0.6,5.759
0.7,5.759
0.8,5.807
0.9,5.838
1.0,5.868
1.1,5.899
1.2,5.896
1.3,5.881
1.4,5.817
1.5,5.786
1.6,5.780
1.7,5.823
1.8,5.875
1.9,5.911
2.0,5.954
2.1,5.945
2.2,5.905
2.3,5.859
2.4,5.823
2.5,5.795
2.6,5.823
2.7,5.859
2.8,5.933
2.9,5.957
3.0,5.942
3.1,5.871
3.2,5.804
3.3,5.746
3.4,5.752
3.5,5.801
3.6,5.829
3.7,5.905
3.8,5.908
3.9,5.856
4.0,5.722
4.1,5.560
4.2,5.490
4.3,5.475
4.4,5.618
4.5,5.752
4.6,5.865
4.7,5.893
4.8,5.759
4.9,5.560
5.0,5.240
5.1,5.005
5.2,4.937
5.3,5.114
5.4,5.466
5.5,5.661
5.6,5.844
5.7,5.771
5.8,5.481
5.9,5.148
6.0,4.647
6.1,4.446
6.2,4.486
6.3,4.828
6.4,5.377
6.5,5.643
6.6,5.844
6.7,5.615
6.8,5.200
6.9,4.718
7.0,4.245
7.1,4.129
7.2,4.275
7.3,4.834
7.4,5.429
7.5,5.694
7.6,5.749
7.7,5.395
7.8,4.983
7.9,4.480
8.0,4.199
8.1,4.278
8.2,4.513
8.3,5.075
8.4,5.508
8.5,5.694
8.6,5.658
8.7,5.359
8.8,5.056
8.9,4.724
9.0,4.608
9.1,4.779
9.2,4.998
9.3,5.395
9.4,5.612
9.5,5.658
9.6,5.542
9.7,5.310
9.8,5.197
9.9,5.111
10.0,5.206
10.1,5.368
10.2,5.530
10.3,5.633
10.4,5.603
10.5,5.548
10.6,5.383
10.7,5.350
10.8,5.389
10.9,5.511
11.0,5.676
11.1,5.762
11.2,5.740
11.3,5.578
11.4,5.426
11.5,5.325
11.6,5.285
11.7,5.404
11.8,5.585
11.9,5.801
12.0,5.896
12.1,5.850
12.2,5.633
12.3,5.298
12.4,5.069
12.5,5.008
12.6,5.118
12.7,5.432
12.8,5.679
12.9,5.914
13.0,5.875
13.1,5.661
13.2,5.243
13.3,4.800
13.4,4.605
13.5,4.635
13.6,5.005
13.7,5.353
13.8,5.704
13.9,5.884
14.0,5.713
14.1,5.389
14.2,4.797
14.3,4.354
14.4,4.199
14.5,4.342
14.6,4.837
14.7,5.316
14.8,5.676
14.9,5.832
15.0,5.542
15.1,5.142
15.2,4.492
15.3,4.055
15.4,4.037
15.5,4.272
15.6,4.898
15.7,5.383
15.8,5.731
15.9,5.716
16.0,5.350
16.1,4.928
16.2,4.354
16.3,4.168
16.4,4.226
16.5,4.672
16.6,5.224
16.7,5.554
16.8,5.719
16.9,5.542
17.0,5.258
17.1,4.944
17.2,4.626
17.3,4.647
17.4,4.837
17.5,5.182
17.6,5.478
17.7,5.603
17.8,5.572
17.9,5.398
18.0,5.282
18.1,5.179
18.2,5.166
18.3,5.279
18.4,5.420
18.5,5.539
18.6,5.572
18.7,5.527
18.8,5.447
18.9,5.408
19.0,5.453
19.1,5.554
19.2,5.664
19.3,5.734
19.4,5.707
19.5,5.612
19.6,5.520
19.7,5.466
19.8,5.490
19.9,5.600
20.0,5.716
20.1,5.865
20.2,5.908
20.3,5.868
20.4,5.749
20.5,5.615
20.6,5.575
20.7,5.569
20.8,5.707
20.9,5.798
21.0,5.884
21.1,5.926
21.2,5.896
21.3,5.823
21.4,5.759
21.5,5.719
21.6,5.719
21.7,5.771
21.8,5.835
21.9,5.850
22.0,5.871
22.1,5.835
22.2,5.810
22.3,5.798
22.4,5.829
22.5,5.850
22.6,5.859
22.7,5.847
22.8,5.807
22.9,5.771
23.0,5.746
23.1,5.749
23.2,5.789
23.3,5.871
23.4,5.917
23.5,5.908
23.6,5.853
23.7,5.737
23.8,5.670
23.9,5.652
24.0,5.688
24.1,5.771
24.2,5.844
24.3,5.936
24.4,5.920
24.5,5.862
24.6,5.762
24.7,5.661
24.8,5.646
24.9,5.670
25.0,5.762
25.1,5.838
25.2,5.920
25.3,5.926
25.4,5.890
25.5,5.820
25.6,5.725
25.7,5.694
25.8,5.716
25.9,5.789
26.0,5.856
26.1,5.905
26.2,5.929
26.3,5.902
