"Time","Potential"
0.0,5.969
0.1,5.966
0.2,5.969
0.3,5.969
0.4,5.948
0.5,5.972
0.6,5.969
0.7,5.960
0.8,5.945
0.9,5.951
1.0,5.957
1.1,5.966
1.2,5.948
1.3,5.945
1.4,5.963
1.5,5.975
1.6,5.954
1.7,5.939
1.8,5.960
1.9,5.975
2.0,5.963
2.1,5.954
2.2,5.951
2.3,5.969
2.4,5.978
2.5,5.963
2.6,5.957
2.7,5.969
2.8,5.975
2.9,5.969
3.0,5.954
3.1,5.966
3.2,5.966
3.3,5.969
3.4,5.957
3.5,5.951
3.6,5.960
3.7,5.960
3.8,5.948
3.9,5.951
4.0,5.957
4.1,5.954
4.2,5.905
4.3,5.933
4.4,5.951
4.5,5.926
4.6,5.871
4.7,5.875
4.8,5.917
4.9,5.908
5.0,5.820
5.1,5.801
5.2,5.871
5.3,5.902
5.4,5.804
5.5,5.731
5.6,5.780
5.7,5.859
5.8,5.798
5.9,5.649
6.0,5.670
6.1,5.798
6.2,5.780
6.3,5.612
6.4,5.582
6.5,5.728
6.6,5.746
6.7,5.572
6.8,5.459
6.9,5.618
7.0,5.697
7.1,5.569
7.2,5.493
7.3,5.630
7.4,5.725
7.5,5.554
7.6,5.466
7.7,5.621
7.8,5.737
7.9,5.554
8.0,5.414
8.1,5.566
8.2,5.786
8.3,5.597
8.4,5.316
8.5,5.432
8.6,5.759
8.7,5.719
8.8,5.267
8.9,5.206
9.0,5.585
9.1,5.725
9.2,5.380
9.3,5.041
9.4,5.343
9.5,5.670
9.6,5.441
9.7,4.989
9.8,5.063
9.9,5.462
10.0,5.377
10.1,5.047
10.2,4.950
10.3,5.185
10.4,5.160
10.5,4.864
10.6,4.840
10.7,4.925
10.8,4.641
10.9,4.409
11.0,4.675
11.1,4.812
11.2,4.171
11.3,3.680
11.4,4.303
11.5,4.834
11.6,3.622
11.7,2.788
11.8,3.610
11.9,4.788
12.0,3.271
12.1,1.885
12.2,2.962
12.3,4.699
12.4,3.005
12.5,1.168
12.6,2.169
12.7,4.345
12.8,2.987
12.9,0.847
13.0,1.445
13.1,4.135
13.2,3.353
13.3,0.774
13.4,0.960
13.5,3.784
13.6,3.744
13.7,1.165
13.8,0.960
13.9,3.576
14.0,4.306
14.1,2.025
14.2,1.329
14.3,3.130
14.4,4.666
14.5,3.152
14.6,1.989
14.7,3.283
14.8,5.041
14.9,4.107
15.0,2.834
15.1,3.494
15.2,5.096
15.3,4.889
15.4,3.869
15.5,3.967
15.6,5.096
15.7,5.459
15.8,4.687
15.9,4.379
16.0,5.111
16.1,5.673
16.2,5.285
16.3,4.892
16.4,5.191
16.5,5.707
16.6,5.670
16.7,5.292
16.8,5.267
16.9,5.664
17.0,5.810
17.1,5.524
17.2,5.429
17.3,5.670
17.4,5.856
17.5,5.707
17.6,5.551
17.7,5.679
17.8,5.829
17.9,5.786
18.0,5.609
18.1,5.704
18.2,5.859
18.3,5.853
18.4,5.701
18.5,5.731
18.6,5.829
18.7,5.838
18.8,5.755
18.9,5.762
19.0,5.865
19.1,5.896
19.2,5.838
19.3,5.804
19.4,5.853
19.5,5.887
19.6,5.856
19.7,5.820
19.8,5.865
19.9,5.945
20.0,5.911
20.1,5.853
20.2,5.853
20.3,5.920
20.4,5.920
20.5,5.890
20.6,5.862
20.7,5.920
20.8,5.948
20.9,5.920
21.0,5.893
21.1,5.911
21.2,5.942
21.3,5.957
21.4,5.917
21.5,5.908
21.6,5.936
21.7,5.954
21.8,5.945
21.9,5.933
22.0,5.939
22.1,5.954
22.2,5.945
22.3,5.948
22.4,5.939
22.5,5.951
22.6,5.972
22.7,5.963
22.8,5.951
22.9,5.960
23.0,5.966
23.1,5.975
23.2,5.951
23.3,5.963
23.4,5.969
23.5,5.978
23.6,5.975
23.7,5.975
23.8,5.981
23.9,5.987
24.0,5.981
24.1,5.981
24.2,5.978
24.3,5.984
24.4,5.987
24.5,5.994
24.6,5.991
24.7,5.981
24.8,5.987
24.9,5.994
25.0,6.000
25.1,5.981
25.2,5.984
25.3,5.991
