"Time","Potential"
0.0,4.284
0.1,4.339
0.2,4.321
0.3,4.281
0.4,4.269
0.5,4.287
0.6,4.260
0.7,4.296
0.8,4.251
0.9,4.278
1.0,4.275
1.1,4.278
1.2,4.284
1.3,4.232
1.4,4.260
1.5,4.275
1.6,4.263
1.7,4.269
1.8,4.281
1.9,4.272
2.0,4.254
2.1,4.296
2.2,4.260
2.3,4.257
2.4,4.245
2.5,4.296
2.6,4.284
2.7,4.296
2.8,4.281
2.9,4.266
3.0,4.217
3.1,4.251
3.2,4.229
3.3,4.241
3.4,4.309
3.5,4.278
3.6,4.241
3.7,4.235
3.8,4.226
3.9,4.238
4.0,4.196
4.1,4.251
4.2,4.266
4.3,4.284
4.4,4.235
4.5,4.275
4.6,4.241
4.7,4.223
4.8,4.275
4.9,4.248
5.0,4.266
5.1,4.251
5.2,4.223
5.3,4.193
5.4,4.196
5.5,4.226
5.6,4.180
5.7,4.217
5.8,4.196
5.9,4.281
6.0,4.141
6.1,4.153
6.2,4.095
6.3,4.153
6.4,4.141
6.5,4.077
6.6,4.089
6.7,4.132
6.8,4.098
6.9,4.095
7.0,4.003
7.1,3.976
7.2,3.979
7.3,4.009
7.4,4.006
7.5,4.006
7.6,4.019
7.7,4.006
7.8,3.903
7.9,3.857
8.0,3.826
8.1,3.765
8.2,3.845
8.3,3.848
8.4,3.805
8.5,3.860
8.6,3.790
8.7,3.710
8.8,3.695
8.9,3.634
9.0,3.686
9.1,3.689
9.2,3.689
9.3,3.661
9.4,3.777
9.5,3.658
9.6,3.613
9.7,3.607
9.8,3.607
9.9,3.640
10.0,3.655
10.1,3.665
10.2,3.713
10.3,3.735
10.4,3.738
10.5,3.661
10.6,3.713
10.7,3.686
10.8,3.692
10.9,3.762
11.0,3.814
11.1,3.823
11.2,3.872
11.3,3.845
11.4,3.839
11.5,3.893
11.6,3.900
11.7,3.936
11.8,3.973
11.9,3.897
12.0,3.930
12.1,3.921
12.2,3.951
12.3,3.906
12.4,4.016
12.5,4.031
12.6,4.061
12.7,4.071
12.8,4.000
12.9,3.951
13.0,3.936
13.1,3.976
13.2,3.997
13.3,4.019
13.4,4.013
13.5,3.970
13.6,3.967
13.7,3.942
13.8,3.878
13.9,3.817
14.0,3.823
14.1,3.808
14.2,3.814
14.3,3.893
14.4,3.774
14.5,3.777
14.6,3.774
14.7,3.741
14.8,3.719
14.9,3.652
15.0,3.661
15.1,3.707
15.2,3.649
15.3,3.719
15.4,3.677
15.5,3.710
15.6,3.723
15.7,3.723
15.8,3.759
15.9,3.744
16.0,3.729
16.1,3.707
16.2,3.726
16.3,3.747
16.4,3.735
16.5,3.814
16.6,3.759
16.7,3.842
16.8,3.887
16.9,3.881
17.0,3.918
17.1,3.918
17.2,3.991
17.3,3.961
17.4,4.009
17.5,4.016
17.6,4.067
17.7,4.061
17.8,4.135
17.9,4.095
18.0,4.125
18.1,4.156
18.2,4.141
18.3,4.107
18.4,4.165
18.5,4.205
18.6,4.223
18.7,4.220
18.8,4.232
18.9,4.248
19.0,4.266
19.1,4.278
19.2,4.278
19.3,4.269
19.4,4.290
19.5,4.214
19.6,4.296
19.7,4.241
19.8,4.336
19.9,4.324
20.0,4.257
20.1,4.287
20.2,4.293
20.3,4.336
20.4,4.275
20.5,4.306
20.6,4.257
20.7,4.306
20.8,4.324
20.9,4.333
21.0,4.275
21.1,4.238
21.2,4.284
21.3,4.254
21.4,4.248
21.5,4.309
21.6,4.299
21.7,4.296
21.8,4.287
21.9,4.306
22.0,4.327
22.1,4.220
22.2,4.324
22.3,4.306
22.4,4.296
22.5,4.278
22.6,4.296
22.7,4.315
22.8,4.309
22.9,4.354
23.0,4.339
23.1,4.278
23.2,4.327
23.3,4.327
