"Time","Potential"
0.0,4.263
0.1,4.248
0.2,4.229
0.3,4.248
0.4,4.220
0.5,4.229
0.6,4.235
0.7,4.180
0.8,4.214
0.9,4.241
1.0,4.180
1.1,4.202
1.2,4.135
1.3,4.122
1.4,4.171
1.5,4.080
1.6,4.074
1.7,4.144
1.8,4.119
1.9,4.089
2.0,4.089
2.1,4.043
2.2,4.028
2.3,4.031
2.4,3.951
2.5,4.013
2.6,3.955
2.7,4.025
2.8,3.945
2.9,3.900
3.0,3.869
3.1,3.805
3.2,3.805
3.3,3.799
3.4,3.823
3.5,3.790
3.6,3.851
3.7,3.878
3.8,3.753
3.9,3.692
4.0,3.637
4.1,3.628
4.2,3.680
4.3,3.716
4.4,3.732
4.5,3.796
4.6,3.692
4.7,3.637
4.8,3.588
4.9,3.674
5.0,3.637
5.1,3.741
5.2,3.741
5.3,3.750
5.4,3.781
5.5,3.790
5.6,3.735
5.7,3.756
5.8,3.799
5.9,3.796
6.0,3.787
6.1,3.860
6.2,3.881
6.3,3.878
6.4,3.979
6.5,3.912
6.6,3.848
6.7,3.967
6.8,4.006
6.9,3.997
7.0,3.933
7.1,3.927
7.2,3.951
7.3,3.985
7.4,4.034
7.5,4.031
7.6,4.046
7.7,4.077
7.8,4.009
7.9,3.930
8.0,3.930
8.1,3.955
8.2,3.988
8.3,3.930
8.4,3.988
8.5,3.961
8.6,3.958
8.7,3.887
8.8,3.881
8.9,3.781
9.0,3.839
9.1,3.826
9.2,3.814
9.3,3.857
9.4,3.817
9.5,3.851
9.6,3.832
9.7,3.756
9.8,3.744
9.9,3.741
10.0,3.777
10.1,3.817
10.2,3.765
10.3,3.866
10.4,3.811
10.5,3.826
10.6,3.835
10.7,3.839
10.8,3.893
10.9,3.881
11.0,3.884
11.1,3.918
11.2,3.915
11.3,3.942
11.4,4.006
11.5,3.976
11.6,3.988
11.7,4.098
11.8,4.055
11.9,4.077
12.0,4.150
12.1,4.098
12.2,4.132
12.3,4.141
12.4,4.144
12.5,4.165
12.6,4.168
12.7,4.205
12.8,4.254
12.9,4.263
13.0,4.214
13.1,4.257
13.2,4.226
13.3,4.287
13.4,4.263
13.5,4.290
13.6,4.272
13.7,4.293
13.8,4.260
13.9,4.278
14.0,4.266
14.1,4.251
14.2,4.306
14.3,4.278
14.4,4.327
14.5,4.278
14.6,4.251
14.7,4.269
14.8,4.287
14.9,4.299
15.0,4.312
15.1,4.284
15.2,4.281
15.3,4.287
15.4,4.263
15.5,4.290
15.6,4.275
15.7,4.266
15.8,4.281
15.9,4.284
16.0,4.287
16.1,4.284
16.2,4.327
16.3,4.272
16.4,4.293
16.5,4.321
16.6,4.284
16.7,4.321
16.8,4.275
16.9,4.260
17.0,4.263
17.1,4.309
17.2,4.293
17.3,4.303
17.4,4.339
17.5,4.293
17.6,4.312
17.7,4.312
17.8,4.309
17.9,4.296
18.0,4.330
18.1,4.324
18.2,4.303
18.3,4.284
18.4,4.312
18.5,4.321
18.6,4.351
18.7,4.357
18.8,4.321
18.9,4.330
19.0,4.364
19.1,4.312
19.2,4.296
19.3,4.309
19.4,4.296
19.5,4.287
19.6,4.333
19.7,4.327
19.8,4.296
19.9,4.296
20.0,4.330
20.1,4.321
20.2,4.290
20.3,4.303
20.4,4.327
20.5,4.324
20.6,4.303
20.7,4.296
20.8,4.275
