"Time","Potential"
0.0,4.223
0.1,4.226
0.2,4.278
0.3,4.251
0.4,4.217
0.5,4.257
0.6,4.238
0.7,4.290
0.8,4.272
0.9,4.235
1.0,4.254
1.1,4.214
1.2,4.275
1.3,4.245
1.4,4.266
1.5,4.235
1.6,4.223
1.7,4.263
1.8,4.241
1.9,4.257
2.0,4.275
2.1,4.220
2.2,4.220
2.3,4.205
2.4,4.281
2.5,4.263
2.6,4.293
2.7,4.251
2.8,4.248
2.9,4.196
3.0,4.150
3.1,4.190
3.2,4.290
3.3,4.275
3.4,4.190
3.5,4.214
3.6,4.208
3.7,4.229
3.8,4.211
3.9,4.260
4.0,4.306
4.1,4.180
4.2,4.229
4.3,4.187
4.4,4.238
4.5,4.275
4.6,4.226
4.7,4.208
4.8,4.226
4.9,4.150
5.0,4.162
5.1,4.235
5.2,4.235
5.3,4.223
5.4,4.193
5.5,4.129
5.6,4.174
5.7,4.171
5.8,4.208
5.9,4.177
6.0,4.138
6.1,4.156
6.2,4.153
6.3,4.190
6.4,4.171
6.5,4.144
6.6,4.211
6.7,4.165
6.8,4.159
6.9,4.180
7.0,4.144
7.1,4.159
7.2,4.147
7.3,4.229
7.4,4.165
7.5,4.223
7.6,4.180
7.7,4.193
7.8,4.183
7.9,4.171
8.0,4.232
8.1,4.208
8.2,4.193
8.3,4.187
8.4,4.122
8.5,4.129
8.6,4.168
8.7,4.187
8.8,4.238
8.9,4.171
9.0,4.116
9.1,4.129
9.2,4.046
9.3,4.193
9.4,4.257
9.5,4.235
9.6,4.101
9.7,4.110
9.8,4.086
9.9,4.147
10.0,4.241
10.1,4.211
10.2,4.119
10.3,4.064
10.4,4.077
10.5,4.064
10.6,4.187
10.7,4.248
10.8,4.211
10.9,4.058
11.0,4.000
11.1,4.034
11.2,4.147
11.3,4.263
11.4,4.193
11.5,4.098
11.6,4.013
11.7,3.985
11.8,4.092
11.9,4.098
12.0,4.202
12.1,4.095
12.2,4.022
12.3,3.955
12.4,3.991
12.5,4.006
12.6,4.138
12.7,4.125
12.8,4.006
12.9,3.924
13.0,3.887
13.1,3.979
13.2,4.046
13.3,4.064
13.4,4.049
13.5,3.887
13.6,3.787
13.7,3.811
13.8,3.918
13.9,3.948
14.0,3.955
14.1,3.893
14.2,3.799
14.3,3.701
14.4,3.716
14.5,3.988
14.6,3.988
14.7,4.006
14.8,3.845
14.9,3.790
15.0,3.732
15.1,3.906
15.2,3.985
15.3,3.961
15.4,3.857
15.5,3.869
15.6,3.866
15.7,4.019
15.8,4.019
15.9,3.970
16.0,3.976
16.1,3.921
16.2,3.875
16.3,4.000
16.4,4.083
16.5,4.046
16.6,4.025
16.7,3.970
16.8,4.022
16.9,4.058
17.0,4.183
17.1,4.101
17.2,4.006
17.3,3.939
17.4,3.967
17.5,4.098
17.6,4.187
17.7,4.135
17.8,4.040
17.9,3.982
18.0,3.985
18.1,4.113
18.2,4.153
18.3,4.165
18.4,4.067
18.5,4.077
18.6,4.003
18.7,4.080
18.8,4.071
18.9,4.144
19.0,4.113
19.1,4.086
19.2,4.022
19.3,4.058
19.4,4.037
19.5,4.144
19.6,4.101
19.7,4.077
19.8,3.961
19.9,3.970
20.0,3.939
20.1,4.009
20.2,4.080
20.3,4.089
20.4,4.064
20.5,3.939
20.6,3.887
20.7,3.829
20.8,3.982
20.9,3.991
21.0,4.110
21.1,3.973
21.2,3.866
21.3,3.854
21.4,3.945
21.5,3.958
21.6,4.055
21.7,3.997
21.8,3.936
21.9,3.930
22.0,3.912
22.1,4.077
22.2,4.153
22.3,4.180
22.4,4.083
22.5,3.970
22.6,4.031
22.7,4.113
22.8,4.199
22.9,4.263
23.0,4.129
23.1,4.086
23.2,4.116
23.3,4.113
23.4,4.254
23.5,4.296
23.6,4.238
23.7,4.214
23.8,4.251
23.9,4.229
24.0,4.357
24.1,4.345
24.2,4.382
24.3,4.303
24.4,4.339
24.5,4.345
24.6,4.376
24.7,4.397
24.8,4.403
24.9,4.400
25.0,4.333
25.1,4.382
25.2,4.373
25.3,4.440
25.4,4.382
25.5,4.403
25.6,4.385
25.7,4.376
25.8,4.385
25.9,4.394
26.0,4.400
26.1,4.388
26.2,4.364
26.3,4.418
26.4,4.428
26.5,4.370
26.6,4.394
26.7,4.348
26.8,4.431
26.9,4.348
27.0,4.367
27.1,4.415
27.2,4.391
27.3,4.400
27.4,4.367
27.5,4.425
27.6,4.403
27.7,4.406
27.8,4.382
27.9,4.370
28.0,4.400
28.1,4.415
28.2,4.388
28.3,4.357
28.4,4.388
28.5,4.400
28.6,4.324
28.7,4.364
28.8,4.373
28.9,4.412
29.0,4.376
29.1,4.394
29.2,4.409
29.3,4.379
29.4,4.376
29.5,4.342
29.6,4.400
29.7,4.388
29.8,4.403
29.9,4.437
30.0,4.403
30.1,4.339
30.2,4.339
30.3,4.394
30.4,4.403
30.5,4.385
30.6,4.406
30.7,4.418
30.8,4.351
30.9,4.354
31.0,4.388
31.1,4.449
31.2,4.403
31.3,4.446
31.4,4.431
31.5,4.406
31.6,4.415
31.7,4.354
31.8,4.434
31.9,4.434
32.0,4.452
32.1,4.373
