"Time","Potential"
0.0,3.958
0.1,3.976
0.2,3.991
0.3,3.991
0.4,4.028
0.5,3.973
0.6,3.985
0.7,4.037
0.8,3.991
0.9,4.071
1.0,4.046
1.1,4.034
1.2,3.994
1.3,4.028
1.4,4.067
1.5,4.040
1.6,4.049
1.7,4.089
1.8,3.994
1.9,4.040
2.0,4.009
2.1,4.086
2.2,4.052
2.3,4.071
2.4,4.064
2.5,4.058
2.6,4.049
2.7,4.061
2.8,4.086
2.9,4.071
3.0,4.013
3.1,4.101
3.2,4.067
3.3,4.055
3.4,4.049
3.5,4.077
3.6,4.049
3.7,4.052
3.8,4.095
3.9,4.067
4.0,4.089
4.1,4.098
4.2,4.049
4.3,4.037
4.4,4.080
4.5,4.043
4.6,4.019
4.7,4.040
4.8,4.019
4.9,4.061
5.0,4.064
5.1,4.074
5.2,4.049
5.3,4.083
5.4,4.058
5.5,4.089
5.6,4.089
5.7,4.098
5.8,4.092
5.9,4.089
6.0,4.083
6.1,4.064
6.2,4.129
6.3,4.089
6.4,4.061
6.5,4.074
6.6,4.061
6.7,4.098
6.8,4.122
6.9,4.098
7.0,4.119
7.1,4.058
7.2,4.040
7.3,4.098
7.4,4.086
7.5,4.150
7.6,4.095
7.7,4.119
7.8,4.061
7.9,4.122
8.0,4.092
8.1,4.064
8.2,4.165
8.3,4.116
8.4,4.162
8.5,4.138
8.6,4.156
8.7,4.190
8.8,4.150
8.9,4.174
9.0,4.177
9.1,4.174
9.2,4.171
9.3,4.199
9.4,4.245
9.5,4.180
9.6,4.193
9.7,4.165
9.8,4.162
9.9,4.193
10.0,4.187
10.1,4.141
10.2,4.187
10.3,4.129
10.4,4.165
10.5,4.159
10.6,4.074
10.7,4.125
10.8,4.138
10.9,4.107
11.0,4.083
11.1,4.086
11.2,4.000
11.3,4.058
11.4,3.951
11.5,3.930
11.6,3.921
11.7,3.921
11.8,3.909
11.9,3.851
12.0,3.811
12.1,3.799
12.2,3.790
12.3,3.756
12.4,3.777
12.5,3.765
12.6,3.765
12.7,3.692
12.8,3.677
12.9,3.597
13.0,3.683
13.1,3.640
13.2,3.698
13.3,3.610
13.4,3.704
13.5,3.658
13.6,3.637
13.7,3.658
13.8,3.729
13.9,3.686
14.0,3.719
14.1,3.784
14.2,3.784
14.3,3.802
14.4,3.842
14.5,3.845
14.6,3.921
14.7,3.869
14.8,3.890
14.9,3.930
15.0,3.985
15.1,3.979
15.2,4.071
15.3,4.061
15.4,4.064
15.5,4.107
15.6,4.074
15.7,4.086
15.8,4.110
15.9,4.052
16.0,4.150
16.1,4.138
16.2,4.171
16.3,4.061
16.4,4.129
16.5,4.098
16.6,4.104
16.7,4.104
16.8,4.107
16.9,4.028
17.0,4.052
17.1,4.025
17.2,3.967
17.3,3.951
17.4,3.979
17.5,3.973
17.6,3.912
17.7,3.900
17.8,3.823
17.9,3.826
18.0,3.741
18.1,3.771
18.2,3.759
18.3,3.744
18.4,3.707
18.5,3.634
18.6,3.726
18.7,3.625
18.8,3.695
18.9,3.643
19.0,3.674
19.1,3.686
19.2,3.591
19.3,3.616
19.4,3.655
19.5,3.579
19.6,3.616
19.7,3.625
19.8,3.668
19.9,3.631
20.0,3.619
20.1,3.680
20.2,3.655
20.3,3.698
20.4,3.741
20.5,3.796
20.6,3.784
20.7,3.756
20.8,3.750
20.9,3.790
21.0,3.832
21.1,3.900
21.2,3.948
21.3,3.881
21.4,3.955
21.5,3.964
21.6,3.936
21.7,3.979
21.8,4.003
21.9,3.997
22.0,4.025
22.1,4.000
22.2,4.083
22.3,4.141
22.4,4.144
22.5,4.147
22.6,4.132
22.7,4.162
22.8,4.162
22.9,4.214
23.0,4.254
23.1,4.223
23.2,4.241
23.3,4.241
23.4,4.235
23.5,4.254
23.6,4.266
23.7,4.278
23.8,4.260
23.9,4.278
24.0,4.248
24.1,4.248
24.2,4.296
24.3,4.306
24.4,4.287
24.5,4.315
24.6,4.266
24.7,4.269
24.8,4.272
24.9,4.299
25.0,4.281
25.1,4.315
25.2,4.309
25.3,4.269
25.4,4.263
25.5,4.309
25.6,4.278
25.7,4.284
25.8,4.315
25.9,4.312
26.0,4.260
26.1,4.287
26.2,4.275
26.3,4.318
26.4,4.299
26.5,4.269
26.6,4.321
26.7,4.290
26.8,4.263
26.9,4.251
27.0,4.345
27.1,4.278
27.2,4.284
27.3,4.287
27.4,4.290
27.5,4.327
27.6,4.354
27.7,4.327
27.8,4.284
27.9,4.303
28.0,4.306
28.1,4.309
28.2,4.281
28.3,4.312
28.4,4.284
28.5,4.342
28.6,4.318
28.7,4.296
28.8,4.296
28.9,4.293
29.0,4.281
29.1,4.357
29.2,4.290
29.3,4.306
29.4,4.287
29.5,4.315
29.6,4.348
29.7,4.333
29.8,4.312
29.9,4.306
30.0,4.321
30.1,4.312
30.2,4.296
30.3,4.306
30.4,4.364
30.5,4.306
30.6,4.333
30.7,4.290
30.8,4.281
30.9,4.336
31.0,4.315
31.1,4.327
31.2,4.345
31.3,4.348
31.4,4.348
31.5,4.345
31.6,4.336
31.7,4.318
31.8,4.303
31.9,4.370
32.0,4.382
32.1,4.330
32.2,4.345
32.3,4.315
32.4,4.367
32.5,4.306
32.6,4.373
32.7,4.345
32.8,4.306
32.9,4.361
33.0,4.379
33.1,4.321
33.2,4.290
33.3,4.327
33.4,4.327
33.5,4.333
33.6,4.361
33.7,4.306
33.8,4.330
33.9,4.351
34.0,4.281
34.1,4.373
34.2,4.367
34.3,4.348
34.4,4.354
34.5,4.327
34.6,4.367
