"Time","Potential"
0.0,4.327
0.1,4.296
0.2,4.306
0.3,4.260
0.4,4.290
0.5,4.272
0.6,4.278
0.7,4.315
0.8,4.303
0.9,4.336
1.0,4.364
1.1,4.257
1.2,4.296
1.3,4.272
1.4,4.284
1.5,4.278
1.6,4.309
1.7,4.287
1.8,4.306
1.9,4.348
2.0,4.272
2.1,4.284
2.2,4.272
2.3,4.306
2.4,4.303
2.5,4.287
2.6,4.223
2.7,4.284
2.8,4.333
2.9,4.345
3.0,4.327
3.1,4.306
3.2,4.281
3.3,4.269
3.4,4.260
3.5,4.226
3.6,4.272
3.7,4.287
3.8,4.263
3.9,4.357
4.0,4.296
4.1,4.327
4.2,4.296
4.3,4.241
4.4,4.254
4.5,4.260
4.6,4.278
4.7,4.312
4.8,4.318
4.9,4.299
5.0,4.284
5.1,4.309
5.2,4.278
5.3,4.248
5.4,4.266
5.5,4.269
5.6,4.269
5.7,4.296
5.8,4.293
5.9,4.223
6.0,4.281
6.1,4.284
6.2,4.211
6.3,4.220
6.4,4.217
6.5,4.229
6.6,4.193
6.7,4.187
6.8,4.211
6.9,4.174
7.0,4.180
7.1,4.080
7.2,4.110
7.3,4.058
7.4,4.064
7.5,4.077
7.6,4.031
7.7,4.028
7.8,3.997
7.9,4.003
8.0,3.903
8.1,3.881
8.2,3.860
8.3,3.842
8.4,3.774
8.5,3.732
8.6,3.808
8.7,3.729
8.8,3.735
8.9,3.643
9.0,3.652
9.1,3.655
9.2,3.649
9.3,3.613
9.4,3.634
9.5,3.643
9.6,3.573
9.7,3.512
9.8,3.561
9.9,3.518
10.0,3.481
10.1,3.542
10.2,3.521
10.3,3.539
10.4,3.582
10.5,3.616
10.6,3.478
10.7,3.533
10.8,3.469
10.9,3.512
11.0,3.573
11.1,3.588
11.2,3.607
11.3,3.588
11.4,3.661
11.5,3.622
11.6,3.530
11.7,3.677
11.8,3.695
11.9,3.668
12.0,3.668
12.1,3.719
12.2,3.671
12.3,3.719
12.4,3.723
12.5,3.738
12.6,3.744
12.7,3.796
12.8,3.842
12.9,3.839
13.0,3.771
13.1,3.814
13.2,3.811
13.3,3.839
13.4,3.881
13.5,3.890
13.6,3.921
13.7,3.866
13.8,3.860
13.9,3.906
14.0,3.866
14.1,3.890
14.2,3.906
14.3,3.839
14.4,3.915
14.5,3.967
14.6,3.951
14.7,3.945
14.8,3.909
14.9,3.924
15.0,3.927
15.1,3.942
15.2,3.951
15.3,3.951
15.4,3.942
15.5,3.915
15.6,3.942
15.7,3.951
15.8,3.918
15.9,4.003
16.0,3.955
16.1,3.939
16.2,3.982
16.3,3.991
16.4,4.009
16.5,3.994
16.6,4.025
16.7,4.025
16.8,4.013
16.9,4.025
17.0,4.037
17.1,4.052
17.2,4.052
17.3,4.064
17.4,4.132
17.5,4.135
17.6,4.147
17.7,4.174
17.8,4.150
17.9,4.138
18.0,4.129
18.1,4.101
18.2,4.122
18.3,4.144
18.4,4.208
18.5,4.196
18.6,4.254
18.7,4.241
18.8,4.165
18.9,4.241
19.0,4.217
19.1,4.165
19.2,4.187
19.3,4.193
19.4,4.199
19.5,4.226
19.6,4.205
19.7,4.223
19.8,4.205
19.9,4.208
20.0,4.248
20.1,4.196
20.2,4.162
20.3,4.183
20.4,4.205
20.5,4.187
20.6,4.226
20.7,4.226
20.8,4.211
20.9,4.238
21.0,4.235
21.1,4.217
21.2,4.214
21.3,4.223
21.4,4.263
21.5,4.241
21.6,4.235
21.7,4.214
21.8,4.183
21.9,4.272
22.0,4.238
22.1,4.223
22.2,4.241
22.3,4.303
22.4,4.251
22.5,4.266
22.6,4.202
22.7,4.214
22.8,4.223
22.9,4.287
23.0,4.211
23.1,4.254
23.2,4.266
23.3,4.260
23.4,4.241
23.5,4.226
23.6,4.272
23.7,4.306
23.8,4.235
23.9,4.281
24.0,4.245
24.1,4.303
24.2,4.229
