"Time","Potential"
0.0,4.397
0.1,4.394
0.2,4.434
0.3,4.431
0.4,4.452
0.5,4.376
0.6,4.382
0.7,4.382
0.8,4.418
0.9,4.425
1.0,4.422
1.1,4.409
1.2,4.403
1.3,4.455
1.4,4.443
1.5,4.394
1.6,4.400
1.7,4.388
1.8,4.403
1.9,4.376
2.0,4.357
2.1,4.385
2.2,4.385
2.3,4.406
2.4,4.397
2.5,4.370
2.6,4.412
2.7,4.415
2.8,4.403
2.9,4.434
3.0,4.434
3.1,4.425
3.2,4.446
3.3,4.406
3.4,4.388
3.5,4.367
3.6,4.345
3.7,4.330
3.8,4.376
3.9,4.382
4.0,4.422
4.1,4.409
4.2,4.373
4.3,4.324
4.4,4.361
4.5,4.284
4.6,4.327
4.7,4.324
4.8,4.321
4.9,4.345
5.0,4.321
5.1,4.275
5.2,4.241
5.3,4.260
5.4,4.223
5.5,4.281
5.6,4.254
5.7,4.183
5.8,4.129
5.9,4.138
6.0,4.046
6.1,4.138
6.2,4.199
6.3,4.238
6.4,4.135
6.5,4.095
6.6,3.927
6.7,3.945
6.8,4.009
6.9,4.080
7.0,4.141
7.1,4.058
7.2,3.988
7.3,3.964
7.4,3.851
7.5,3.869
7.6,3.912
7.7,3.997
7.8,4.110
7.9,4.049
8.0,4.019
8.1,3.921
8.2,3.823
8.3,3.857
8.4,3.881
8.5,4.013
8.6,4.052
8.7,4.058
8.8,4.003
8.9,3.988
9.0,3.961
9.1,3.912
9.2,4.013
9.3,4.080
9.4,4.116
9.5,4.119
9.6,4.022
9.7,4.016
9.8,4.016
9.9,3.997
10.0,4.089
10.1,4.071
10.2,4.132
10.3,4.165
10.4,4.193
10.5,4.119
10.6,4.113
10.7,4.101
10.8,4.174
10.9,4.119
11.0,4.153
11.1,4.165
11.2,4.196
11.3,4.235
11.4,4.162
11.5,4.132
11.6,4.138
11.7,4.162
11.8,4.180
11.9,4.260
12.0,4.232
12.1,4.226
12.2,4.144
12.3,4.058
12.4,4.086
12.5,4.092
12.6,4.165
12.7,4.229
12.8,4.248
12.9,4.122
13.0,4.098
13.1,3.973
13.2,3.982
13.3,3.976
13.4,4.162
13.5,4.174
13.6,4.147
13.7,4.067
13.8,3.961
13.9,3.875
14.0,3.961
14.1,3.964
14.2,4.077
14.3,4.159
14.4,4.064
14.5,3.927
14.6,3.747
14.7,3.759
14.8,3.903
14.9,3.933
15.0,3.991
15.1,4.061
15.2,4.000
15.3,3.921
15.4,3.796
15.5,3.790
15.6,3.893
15.7,3.979
15.8,4.055
15.9,4.089
16.0,4.022
16.1,3.881
16.2,3.796
16.3,3.884
16.4,3.918
16.5,4.141
16.6,4.141
16.7,4.113
16.8,4.071
16.9,4.101
17.0,3.973
17.1,3.964
17.2,4.006
17.3,4.110
17.4,4.211
17.5,4.241
17.6,4.144
17.7,4.135
17.8,4.083
17.9,4.089
18.0,4.141
18.1,4.141
18.2,4.241
18.3,4.217
18.4,4.232
18.5,4.162
18.6,4.141
18.7,4.138
18.8,4.147
18.9,4.248
19.0,4.220
19.1,4.260
19.2,4.202
19.3,4.193
19.4,4.122
19.5,4.165
19.6,4.150
19.7,4.162
19.8,4.196
19.9,4.223
20.0,4.177
20.1,4.223
20.2,4.168
20.3,4.168
20.4,4.180
20.5,4.171
20.6,4.217
20.7,4.220
20.8,4.251
20.9,4.266
21.0,4.235
21.1,4.159
21.2,4.162
21.3,4.174
21.4,4.241
21.5,4.220
21.6,4.260
21.7,4.266
21.8,4.217
21.9,4.147
22.0,4.153
22.1,4.193
22.2,4.263
22.3,4.217
22.4,4.241
22.5,4.254
22.6,4.232
22.7,4.187
22.8,4.174
22.9,4.168
23.0,4.187
23.1,4.223
23.2,4.248
23.3,4.235
23.4,4.257
23.5,4.245
23.6,4.174
23.7,4.119
23.8,4.168
23.9,4.202
24.0,4.229
24.1,4.226
24.2,4.278
