"Time","Potential"
0.0,4.382
0.1,4.361
0.2,4.397
0.3,4.406
0.4,4.409
0.5,4.367
0.6,4.354
0.7,4.339
0.8,4.376
0.9,4.382
1.0,4.394
1.1,4.354
1.2,4.348
1.3,4.330
1.4,4.361
1.5,4.373
1.6,4.385
1.7,4.315
1.8,4.327
1.9,4.281
2.0,4.226
2.1,4.315
2.2,4.312
2.3,4.290
2.4,4.254
2.5,4.254
2.6,4.147
2.7,4.241
2.8,4.241
2.9,4.229
3.0,4.238
3.1,4.150
3.2,4.083
3.3,4.089
3.4,4.144
3.5,4.132
3.6,4.150
3.7,4.135
3.8,4.016
3.9,3.997
4.0,3.979
4.1,4.034
4.2,4.119
4.3,4.101
4.4,4.040
4.5,3.973
4.6,3.890
4.7,3.924
4.8,4.031
4.9,4.043
5.0,4.144
5.1,4.083
5.2,3.903
5.3,3.872
5.4,3.948
5.5,3.936
5.6,4.049
5.7,4.098
5.8,4.132
5.9,4.006
6.0,4.003
6.1,4.043
6.2,4.019
6.3,4.086
6.4,4.174
6.5,4.135
6.6,4.113
6.7,4.089
6.8,4.052
6.9,4.107
7.0,4.095
7.1,4.199
7.2,4.187
7.3,4.174
7.4,4.132
7.5,4.077
7.6,4.110
7.7,4.119
7.8,4.162
7.9,4.223
8.0,4.238
8.1,4.190
8.2,4.171
8.3,4.153
8.4,4.092
8.5,4.125
8.6,4.144
8.7,4.183
8.8,4.241
8.9,4.229
9.0,4.153
9.1,4.104
9.2,4.071
9.3,4.156
9.4,4.132
9.5,4.214
9.6,4.156
9.7,4.043
9.8,3.970
9.9,3.985
10.0,4.101
10.1,4.095
10.2,4.156
10.3,4.086
10.4,3.942
10.5,3.955
10.6,3.961
10.7,4.040
10.8,4.107
10.9,4.025
11.0,4.022
11.1,3.878
11.2,3.842
11.3,3.851
11.4,3.985
11.5,4.058
11.6,4.040
11.7,3.939
11.8,3.802
11.9,3.820
12.0,3.842
12.1,3.967
12.2,4.101
12.3,4.028
12.4,3.976
12.5,3.829
12.6,3.835
12.7,3.869
12.8,4.040
12.9,4.107
13.0,4.138
13.1,4.061
13.2,3.955
13.3,3.936
13.4,4.022
13.5,4.058
13.6,4.122
13.7,4.162
13.8,4.174
13.9,4.071
14.0,4.049
14.1,4.055
14.2,4.129
14.3,4.217
14.4,4.223
14.5,4.183
14.6,4.183
14.7,4.165
14.8,4.119
14.9,4.125
15.0,4.193
15.1,4.241
15.2,4.315
15.3,4.260
15.4,4.238
15.5,4.147
15.6,4.141
15.7,4.205
15.8,4.254
15.9,4.296
16.0,4.251
16.1,4.208
16.2,4.147
16.3,4.171
16.4,4.125
16.5,4.208
16.6,4.281
16.7,4.232
16.8,4.187
16.9,4.174
17.0,4.089
17.1,4.119
17.2,4.180
17.3,4.235
17.4,4.245
17.5,4.202
17.6,4.232
17.7,4.129
17.8,4.187
17.9,4.190
18.0,4.223
18.1,4.202
18.2,4.217
18.3,4.193
18.4,4.177
18.5,4.159
18.6,4.156
18.7,4.196
18.8,4.174
18.9,4.174
19.0,4.257
19.1,4.199
19.2,4.162
19.3,4.162
19.4,4.122
19.5,4.147
19.6,4.217
19.7,4.211
19.8,4.205
19.9,4.190
20.0,4.141
20.1,4.116
20.2,4.147
20.3,4.205
20.4,4.211
20.5,4.150
20.6,4.187
20.7,4.144
20.8,4.180
20.9,4.104
21.0,4.205
21.1,4.180
21.2,4.187
21.3,4.241
21.4,4.132
21.5,4.183
21.6,4.177
21.7,4.183
21.8,4.205
21.9,4.241
22.0,4.162
22.1,4.211
22.2,4.193
22.3,4.165
22.4,4.248
