"Time","Potential"
0.0,4.287
0.1,4.296
0.2,4.309
0.3,4.272
0.4,4.318
0.5,4.306
0.6,4.303
0.7,4.306
0.8,4.272
0.9,4.293
1.0,4.275
1.1,4.269
1.2,4.306
1.3,4.327
1.4,4.303
1.5,4.312
1.6,4.309
1.7,4.303
1.8,4.269
1.9,4.290
2.0,4.309
2.1,4.315
2.2,4.324
2.3,4.321
2.4,4.278
2.5,4.296
2.6,4.281
2.7,4.306
2.8,4.287
2.9,4.306
3.0,4.284
3.1,4.306
3.2,4.324
3.3,4.318
3.4,4.296
3.5,4.306
3.6,4.296
3.7,4.315
3.8,4.275
3.9,4.299
4.0,4.284
4.1,4.296
4.2,4.315
4.3,4.306
4.4,4.257
4.5,4.348
4.6,4.303
4.7,4.333
4.8,4.315
4.9,4.287
5.0,4.330
5.1,4.272
5.2,4.306
5.3,4.290
5.4,4.269
5.5,4.260
5.6,4.281
5.7,4.278
5.8,4.306
5.9,4.312
6.0,4.272
6.1,4.226
6.2,4.278
6.3,4.272
6.4,4.238
6.5,4.312
6.6,4.220
6.7,4.235
6.8,4.266
6.9,4.211
7.0,4.245
7.1,4.217
7.2,4.180
7.3,4.183
7.4,4.165
7.5,4.214
7.6,4.180
7.7,4.144
7.8,4.159
7.9,4.162
8.0,4.083
8.1,4.080
8.2,4.043
8.3,4.074
8.4,4.055
8.5,3.951
8.6,3.967
8.7,3.985
8.8,3.933
8.9,3.930
9.0,3.909
9.1,3.897
9.2,3.835
9.3,3.829
9.4,3.808
9.5,3.759
9.6,3.756
9.7,3.710
9.8,3.692
9.9,3.668
10.0,3.649
10.1,3.668
10.2,3.628
10.3,3.588
10.4,3.594
10.5,3.613
10.6,3.594
10.7,3.646
10.8,3.597
10.9,3.603
11.0,3.600
11.1,3.591
11.2,3.570
11.3,3.533
11.4,3.542
11.5,3.585
11.6,3.588
11.7,3.622
11.8,3.619
11.9,3.637
12.0,3.588
12.1,3.671
12.2,3.677
12.3,3.652
12.4,3.658
12.5,3.628
12.6,3.683
12.7,3.689
12.8,3.793
12.9,3.723
13.0,3.820
13.1,3.784
13.2,3.842
13.3,3.808
13.4,3.835
13.5,3.762
13.6,3.869
13.7,3.881
13.8,3.927
13.9,3.936
14.0,3.912
14.1,3.909
14.2,3.863
14.3,3.863
14.4,3.900
14.5,3.942
14.6,3.875
14.7,3.955
14.8,3.942
14.9,3.857
15.0,3.906
15.1,3.887
15.2,3.826
15.3,3.851
15.4,3.835
15.5,3.881
15.6,3.872
15.7,3.790
15.8,3.820
15.9,3.832
16.0,3.900
16.1,3.808
16.2,3.820
16.3,3.756
16.4,3.719
16.5,3.765
16.6,3.826
16.7,3.793
16.8,3.832
16.9,3.860
17.0,3.808
17.1,3.832
17.2,3.781
17.3,3.799
17.4,3.793
17.5,3.768
17.6,3.698
17.7,3.845
17.8,3.832
17.9,3.805
18.0,3.866
18.1,3.832
18.2,3.887
18.3,3.835
18.4,3.903
18.5,3.829
18.6,3.875
18.7,4.009
18.8,3.942
18.9,3.961
19.0,4.052
19.1,4.003
19.2,4.016
19.3,4.074
19.4,4.071
19.5,4.016
19.6,4.064
19.7,4.095
19.8,4.104
19.9,4.147
20.0,4.098
20.1,4.095
20.2,4.153
20.3,4.150
20.4,4.138
20.5,4.107
20.6,4.153
20.7,4.202
20.8,4.159
20.9,4.138
21.0,4.159
21.1,4.199
21.2,4.183
21.3,4.217
21.4,4.223
21.5,4.245
21.6,4.193
21.7,4.217
21.8,4.174
21.9,4.165
22.0,4.205
22.1,4.187
22.2,4.263
22.3,4.281
22.4,4.232
22.5,4.211
22.6,4.171
22.7,4.205
22.8,4.171
22.9,4.165
23.0,4.217
23.1,4.196
23.2,4.196
23.3,4.266
23.4,4.238
23.5,4.171
23.6,4.235
23.7,4.220
23.8,4.183
23.9,4.144
24.0,4.220
24.1,4.254
24.2,4.183
24.3,4.315
24.4,4.254
24.5,4.205
24.6,4.263
24.7,4.254
24.8,4.245
24.9,4.208
25.0,4.266
25.1,4.257
25.2,4.208
25.3,4.223
25.4,4.248
25.5,4.303
25.6,4.214
25.7,4.290
25.8,4.299
25.9,4.272
26.0,4.248
26.1,4.266
26.2,4.263
26.3,4.263
26.4,4.287
26.5,4.254
26.6,4.254
26.7,4.220
26.8,4.278
26.9,4.257
27.0,4.278
27.1,4.290
27.2,4.266
27.3,4.248
27.4,4.281
