"Time","Potential"
0.0,4.269
0.1,4.251
0.2,4.217
0.3,4.220
0.4,4.284
0.5,4.220
0.6,4.260
0.7,4.284
0.8,4.217
0.9,4.275
1.0,4.336
1.1,4.281
1.2,4.241
1.3,4.284
1.4,4.272
1.5,4.269
1.6,4.287
1.7,4.284
1.8,4.263
1.9,4.315
2.0,4.284
2.1,4.278
2.2,4.266
2.3,4.272
2.4,4.309
2.5,4.348
2.6,4.296
2.7,4.275
2.8,4.333
2.9,4.290
3.0,4.327
3.1,4.293
3.2,4.257
3.3,4.306
3.4,4.278
3.5,4.284
3.6,4.312
3.7,4.306
3.8,4.257
3.9,4.309
4.0,4.257
4.1,4.278
4.2,4.284
4.3,4.269
4.4,4.293
4.5,4.312
4.6,4.257
4.7,4.211
4.8,4.303
4.9,4.281
5.0,4.226
5.1,4.208
5.2,4.193
5.3,4.214
5.4,4.241
5.5,4.275
5.6,4.183
5.7,4.202
5.8,4.193
5.9,4.199
6.0,4.180
6.1,4.205
6.2,4.238
6.3,4.183
6.4,4.199
6.5,4.241
6.6,4.202
6.7,4.177
6.8,4.263
6.9,4.229
7.0,4.257
7.1,4.226
7.2,4.321
7.3,4.281
7.4,4.217
7.5,4.223
7.6,4.272
7.7,4.251
7.8,4.281
7.9,4.281
8.0,4.248
8.1,4.287
8.2,4.284
8.3,4.299
8.4,4.290
8.5,4.309
8.6,4.248
8.7,4.296
8.8,4.217
8.9,4.266
9.0,4.251
9.1,4.235
9.2,4.226
9.3,4.226
9.4,4.193
9.5,4.214
9.6,4.159
9.7,4.086
9.8,4.156
9.9,4.125
10.0,4.040
10.1,4.058
10.2,3.991
10.3,3.991
10.4,3.933
10.5,3.991
10.6,3.948
10.7,3.933
10.8,3.872
10.9,3.860
11.0,3.808
11.1,3.842
11.2,3.814
11.3,3.698
11.4,3.674
11.5,3.732
11.6,3.768
11.7,3.713
11.8,3.646
11.9,3.692
12.0,3.649
12.1,3.774
12.2,3.695
12.3,3.674
12.4,3.661
12.5,3.765
12.6,3.814
12.7,3.710
12.8,3.799
12.9,3.762
13.0,3.875
13.1,3.845
13.2,3.848
13.3,3.881
13.4,3.939
13.5,3.964
13.6,3.976
13.7,4.003
13.8,4.003
13.9,4.101
14.0,4.116
14.1,4.138
14.2,4.086
14.3,4.135
14.4,4.156
14.5,4.116
14.6,4.168
14.7,4.122
14.8,4.153
14.9,4.086
15.0,4.110
15.1,4.113
15.2,4.095
15.3,4.086
15.4,4.016
15.5,3.988
15.6,3.982
15.7,3.951
15.8,3.933
15.9,3.887
16.0,3.863
16.1,3.811
16.2,3.842
16.3,3.765
16.4,3.756
16.5,3.768
16.6,3.753
16.7,3.732
16.8,3.802
16.9,3.790
17.0,3.719
17.1,3.744
17.2,3.738
17.3,3.793
17.4,3.765
17.5,3.781
17.6,3.719
17.7,3.808
17.8,3.848
17.9,3.884
18.0,3.884
18.1,3.863
18.2,3.930
18.3,3.967
18.4,3.985
18.5,3.970
18.6,4.003
18.7,3.988
18.8,4.052
18.9,3.997
19.0,4.077
19.1,4.040
19.2,4.159
19.3,4.129
19.4,4.089
19.5,4.113
19.6,4.141
19.7,4.187
19.8,4.147
19.9,4.156
20.0,4.193
20.1,4.223
20.2,4.284
20.3,4.220
20.4,4.263
20.5,4.229
20.6,4.303
20.7,4.272
20.8,4.281
20.9,4.272
21.0,4.296
21.1,4.303
21.2,4.324
21.3,4.299
21.4,4.364
21.5,4.339
21.6,4.348
21.7,4.351
21.8,4.333
21.9,4.370
22.0,4.382
22.1,4.321
22.2,4.376
22.3,4.357
22.4,4.370
22.5,4.440
22.6,4.382
22.7,4.412
22.8,4.354
22.9,4.406
23.0,4.354
23.1,4.415
23.2,4.412
23.3,4.351
23.4,4.409
23.5,4.370
23.6,4.351
23.7,4.379
23.8,4.406
23.9,4.397
24.0,4.361
24.1,4.357
24.2,4.440
24.3,4.361
24.4,4.425
24.5,4.376
24.6,4.357
24.7,4.370
24.8,4.406
24.9,4.409
25.0,4.388
25.1,4.397
25.2,4.391
25.3,4.379
25.4,4.443
25.5,4.449
25.6,4.193
