"Time","Potential"
0.0,3.216
0.1,3.219
0.2,3.243
0.3,3.152
0.4,3.246
0.5,3.216
0.6,3.246
0.7,3.259
0.8,3.262
0.9,3.295
1.0,3.255
1.1,3.332
1.2,3.295
1.3,3.323
1.4,3.271
1.5,3.271
1.6,3.329
1.7,3.341
1.8,3.286
1.9,3.301
2.0,3.338
2.1,3.292
2.2,3.255
2.3,3.191
2.4,3.246
2.5,3.216
2.6,3.225
2.7,3.292
2.8,3.234
2.9,3.231
3.0,3.228
3.1,3.219
3.2,3.149
3.3,3.188
3.4,3.158
3.5,3.167
3.6,3.152
3.7,3.155
3.8,3.201
3.9,3.197
4.0,3.176
4.1,3.280
4.2,3.274
4.3,3.313
4.4,3.362
4.5,3.365
4.6,3.491
4.7,3.457
4.8,3.491
4.9,3.481
5.0,3.536
5.1,3.582
5.2,3.536
5.3,3.628
5.4,3.692
5.5,3.683
5.6,3.661
5.7,3.692
5.8,3.661
5.9,3.646
6.0,3.768
6.1,3.768
6.2,3.723
6.3,3.738
6.4,3.799
6.5,3.738
6.6,3.781
6.7,3.826
6.8,3.817
6.9,3.814
7.0,3.835
7.1,3.860
7.2,3.842
7.3,3.835
7.4,3.869
7.5,3.948
7.6,3.860
7.7,3.915
7.8,3.890
7.9,3.890
8.0,3.964
8.1,3.982
8.2,3.997
8.3,3.955
8.4,3.939
8.5,3.958
8.6,4.055
8.7,4.028
8.8,3.945
8.9,3.991
9.0,3.982
9.1,4.071
9.2,4.074
9.3,4.077
9.4,4.067
9.5,4.043
9.6,4.074
9.7,4.107
9.8,4.083
9.9,4.101
10.0,4.113
10.1,4.092
10.2,4.125
10.3,4.132
10.4,4.171
10.5,4.168
10.6,4.162
10.7,4.119
10.8,4.165
10.9,4.248
11.0,4.223
11.1,4.202
11.2,4.241
11.3,4.202
11.4,4.226
11.5,4.251
11.6,4.254
11.7,4.205
11.8,4.183
11.9,4.217
12.0,4.284
12.1,4.284
12.2,4.327
12.3,4.245
12.4,4.303
12.5,4.309
12.6,4.303
12.7,4.251
12.8,4.312
12.9,4.330
13.0,4.309
13.1,4.315
13.2,4.370
13.3,4.361
13.4,4.364
13.5,4.345
13.6,4.397
13.7,4.345
13.8,4.391
13.9,4.306
14.0,4.361
14.1,4.418
