"Time","Potential"
0.0,4.422
0.1,4.388
0.2,4.409
0.3,4.403
0.4,4.382
0.5,4.422
0.6,4.418
0.7,4.400
0.8,4.397
0.9,4.382
1.0,4.422
1.1,4.431
1.2,4.412
1.3,4.415
1.4,4.388
1.5,4.357
1.6,4.388
1.7,4.394
1.8,4.391
1.9,4.422
2.0,4.403
2.1,4.376
2.2,4.397
2.3,4.440
2.4,4.357
2.5,4.376
2.6,4.388
2.7,4.391
2.8,4.425
2.9,4.382
3.0,4.409
3.1,4.418
3.2,4.403
3.3,4.361
3.4,4.428
3.5,4.443
3.6,4.373
3.7,4.348
3.8,4.361
3.9,4.394
4.0,4.370
4.1,4.406
4.2,4.385
4.3,4.357
4.4,4.382
4.5,4.354
4.6,4.357
4.7,4.361
4.8,4.333
4.9,4.361
5.0,4.321
5.1,4.364
5.2,4.364
5.3,4.348
5.4,4.333
5.5,4.333
5.6,4.348
5.7,4.342
5.8,4.318
5.9,4.281
6.0,4.309
6.1,4.275
6.2,4.315
6.3,4.296
6.4,4.281
6.5,4.269
6.6,4.284
6.7,4.208
6.8,4.241
6.9,4.217
7.0,4.168
7.1,4.162
7.2,4.214
7.3,4.180
7.4,4.174
7.5,4.104
7.6,4.150
7.7,4.110
7.8,4.019
7.9,4.055
8.0,4.028
8.1,4.028
8.2,4.037
8.3,3.994
8.4,3.903
8.5,3.860
8.6,3.948
8.7,3.884
8.8,3.951
8.9,3.903
9.0,3.872
9.1,3.768
9.2,3.741
9.3,3.793
9.4,3.820
9.5,3.716
9.6,3.750
9.7,3.790
9.8,3.689
9.9,3.741
10.0,3.753
10.1,3.726
10.2,3.658
10.3,3.777
10.4,3.774
10.5,3.732
10.6,3.787
10.7,3.781
10.8,3.729
10.9,3.796
11.0,3.860
11.1,3.872
11.2,3.964
11.3,3.936
11.4,3.930
11.5,4.052
11.6,4.025
11.7,4.006
11.8,4.077
11.9,4.092
12.0,4.064
12.1,4.095
12.2,4.074
12.3,4.119
12.4,4.147
12.5,4.187
12.6,4.098
12.7,4.119
12.8,4.138
12.9,4.187
13.0,4.080
13.1,4.061
13.2,4.089
13.3,4.098
13.4,4.113
13.5,4.025
13.6,4.055
13.7,3.994
13.8,3.942
13.9,3.955
14.0,3.918
14.1,3.872
14.2,3.912
14.3,3.893
14.4,3.835
14.5,3.829
14.6,3.765
14.7,3.759
14.8,3.716
14.9,3.719
15.0,3.698
15.1,3.759
15.2,3.719
15.3,3.753
15.4,3.683
15.5,3.686
15.6,3.741
15.7,3.747
15.8,3.765
15.9,3.781
16.0,3.784
16.1,3.787
16.2,3.860
16.3,3.875
16.4,3.826
16.5,3.887
16.6,3.958
16.7,3.912
16.8,3.948
16.9,3.964
17.0,4.031
17.1,4.074
17.2,4.028
17.3,4.071
17.4,4.098
17.5,4.107
17.6,4.153
17.7,4.159
17.8,4.168
17.9,4.147
18.0,4.229
18.1,4.241
18.2,4.254
18.3,4.217
18.4,4.238
18.5,4.272
18.6,4.269
18.7,4.290
18.8,4.266
18.9,4.245
19.0,4.309
19.1,4.296
19.2,4.327
19.3,4.303
19.4,4.327
19.5,4.241
19.6,4.232
19.7,4.299
19.8,4.290
19.9,4.232
20.0,4.290
20.1,4.278
20.2,4.220
20.3,4.284
20.4,4.220
20.5,4.223
20.6,4.260
20.7,4.266
20.8,4.217
20.9,4.214
21.0,4.223
21.1,4.245
21.2,4.199
21.3,4.205
21.4,4.193
21.5,4.211
21.6,4.205
21.7,4.226
21.8,4.187
21.9,4.241
22.0,4.171
22.1,4.245
22.2,4.223
22.3,4.272
22.4,4.248
22.5,4.183
22.6,4.165
22.7,4.232
22.8,4.226
22.9,4.238
23.0,4.217
23.1,4.202
23.2,4.241
23.3,4.241
23.4,4.281
23.5,4.235
23.6,4.269
23.7,4.241
23.8,4.290
23.9,4.260
24.0,4.315
24.1,4.272
24.2,4.272
24.3,4.266
24.4,4.293
24.5,4.309
24.6,4.321
24.7,4.306
24.8,4.336
24.9,4.263
25.0,4.272
25.1,4.306
25.2,4.293
25.3,4.278
25.4,4.299
25.5,4.296
25.6,4.238
25.7,4.293
25.8,4.327
25.9,4.306
26.0,4.284
26.1,4.260
26.2,4.324
26.3,4.281
26.4,4.284
26.5,4.290
26.6,4.260
26.7,4.309
26.8,4.290
26.9,4.241
27.0,4.281
27.1,4.272
27.2,4.293
27.3,4.251
27.4,4.266
27.5,4.232
27.6,4.238
