"Time","Potential"
0.0,4.373
0.1,4.379
0.2,4.412
0.3,4.333
0.4,4.397
0.5,4.391
0.6,4.400
0.7,4.376
0.8,4.443
0.9,4.422
1.0,4.388
1.1,4.400
1.2,4.425
1.3,4.394
1.4,4.400
1.5,4.394
1.6,4.394
1.7,4.345
1.8,4.357
1.9,4.367
2.0,4.348
2.1,4.415
2.2,4.400
2.3,4.361
2.4,4.418
2.5,4.418
2.6,4.397
2.7,4.367
2.8,4.397
2.9,4.370
3.0,4.400
3.1,4.370
3.2,4.406
3.3,4.385
3.4,4.385
3.5,4.394
3.6,4.342
3.7,4.364
3.8,4.422
3.9,4.382
4.0,4.400
4.1,4.394
4.2,4.327
4.3,4.403
4.4,4.391
4.5,4.425
4.6,4.455
4.7,4.431
4.8,4.361
4.9,4.449
5.0,4.403
5.1,4.415
5.2,4.428
5.3,4.418
5.4,4.394
5.5,4.418
5.6,4.434
5.7,4.382
5.8,4.434
5.9,4.367
6.0,4.382
6.1,4.379
6.2,4.361
6.3,4.415
6.4,4.415
6.5,4.391
6.6,4.327
6.7,4.385
6.8,4.437
6.9,4.409
7.0,4.388
7.1,4.400
7.2,4.367
7.3,4.382
7.4,4.357
7.5,4.357
7.6,4.351
7.7,4.364
7.8,4.345
7.9,4.333
8.0,4.373
8.1,4.336
8.2,4.361
8.3,4.333
8.4,4.303
8.5,4.293
8.6,4.303
8.7,4.287
8.8,4.318
8.9,4.303
9.0,4.281
9.1,4.217
9.2,4.199
9.3,4.165
9.4,4.220
9.5,4.220
9.6,4.248
9.7,4.263
9.8,4.089
9.9,4.067
10.0,4.067
10.1,4.116
10.2,4.202
10.3,4.177
10.4,4.074
10.5,3.976
10.6,3.961
10.7,3.958
10.8,4.052
10.9,4.171
11.0,4.129
11.1,4.077
11.2,3.964
11.3,3.869
11.4,3.918
11.5,4.009
11.6,4.049
11.7,4.129
11.8,4.000
11.9,3.967
12.0,3.893
12.1,3.951
12.2,4.019
12.3,4.089
12.4,4.067
12.5,4.074
12.6,3.942
12.7,3.893
12.8,3.915
12.9,4.061
13.0,4.086
13.1,4.116
13.2,4.119
13.3,4.061
13.4,3.967
13.5,4.006
13.6,4.040
13.7,4.135
13.8,4.129
13.9,4.177
14.0,4.144
14.1,4.095
14.2,4.107
14.3,4.086
14.4,4.144
14.5,4.159
14.6,4.208
14.7,4.150
14.8,4.125
14.9,4.119
15.0,4.043
15.1,4.064
15.2,4.159
15.3,4.168
15.4,4.183
15.5,4.162
15.6,4.055
15.7,4.040
15.8,4.049
15.9,4.040
16.0,4.067
16.1,4.150
16.2,4.141
16.3,4.055
16.4,3.955
16.5,3.909
16.6,3.918
16.7,4.040
16.8,4.098
16.9,4.067
17.0,3.945
17.1,3.811
17.2,3.900
17.3,3.958
17.4,4.083
17.5,4.135
17.6,4.019
17.7,3.945
17.8,3.808
17.9,3.759
18.0,3.930
18.1,3.994
18.2,4.028
18.3,3.955
18.4,3.857
18.5,3.747
18.6,3.768
18.7,3.912
18.8,3.961
18.9,3.970
19.0,3.961
19.1,3.835
19.2,3.723
19.3,3.857
19.4,3.912
19.5,4.080
19.6,4.074
19.7,4.110
19.8,3.897
19.9,3.924
20.0,3.933
20.1,4.058
20.2,4.077
20.3,4.144
20.4,4.144
20.5,4.067
20.6,3.942
20.7,3.997
20.8,4.022
20.9,4.205
21.0,4.223
21.1,4.248
21.2,4.156
21.3,4.138
21.4,4.095
21.5,4.159
21.6,4.205
21.7,4.254
21.8,4.263
21.9,4.248
22.0,4.211
22.1,4.129
22.2,4.153
22.3,4.202
22.4,4.226
22.5,4.266
22.6,4.290
22.7,4.223
22.8,4.205
22.9,4.135
23.0,4.174
23.1,4.165
23.2,4.303
23.3,4.309
23.4,4.238
23.5,4.162
23.6,4.144
23.7,4.125
23.8,4.208
23.9,4.232
24.0,4.272
24.1,4.226
24.2,4.199
24.3,4.129
24.4,4.147
24.5,4.208
24.6,4.214
24.7,4.217
24.8,4.226
24.9,4.168
25.0,4.129
25.1,4.141
25.2,4.193
25.3,4.177
25.4,4.205
25.5,4.223
25.6,4.196
25.7,4.193
25.8,4.153
25.9,4.150
26.0,4.107
26.1,4.232
26.2,4.150
26.3,4.217
26.4,4.159
26.5,4.165
26.6,4.144
26.7,4.141
26.8,4.159
26.9,4.183
27.0,4.202
27.1,4.171
27.2,4.183
27.3,4.147
27.4,4.150
27.5,4.150
27.6,4.141
27.7,4.217
27.8,4.159
27.9,4.202
28.0,4.147
28.1,4.193
28.2,4.156
28.3,4.144
28.4,4.174
28.5,4.220
28.6,4.199
28.7,4.196
28.8,4.202
28.9,4.214
29.0,4.199
29.1,4.220
29.2,4.241
29.3,4.208
29.4,4.214
29.5,4.241
29.6,4.168
29.7,4.214
29.8,4.187
29.9,4.232
30.0,4.260
30.1,4.235
30.2,4.287
30.3,4.272
30.4,4.220
30.5,4.263
30.6,4.287
30.7,4.272
30.8,4.324
30.9,4.284
31.0,4.202
31.1,4.272
31.2,4.226
31.3,4.263
31.4,4.266
31.5,4.257
31.6,4.263
31.7,4.296
31.8,4.232
31.9,4.257
32.0,4.241
32.1,4.287
32.2,4.281
32.3,4.248
32.4,4.278
32.5,4.229
32.6,4.275
32.7,4.238
32.8,4.269
32.9,4.263
33.0,4.229
33.1,4.190
33.2,4.260
33.3,4.226
33.4,4.299
33.5,4.269
33.6,4.303
33.7,4.245
33.8,4.257
33.9,4.275
34.0,4.303
34.1,4.284
