"Time","Potential"
0.0,4.248
0.1,4.245
0.2,4.235
0.3,4.226
0.4,4.226
0.5,4.177
0.6,4.248
0.7,4.287
0.8,4.284
0.9,4.275
1.0,4.217
1.1,4.260
1.2,4.287
1.3,4.263
1.4,4.281
1.5,4.281
1.6,4.287
1.7,4.205
1.8,4.196
1.9,4.254
2.0,4.260
2.1,4.245
2.2,4.269
2.3,4.217
2.4,4.248
2.5,4.321
2.6,4.245
2.7,4.229
2.8,4.208
2.9,4.168
3.0,4.205
3.1,4.248
3.2,4.245
3.3,4.208
3.4,4.217
3.5,4.208
3.6,4.171
3.7,4.208
3.8,4.180
3.9,4.162
4.0,4.168
4.1,4.187
4.2,4.174
4.3,4.217
4.4,4.141
4.5,4.104
4.6,4.135
4.7,4.095
4.8,4.113
4.9,4.141
5.0,4.077
5.1,4.104
5.2,4.083
5.3,4.022
5.4,3.955
5.5,3.985
5.6,3.964
5.7,3.961
5.8,3.979
5.9,3.973
6.0,3.930
6.1,3.955
6.2,3.860
6.3,3.808
6.4,3.741
6.5,3.762
6.6,3.753
6.7,3.839
6.8,3.832
6.9,3.869
7.0,3.765
7.1,3.683
7.2,3.622
7.3,3.564
7.4,3.610
7.5,3.640
7.6,3.726
7.7,3.701
7.8,3.710
7.9,3.665
8.0,3.539
8.1,3.573
8.2,3.549
8.3,3.582
8.4,3.597
8.5,3.613
8.6,3.686
8.7,3.741
8.8,3.704
8.9,3.665
9.0,3.698
9.1,3.582
9.2,3.692
9.3,3.683
9.4,3.787
9.5,3.805
9.6,3.829
9.7,3.829
9.8,3.820
9.9,3.808
10.0,3.872
10.1,3.857
10.2,3.860
10.3,3.884
10.4,3.955
10.5,3.958
10.6,3.872
10.7,3.967
10.8,3.982
10.9,4.019
11.0,3.964
11.1,3.967
11.2,3.973
11.3,3.988
11.4,3.939
11.5,3.930
11.6,3.869
11.7,3.939
11.8,3.881
11.9,3.961
12.0,3.994
12.1,3.997
12.2,3.930
12.3,3.872
12.4,3.903
12.5,3.814
12.6,3.768
12.7,3.826
12.8,3.817
12.9,3.781
13.0,3.832
13.1,3.802
13.2,3.808
13.3,3.719
13.4,3.729
13.5,3.701
13.6,3.658
13.7,3.637
13.8,3.704
13.9,3.655
14.0,3.661
14.1,3.677
14.2,3.713
14.3,3.698
14.4,3.723
14.5,3.668
14.6,3.658
14.7,3.744
14.8,3.811
14.9,3.787
15.0,3.747
15.1,3.811
15.2,3.817
15.3,3.869
15.4,3.872
15.5,3.890
15.6,3.942
15.7,3.921
15.8,3.997
15.9,3.936
16.0,3.997
16.1,3.988
16.2,3.991
16.3,3.985
16.4,4.046
16.5,4.040
16.6,4.138
16.7,4.095
16.8,4.147
16.9,4.150
17.0,4.174
17.1,4.211
17.2,4.171
17.3,4.190
17.4,4.214
17.5,4.232
17.6,4.248
17.7,4.223
17.8,4.241
17.9,4.272
18.0,4.223
18.1,4.293
18.2,4.284
18.3,4.260
18.4,4.293
18.5,4.290
18.6,4.293
18.7,4.287
18.8,4.321
18.9,4.263
19.0,4.245
19.1,4.303
19.2,4.290
19.3,4.275
19.4,4.248
19.5,4.303
19.6,4.254
19.7,4.296
19.8,4.336
19.9,4.303
20.0,4.299
20.1,4.284
20.2,4.284
20.3,4.269
20.4,4.287
20.5,4.324
20.6,4.290
20.7,4.278
20.8,4.293
20.9,4.284
21.0,4.260
21.1,4.303
21.2,4.284
21.3,4.306
21.4,4.296
21.5,4.315
21.6,4.257
21.7,4.251
21.8,4.272
21.9,4.281
22.0,4.296
22.1,4.318
22.2,4.257
22.3,4.306
22.4,4.318
22.5,4.272
22.6,4.342
22.7,4.287
22.8,4.321
22.9,4.275
23.0,4.299
23.1,4.312
23.2,4.275
23.3,4.306
23.4,4.327
23.5,4.315
23.6,4.324
23.7,4.303
23.8,4.315
23.9,4.327
24.0,4.312
24.1,4.345
24.2,4.278
24.3,4.296
24.4,4.315
24.5,4.296
24.6,4.345
24.7,4.315
24.8,4.364
24.9,4.287
25.0,4.345
25.1,4.339
25.2,4.339
