0.000000000000000000e+00,6.014957264959999605e+00
1.000000000000000056e-01,6.024114774110000070e+00
2.000000000000000111e-01,6.018009768009999760e+00
2.999999999999999889e-01,6.027167277170000226e+00
4.000000000000000222e-01,6.024114774110000070e+00
5.000000000000000000e-01,6.021062271059999915e+00
5.999999999999999778e-01,6.014957264959999605e+00
6.999999999999999556e-01,6.018009768009999760e+00
8.000000000000000444e-01,6.018009768009999760e+00
9.000000000000000222e-01,6.014957264959999605e+00
1.000000000000000000e+00,6.018009768009999760e+00
1.100000000000000089e+00,6.014957264959999605e+00
1.199999999999999956e+00,6.024114774110000070e+00
1.300000000000000044e+00,6.014957264959999605e+00
1.399999999999999911e+00,6.014957264959999605e+00
1.500000000000000000e+00,6.014957264959999605e+00
1.600000000000000089e+00,6.021062271059999915e+00
1.699999999999999956e+00,6.018009768009999760e+00
1.800000000000000044e+00,6.024114774110000070e+00
1.899999999999999911e+00,6.021062271059999915e+00
2.000000000000000000e+00,6.011904761900000338e+00
2.100000000000000089e+00,6.014957264959999605e+00
2.200000000000000178e+00,6.011904761900000338e+00
2.299999999999999822e+00,6.024114774110000070e+00
2.399999999999999911e+00,6.024114774110000070e+00
2.500000000000000000e+00,6.027167277170000226e+00
2.600000000000000089e+00,6.011904761900000338e+00
2.700000000000000178e+00,6.011904761900000338e+00
2.799999999999999822e+00,6.014957264959999605e+00
2.899999999999999911e+00,6.018009768009999760e+00
3.000000000000000000e+00,6.014957264959999605e+00
3.100000000000000089e+00,6.021062271059999915e+00
3.200000000000000178e+00,6.024114774110000070e+00
3.299999999999999822e+00,6.018009768009999760e+00
3.399999999999999911e+00,6.021062271059999915e+00
3.500000000000000000e+00,6.024114774110000070e+00
3.600000000000000089e+00,6.018009768009999760e+00
3.700000000000000178e+00,6.018009768009999760e+00
3.799999999999999822e+00,6.021062271059999915e+00
3.899999999999999911e+00,6.024114774110000070e+00
4.000000000000000000e+00,6.024114774110000070e+00
4.099999999999999645e+00,6.024114774110000070e+00
4.200000000000000178e+00,6.021062271059999915e+00
4.299999999999999822e+00,6.021062271059999915e+00
4.400000000000000355e+00,6.014957264959999605e+00
4.500000000000000000e+00,6.018009768009999760e+00
4.599999999999999645e+00,6.024114774110000070e+00
4.700000000000000178e+00,6.027167277170000226e+00
4.799999999999999822e+00,6.024114774110000070e+00
4.900000000000000355e+00,6.024114774110000070e+00
5.000000000000000000e+00,6.011904761900000338e+00
5.099999999999999645e+00,6.005799755800000028e+00
5.200000000000000178e+00,6.011904761900000338e+00
5.299999999999999822e+00,6.011904761900000338e+00
5.400000000000000355e+00,6.018009768009999760e+00
5.500000000000000000e+00,6.008852258850000183e+00
5.599999999999999645e+00,5.999694749689999718e+00
5.700000000000000178e+00,6.002747252749999873e+00
5.799999999999999822e+00,5.990537240540000141e+00
5.900000000000000355e+00,5.987484737479999986e+00
6.000000000000000000e+00,5.987484737479999986e+00
6.099999999999999645e+00,6.002747252749999873e+00
6.200000000000000178e+00,5.993589743590000296e+00
6.299999999999999822e+00,5.993589743590000296e+00
6.400000000000000355e+00,5.975274725270000253e+00
6.500000000000000000e+00,5.963064713059999633e+00
6.599999999999999645e+00,5.975274725270000253e+00
6.700000000000000178e+00,5.978327228330000409e+00
6.799999999999999822e+00,5.987484737479999986e+00
6.900000000000000355e+00,5.978327228330000409e+00
7.000000000000000000e+00,5.950854700849999901e+00
7.099999999999999645e+00,5.932539682539999859e+00
7.200000000000000178e+00,5.941697191700000324e+00
7.299999999999999822e+00,5.966117216119999789e+00
7.400000000000000355e+00,5.981379731379999676e+00
7.500000000000000000e+00,5.984432234429999831e+00
7.599999999999999645e+00,5.966117216119999789e+00
7.700000000000000178e+00,5.914224664219999816e+00
7.799999999999999822e+00,5.911172161169999661e+00
7.900000000000000355e+00,5.926434676430000437e+00
8.000000000000000000e+00,5.953907203910000057e+00
8.099999999999999645e+00,5.972222222220000099e+00
8.199999999999999289e+00,5.938644688640000169e+00
8.300000000000000711e+00,5.914224664219999816e+00
8.400000000000000355e+00,5.892857142859999620e+00
8.500000000000000000e+00,5.914224664219999816e+00
8.599999999999999645e+00,5.950854700849999901e+00
8.699999999999999289e+00,5.975274725270000253e+00
8.800000000000000711e+00,5.963064713059999633e+00
8.900000000000000355e+00,5.898962148959999929e+00
9.000000000000000000e+00,5.865384615380000000e+00
9.099999999999999645e+00,5.868437118440000155e+00
9.199999999999999289e+00,5.941697191700000324e+00
9.300000000000000711e+00,5.996642246639999563e+00
9.400000000000000355e+00,5.987484737479999986e+00
9.500000000000000000e+00,5.966117216119999789e+00
9.599999999999999645e+00,5.880647130649999887e+00
9.699999999999999289e+00,5.886752136750000197e+00
9.800000000000000711e+00,5.926434676430000437e+00
9.900000000000000355e+00,5.978327228330000409e+00
1.000000000000000000e+01,6.005799755800000028e+00
1.009999999999999964e+01,5.944749694749999591e+00
1.019999999999999929e+01,5.914224664219999816e+00
1.030000000000000071e+01,5.886752136750000197e+00
1.040000000000000036e+01,5.926434676430000437e+00
1.050000000000000000e+01,5.987484737479999986e+00
1.059999999999999964e+01,6.005799755800000028e+00
1.069999999999999929e+01,5.996642246639999563e+00
1.080000000000000071e+01,5.905067155070000240e+00
1.090000000000000036e+01,5.898962148959999929e+00
1.100000000000000000e+01,5.914224664219999816e+00
1.109999999999999964e+01,5.963064713059999633e+00
1.119999999999999929e+01,6.014957264959999605e+00
1.130000000000000071e+01,5.999694749689999718e+00
1.140000000000000036e+01,5.984432234429999831e+00
1.150000000000000000e+01,5.932539682539999859e+00
1.159999999999999964e+01,5.920329670330000127e+00
1.169999999999999929e+01,5.963064713059999633e+00
1.180000000000000071e+01,5.984432234429999831e+00
1.190000000000000036e+01,6.008852258850000183e+00
1.200000000000000000e+01,5.993589743590000296e+00
1.209999999999999964e+01,5.963064713059999633e+00
1.219999999999999929e+01,5.947802197799999746e+00
1.230000000000000071e+01,5.944749694749999591e+00
1.240000000000000036e+01,5.969169719169999944e+00
1.250000000000000000e+01,5.981379731379999676e+00
1.259999999999999964e+01,5.996642246639999563e+00
1.269999999999999929e+01,5.987484737479999986e+00
1.280000000000000071e+01,5.960012210010000366e+00
1.290000000000000036e+01,5.944749694749999591e+00
1.300000000000000000e+01,5.908119658120000395e+00
1.309999999999999964e+01,5.941697191700000324e+00
1.319999999999999929e+01,5.981379731379999676e+00
1.330000000000000071e+01,5.999694749689999718e+00
1.340000000000000036e+01,5.990537240540000141e+00
1.350000000000000000e+01,5.889804639800000352e+00
1.359999999999999964e+01,5.822649572649999605e+00
1.369999999999999929e+01,5.804334554329999563e+00
1.380000000000000071e+01,5.859279609279999690e+00
1.390000000000000036e+01,5.981379731379999676e+00
1.400000000000000000e+01,5.996642246639999563e+00
1.409999999999999964e+01,5.960012210010000366e+00
1.419999999999999929e+01,5.773809523809999789e+00
1.430000000000000071e+01,5.670024420019999845e+00
1.440000000000000036e+01,5.679181929180000310e+00
1.450000000000000000e+01,5.767704517700000366e+00
1.459999999999999964e+01,5.981379731379999676e+00
1.469999999999999929e+01,5.868437118440000155e+00
1.480000000000000071e+01,5.758547008549999902e+00
1.490000000000000036e+01,5.505189255190000353e+00
1.500000000000000000e+01,5.404456654459999676e+00
1.509999999999999964e+01,5.752442002439999591e+00
1.519999999999999929e+01,5.908119658120000395e+00
1.530000000000000071e+01,5.932539682539999859e+00
1.540000000000000036e+01,5.392246642249999944e+00
1.550000000000000000e+01,5.062576312580000071e+00
1.559999999999999964e+01,5.004578754579999789e+00
1.569999999999999929e+01,5.297619047619999577e+00
1.580000000000000071e+01,5.920329670330000127e+00
1.590000000000000036e+01,5.850122100120000113e+00
